   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   9.132e+07  -9e+00  1.00  2.0e-01  0.0e+00  1.0e+00  1.0e+00  4.8e-01  0.0e+00  0.0e+00
   1  T 0   6.923e+07  -7e+00  0.12  2.0e-01  6.7e-04  2.0e-01  1.1e+01  2.0e-01  3.7e-03  2.1e-01
   2  T 0   5.341e+07  -6e+00  0.19  2.0e-01  7.1e-04  2.0e-01  1.1e+01  2.2e-01  1.1e-03  2.2e-01
   3  T 0   4.311e+07  -4e+00  0.09  2.0e-01  1.4e-03  2.0e-01  1.1e+01  2.0e-01  1.1e-03  2.0e-01
   4  T 0   3.066e+07  -4e+00  0.08  2.0e-01  8.4e-04  2.0e-01  1.1e+01  2.3e-01  1.2e-03  2.3e-01
   5  T 0   1.729e+07  -3e+00  0.55  2.0e-01  3.8e-04  2.0e-01  9.8e+00  2.4e-01  1.2e-03  2.4e-01
   6  T 0   1.580e+07  -2e+00  0.51  2.0e-01  4.4e-04  2.0e-01  4.6e+00  3.0e-01  1.3e-03  3.0e-01
   7  T 0   1.420e+07  -2e+00  0.52  2.0e-01  7.2e-04  2.0e-01  4.3e+00  2.6e-01  1.2e-03  2.6e-01
   8  T 0   1.231e+07  -2e+00  0.56  2.0e-01  7.9e-04  2.0e-01  4.2e+00  2.4e-01  1.2e-03  2.4e-01
   9  F 0   8.128e+07  -2e+00  0.66  2.0e-01  4.8e+00  2.0e-01  3.7e+00  2.0e-01  1.2e-03  2.0e-01
  10  T 0   1.031e+07  -2e+00  0.64  2.0e-01  4.5e-03  2.0e-01  3.5e+00  2.1e-01  1.2e-03  2.1e-01
  11  T 0   9.245e+06  -1e+00  0.64  2.0e-01  8.0e-04  2.0e-01  3.2e+00  2.0e-01  1.3e-03  2.1e-01
  12  T 0   8.174e+06  -1e+00  0.68  2.0e-01  6.0e-04  2.0e-01  3.1e+00  2.1e-01  1.2e-03  2.2e-01
  13  T 0   7.201e+06  -1e+00  0.71  2.0e-01  5.5e-03  2.0e-01  2.9e+00  2.1e-01  1.2e-03  2.1e-01
  14  T 0   6.800e+06  -1e+00  0.77  2.0e-01  1.4e-03  2.0e-01  2.4e+00  2.1e-01  1.2e-03  2.1e-01
  15  T 0   6.394e+06  -9e-01  0.78  2.0e-01  7.5e-04  2.0e-01  2.2e+00  2.5e-01  1.3e-03  2.5e-01
  16  T 0   6.187e+06  -8e-01  0.80  2.0e-01  1.0e-02  2.0e-01  2.0e+00  2.4e-01  1.2e-03  2.4e-01
  17  T 0   5.765e+06  -7e-01  0.79  2.0e-01  1.4e-03  2.0e-01  2.2e+00  2.3e-01  1.2e-03  2.3e-01
  18  T 0   5.364e+06  -7e-01  0.81  2.0e-01  1.1e-03  2.0e-01  2.1e+00  2.0e-01  1.2e-03  2.1e-01
  19  T 0   5.077e+06  -6e-01  0.85  2.0e-01  1.4e-03  2.0e-01  1.8e+00  2.1e-01  1.2e-03  2.1e-01
  20  T 0   4.962e+06  -6e-01  0.86  2.0e-01  1.2e-03  1.7e-01  1.6e+00  2.0e-01  1.2e-03  2.0e-01
  21  T 0   4.852e+06  -5e-01  0.87  2.0e-01  4.9e-03  2.0e-01  1.4e+00  2.0e-01  1.1e-03  2.1e-01
  22  T 0   4.751e+06  -5e-01  0.88  2.0e-01  1.9e-03  2.0e-01  1.3e+00  2.1e-01  1.2e-03  2.1e-01
  23  T 0   4.659e+06  -5e-01  0.88  2.0e-01  2.1e-03  1.8e-01  1.3e+00  2.1e-01  1.3e-03  2.1e-01
  24  T 0   4.557e+06  -4e-01  0.89  2.0e-01  1.5e-03  2.0e-01  1.2e+00  2.2e-01  1.2e-03  2.2e-01
  25  T 0   4.497e+06  -4e-01  0.91  2.0e-01  4.2e-03  1.7e-01  1.1e+00  2.3e-01  1.2e-03  2.3e-01
  26  T 0   4.453e+06  -4e-01  0.91  2.0e-01  4.8e-04  2.0e-01  1.0e+00  2.2e-01  1.2e-03  2.2e-01
  27  T 0   4.414e+06  -4e-01  0.91  2.0e-01  6.8e-04  2.0e-01  9.4e-01  2.3e-01  1.2e-03  2.3e-01
  28  T 0   4.378e+06  -4e-01  0.92  2.0e-01  1.2e-03  2.0e-01  9.1e-01  2.0e-01  1.2e-03  2.0e-01
  29  T 0   4.341e+06  -3e-01  0.92  2.0e-01  9.4e-04  1.8e-01  9.0e-01  2.2e-01  1.2e-03  2.2e-01
  30  T 0   4.312e+06  -3e-01  0.93  2.0e-01  3.7e-04  2.0e-01  7.7e-01  2.2e-01  1.2e-03  2.2e-01
  31  T 0   4.288e+06  -3e-01  0.93  2.0e-01  3.6e-04  2.0e-01  7.5e-01  2.1e-01  1.3e-03  2.2e-01
  32  T 0   4.268e+06  -3e-01  0.93  2.0e-01  4.3e-04  2.0e-01  7.6e-01  2.0e-01  1.2e-03  2.0e-01
  33  T 0   4.247e+06  -3e-01  0.93  2.0e-01  5.1e-04  1.4e-01  6.8e-01  2.2e-01  1.2e-03  2.2e-01
  34  T 0   4.227e+06  -3e-01  0.93  2.0e-01  6.4e-04  1.5e-01  6.9e-01  2.1e-01  1.2e-03  2.1e-01
  35  T 0   4.207e+06  -3e-01  0.94  1.8e-01  8.8e-04  1.5e-01  6.7e-01  2.0e-01  1.2e-03  2.0e-01
  36  T 0   4.188e+06  -3e-01  0.94  2.0e-01  1.4e-03  1.8e-01  7.1e-01  2.0e-01  1.2e-03  2.0e-01
  37  T 0   4.172e+06  -3e-01  0.94  1.5e-01  5.8e-04  1.5e-01  7.3e-01  2.1e-01  1.2e-03  2.1e-01
  38  T 0   4.156e+06  -2e-01  0.94  1.8e-01  9.8e-04  1.5e-01  6.6e-01  2.1e-01  1.2e-03  2.1e-01
  39  T 0   4.143e+06  -2e-01  0.94  2.0e-01  8.9e-04  1.3e-01  6.1e-01  2.1e-01  1.2e-03  2.2e-01
  40  T 0   4.127e+06  -2e-01  0.94  1.5e-01  1.4e-03  1.5e-01  6.5e-01  2.1e-01  1.2e-03  2.1e-01
  41  T 0   4.114e+06  -2e-01  0.95  1.8e-01  1.8e-03  1.8e-01  6.3e-01  2.0e-01  1.3e-03  2.0e-01
  42  T 0   4.101e+06  -2e-01  0.95  2.0e-01  5.8e-04  1.3e-01  6.0e-01  2.1e-01  1.2e-03  2.1e-01
  43  T 0   4.087e+06  -2e-01  0.95  1.6e-01  9.3e-04  1.6e-01  6.3e-01  2.3e-01  1.1e-03  2.3e-01
  44  T 0   4.075e+06  -2e-01  0.95  1.9e-01  1.9e-03  1.9e-01  5.6e-01  2.1e-01  1.3e-03  2.1e-01
  45  T 0   4.064e+06  -2e-01  0.95  2.0e-01  3.2e-03  1.3e-01  5.3e-01  2.3e-01  1.2e-03  2.3e-01
  46  T 0   4.053e+06  -2e-01  0.95  1.6e-01  4.0e-03  1.6e-01  5.8e-01  2.5e-01  1.3e-03  2.5e-01
  47  T 0   4.043e+06  -2e-01  0.96  1.9e-01  1.1e-03  1.1e-01  5.5e-01  2.1e-01  1.2e-03  2.1e-01
  48  T 0   4.032e+06  -2e-01  0.96  2.0e-01  1.7e-03  2.0e-01  6.3e-01  2.0e-01  1.1e-03  2.0e-01
  49  T 0   4.018e+06  -2e-01  0.96  1.6e-01  2.9e-03  1.6e-01  6.6e-01  2.1e-01  1.2e-03  2.1e-01
  50  T 0   4.009e+06  -2e-01  0.96  1.9e-01  2.1e-03  1.6e-01  4.6e-01  2.1e-01  1.1e-03  2.1e-01
  51  T 0   4.002e+06  -2e-01  0.96  2.0e-01  2.6e-03  1.3e-01  4.2e-01  2.6e-01  1.2e-03  2.6e-01
  52  T 0   3.994e+06  -2e-01  0.96  2.0e-01  3.4e-03  1.6e-01  4.8e-01  2.4e-01  1.2e-03  2.4e-01
  53  T 0   3.986e+06  -2e-01  0.96  1.9e-01  2.3e-03  1.2e-01  3.7e-01  2.1e-01  1.2e-03  2.1e-01
  54  T 0   3.979e+06  -2e-01  0.97  2.0e-01  2.4e-03  1.3e-01  3.4e-01  2.2e-01  1.2e-03  2.2e-01
  55  T 0   3.974e+06  -2e-01  0.97  1.6e-01  2.6e-03  1.6e-01  3.4e-01  2.1e-01  1.2e-03  2.1e-01
  56  T 0   3.969e+06  -2e-01  0.97  1.9e-01  2.8e-03  1.6e-01  3.1e-01  2.1e-01  1.3e-03  2.1e-01
  57  T 0   3.963e+06  -1e-01  0.97  2.0e-01  3.3e-03  1.1e-01  2.7e-01  2.1e-01  1.3e-03  2.1e-01
  58  T 0   3.959e+06  -1e-01  0.97  2.0e-01  3.0e-03  1.3e-01  2.7e-01  2.6e-01  1.2e-03  2.6e-01
  59  T 0   3.955e+06  -1e-01  0.97  1.6e-01  3.4e-03  1.1e-01  2.4e-01  2.0e-01  1.2e-03  2.0e-01
  60  T 0   3.951e+06  -1e-01  0.97  1.9e-01  3.8e-03  1.4e-01  2.7e-01  2.0e-01  1.2e-03  2.1e-01
  61  T 0   3.947e+06  -1e-01  0.97  1.6e-01  4.3e-03  1.6e-01  3.1e-01  2.0e-01  1.2e-03  2.1e-01
  62  T 0   3.942e+06  -1e-01  0.97  2.0e-01  4.9e-03  1.6e-01  3.0e-01  2.1e-01  1.2e-03  2.1e-01
  63  T 0   3.936e+06  -1e-01  0.97  2.0e-01  5.3e-03  1.1e-01  2.7e-01  2.1e-01  1.3e-03  2.1e-01
  64  T 0   3.931e+06  -1e-01  0.97  2.0e-01  3.8e-04  1.3e-01  2.9e-01  2.3e-01  1.1e-03  2.3e-01
  65  T 0   3.928e+06  -1e-01  0.97  1.6e-01  4.1e-04  1.6e-01  3.3e-01  2.0e-01  1.2e-03  2.1e-01
  66  T 0   3.924e+06  -1e-01  0.97  1.4e-01  4.2e-04  1.4e-01  3.6e-01  2.5e-01  1.2e-03  2.5e-01
  67  T 0   3.920e+06  -1e-01  0.97  1.7e-01  4.0e-04  1.7e-01  3.9e-01  2.7e-01  1.2e-03  2.7e-01
