   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   9.132e+07  -9e+00  1.00  2.0e-01  0.0e+00  1.0e+00  1.0e+00  3.4e-01  0.0e+00  0.0e+00
   1  T 0   6.923e+07  -7e+00  0.12  2.0e-01  6.7e-04  2.0e-01  1.1e+01  1.4e-01  2.4e-03  1.4e-01
   2  T 0   5.341e+07  -6e+00  0.19  2.0e-01  7.1e-04  2.0e-01  1.1e+01  1.4e-01  8.7e-04  1.4e-01
   3  T 0   4.311e+07  -4e+00  0.09  2.0e-01  1.4e-03  2.0e-01  1.1e+01  1.5e-01  8.4e-04  1.5e-01
   4  T 0   3.124e+07  -4e+00  0.12  2.0e-01  1.0e-03  2.0e-01  1.2e+01  1.5e-01  8.6e-04  1.5e-01
   5  T 0   1.751e+07  -2e+00  0.52  2.0e-01  6.3e-04  2.0e-01  1.1e+01  1.5e-01  8.9e-04  1.5e-01
   6  T 0   1.550e+07  -2e+00  0.54  2.0e-01  5.3e-04  2.0e-01  8.4e+00  1.6e-01  1.0e-03  1.6e-01
   7  T 0   1.305e+07  -2e+00  0.65  2.0e-01  1.1e-03  2.0e-01  8.1e+00  1.5e-01  8.7e-04  1.5e-01
   8  T 0   1.213e+07  -2e+00  0.66  2.0e-01  8.2e-04  2.0e-01  7.3e+00  1.5e-01  8.7e-04  1.5e-01
   9  T 0   1.067e+07  -1e+00  0.74  2.0e-01  9.0e-04  2.0e-01  7.0e+00  1.5e-01  8.8e-04  1.5e-01
  10  T 0   1.017e+07  -1e+00  0.72  2.0e-01  9.1e-04  2.0e-01  6.5e+00  1.6e-01  8.7e-04  1.6e-01
  11  T 0   9.371e+06  -1e+00  0.78  2.0e-01  1.1e-03  2.0e-01  6.3e+00  1.9e-01  8.7e-04  1.9e-01
  12  T 0   9.061e+06  -1e+00  0.76  2.0e-01  8.8e-04  2.0e-01  6.0e+00  1.5e-01  8.8e-04  1.5e-01
  13  T 0   8.515e+06  -1e+00  0.81  2.0e-01  1.1e-03  2.0e-01  6.0e+00  1.6e-01  8.7e-04  1.6e-01
  14  T 0   8.258e+06  -9e-01  0.78  2.0e-01  6.3e-04  2.0e-01  5.7e+00  1.6e-01  9.2e-04  1.6e-01
  15  T 0   7.954e+06  -9e-01  0.83  2.0e-01  1.2e-03  2.0e-01  5.7e+00  1.5e-01  9.8e-04  1.5e-01
  16  T 0   7.738e+06  -8e-01  0.80  2.0e-01  6.1e-04  2.0e-01  5.5e+00  1.5e-01  1.1e-03  1.5e-01
  17  T 0   7.635e+06  -8e-01  0.84  2.0e-01  1.2e-03  2.0e-01  5.5e+00  1.7e-01  8.6e-04  1.7e-01
  18  T 0   7.426e+06  -8e-01  0.81  2.0e-01  6.5e-04  2.0e-01  5.3e+00  1.5e-01  1.9e-03  1.6e-01
  19  T 0   7.379e+06  -8e-01  0.85  2.0e-01  1.4e-03  2.0e-01  5.3e+00  1.5e-01  8.8e-04  1.5e-01
  20  T 0   7.180e+06  -7e-01  0.82  2.0e-01  7.4e-04  2.0e-01  5.2e+00  1.5e-01  9.3e-04  1.5e-01
  21  F 0   7.180e+06  -7e-01  0.82  2.0e-01  7.4e-04  0.0e+00  0.0e+00  1.5e-01  1.0e-03  1.5e-01
  21  T 1   7.062e+06  -7e-01  0.85  2.0e-01  1.4e-03  2.0e-01  4.8e+00  1.5e-01  7.4e-04  1.5e-01
