   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   6.103e+09   0e+00  0.00  2.0e-01  8.2e+02  1.0e+00  1.0e+00  4.1e-01  0.0e+00  0.0e+00
   1  T 0   4.965e+09   9e-06  0.50  2.0e-01  3.8e-02  2.0e-01  1.7e+01  2.6e-01  8.2e-03  2.7e-01
   2  T 0   1.875e+09   4e-06  0.48  2.0e-01  9.8e-03  2.0e-01  1.2e+01  2.6e-01  2.6e-03  2.6e-01
   3  T 0   1.255e+09  -3e-03  0.65  2.0e-01  2.5e-02  2.0e-01  1.2e+01  2.8e-01  1.6e-03  2.8e-01
   4  T 0   6.441e+08  -2e-01  0.73  2.0e-01  1.3e-03  2.0e-01  9.3e+00  2.7e-01  9.9e-04  2.7e-01
   5  T 0   4.887e+08  -2e-01  0.69  2.0e-01  6.0e-04  2.0e-01  6.9e+00  2.7e-01  1.0e-03  2.7e-01
   6  T 0   3.990e+08  -2e-01  0.70  2.0e-01  4.2e-04  2.0e-01  6.5e+00  2.4e-01  1.4e-03  2.4e-01
   7  T 0   3.561e+08  -2e-01  0.72  2.0e-01  4.1e-04  2.0e-01  5.8e+00  2.6e-01  1.3e-03  2.6e-01
   8  T 0   3.323e+08  -2e-01  0.73  2.0e-01  7.0e-04  2.0e-01  5.1e+00  2.8e-01  1.5e-03  2.9e-01
   9  T 0   3.275e+08  -2e-01  0.72  2.0e-01  5.4e-02  2.0e-01  4.7e+00  2.7e-01  1.5e-03  2.7e-01
  10  T 0   2.945e+08  -2e-01  0.71  2.0e-01  2.6e-04  2.0e-01  4.1e+00  2.9e-01  1.5e-03  2.9e-01
  11  T 0   2.738e+08  -2e-01  0.71  2.0e-01  3.0e-04  2.0e-01  3.5e+00  2.7e-01  1.4e-03  2.7e-01
  12  T 0   2.567e+08  -2e-01  0.74  2.0e-01  3.2e-04  2.0e-01  3.1e+00  2.8e-01  1.5e-03  2.9e-01
  13  T 0   2.458e+08  -1e-01  0.76  2.0e-01  3.5e-04  2.0e-01  2.6e+00  2.7e-01  1.5e-03  2.7e-01
  14  T 0   2.358e+08  -1e-01  0.77  2.0e-01  2.7e-04  2.0e-01  2.6e+00  2.7e-01  1.5e-03  2.7e-01
  15  T 0   2.268e+08  -1e-01  0.79  2.0e-01  3.4e-04  2.0e-01  2.4e+00  3.2e-01  1.4e-03  3.2e-01
  16  T 0   2.189e+08  -1e-01  0.79  2.0e-01  2.7e-04  1.7e-01  2.3e+00  2.7e-01  1.7e-03  2.8e-01
  17  T 0   2.112e+08  -8e-02  0.82  2.0e-01  3.6e-04  2.0e-01  2.1e+00  2.8e-01  1.6e-03  2.8e-01
  18  T 0   2.054e+08  -7e-02  0.83  2.0e-01  2.3e-04  2.0e-01  2.0e+00  2.8e-01  1.5e-03  2.8e-01
  19  T 0   1.998e+08  -5e-02  0.83  2.0e-01  3.4e-04  2.0e-01  1.9e+00  3.0e-01  1.5e-03  3.0e-01
  20  T 0   1.943e+08  -4e-02  0.84  2.0e-01  2.1e-04  1.7e-01  1.8e+00  2.8e-01  1.5e-03  2.8e-01
