   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   9.132e+08   0e+00  0.00  2.0e-01  3.3e+03  1.0e+00  1.0e+00  4.3e-01  0.0e+00  0.0e+00
   1  F 0   9.132e+08   0e+00  0.00  2.0e-01  3.3e+03  0.0e+00  0.0e+00  2.0e-01  6.7e-03  2.0e-01
   1  F 1   9.132e+08   0e+00  0.00  2.0e-01  3.3e+03  0.0e+00  0.0e+00  2.0e-01  6.9e-03  2.0e-01
   1  F 2   9.132e+08   0e+00  0.00  2.0e-01  3.3e+03  0.0e+00  0.0e+00  2.0e-01  5.7e-03  2.0e-01
   1  F 3   9.132e+08   0e+00  0.00  2.0e-01  3.3e+03  0.0e+00  0.0e+00  2.0e-01  5.9e-03  2.1e-01
   1  F 4   9.132e+08   0e+00  0.00  2.0e-01  3.3e+03  0.0e+00  0.0e+00  2.0e-01  6.2e-03  2.1e-01
   1  F 5   9.132e+08   0e+00  0.00  2.0e-01  3.3e+03  0.0e+00  0.0e+00  2.0e-01  6.4e-03  2.1e-01
   1  F 6   9.132e+08   0e+00  0.00  2.0e-01  3.3e+03  0.0e+00  0.0e+00  2.1e-01  6.1e-03  2.1e-01
   1  F 7   9.132e+08   0e+00  0.00  2.0e-01  3.3e+03  0.0e+00  0.0e+00  2.0e-01  6.0e-03  2.1e-01
   1  F 8   9.132e+08   0e+00  0.00  2.0e-01  3.3e+03  0.0e+00  0.0e+00  2.0e-01  3.4e-03  2.0e-01
   1  F 9   9.132e+08   0e+00  0.00  2.0e-01  3.3e+03  0.0e+00  0.0e+00  2.0e-01  3.2e-03  2.0e-01
   1  F10   9.132e+08   0e+00  0.00  2.0e-01  3.3e+03  0.0e+00  0.0e+00  2.0e-01  3.5e-03  2.1e-01
   1  F11   9.132e+08   0e+00  0.00  2.0e-01  3.3e+03  0.0e+00  0.0e+00  2.0e-01  3.4e-03  2.0e-01
   1  T12   9.073e+08   2e-07  0.41  2.0e-01  2.3e+00  2.0e-01  6.9e+00  2.0e-01  3.3e-03  2.1e-01
   2  T 0   2.965e+08  -1e-05  0.50  2.0e-01  4.5e-01  2.0e-01  7.7e+00  2.0e-01  3.4e-03  2.0e-01
   3  T 0   9.757e+07   5e-06  0.58  2.0e-01  8.9e-02  2.0e-01  7.1e+00  2.0e-01  3.4e-03  2.1e-01
