   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   6.103e+09   0e+00  0.00  2.0e-01  8.2e+02  1.0e+00  1.0e+00  5.6e-01  0.0e+00  0.0e+00
   1  T 0   5.587e+09  -5e-06  0.45  2.0e-01  8.4e-02  2.0e-01  1.6e+01  2.7e-01  8.3e-03  2.8e-01
   2  T 0   2.553e+09   2e-06  0.43  2.0e-01  1.7e-02  2.0e-01  1.3e+01  2.8e-01  3.2e-03  2.9e-01
   3  T 0   1.414e+09  -3e-05  0.58  2.0e-01  4.2e-03  2.0e-01  1.2e+01  2.8e-01  3.2e-03  2.8e-01
   4  T 0   1.090e+09  -7e-06  0.60  2.0e-01  2.1e-02  2.0e-01  1.0e+01  2.7e-01  3.1e-03  2.7e-01
   5  T 0   6.951e+08  -5e-03  0.71  2.0e-01  4.1e-03  2.0e-01  9.2e+00  2.7e-01  1.8e-03  2.7e-01
   6  T 0   6.516e+08  -3e-02  0.72  2.0e-01  3.3e-03  2.0e-01  8.4e+00  2.7e-01  1.5e-03  2.7e-01
   7  T 0   5.624e+08   6e-06  0.78  2.0e-01  5.6e-03  2.0e-01  8.2e+00  2.7e-01  4.1e-03  2.8e-01
   8  F 0   5.624e+08   6e-06  0.78  1.4e-01  5.6e-03  0.0e+00  0.0e+00  3.0e-01  2.0e-03  3.0e-01
   8  T 1   5.095e+08   7e-06  0.77  1.7e-01  2.0e-03  1.4e-01  5.5e+00  2.6e-01  2.4e-03  2.6e-01
   9  T 0   4.890e+08   2e-07  0.82  2.0e-01  3.4e-03  1.7e-01  6.3e+00  2.7e-01  3.0e-03  2.7e-01
  10  F 0   4.890e+08   2e-07  0.82  1.4e-01  3.4e-03  0.0e+00  0.0e+00  2.7e-01  2.4e-03  2.7e-01
  10  T 1   4.828e+08  -3e-05  0.81  1.7e-01  5.9e-03  1.4e-01  4.9e+00  2.7e-01  2.1e-03  2.7e-01
  11  F 0   4.828e+08  -3e-05  0.81  1.2e-01  5.9e-03  0.0e+00  0.0e+00  2.7e-01  2.6e-03  2.8e-01
  11  T 1   4.511e+08   2e-05  0.82  1.4e-01  9.9e-04  1.2e-01  4.2e+00  2.7e-01  2.1e-03  2.7e-01
  12  T 0   4.471e+08   1e-07  0.83  1.7e-01  2.3e-03  1.4e-01  4.6e+00  2.6e-01  2.7e-03  2.6e-01
  13  F 0   4.471e+08   1e-07  0.83  1.2e-01  2.3e-03  0.0e+00  0.0e+00  2.8e-01  3.3e-03  2.8e-01
  13  T 1   4.429e+08   6e-05  0.83  1.4e-01  4.4e-03  1.2e-01  4.2e+00  2.7e-01  3.0e-03  2.7e-01
  14  T 0   4.414e+08   1e-05  0.84  1.7e-01  2.5e-03  1.4e-01  4.6e+00  3.0e-01  2.6e-03  3.0e-01
  15  F 0   4.414e+08   1e-05  0.84  1.2e-01  2.5e-03  0.0e+00  0.0e+00  2.8e-01  2.7e-03  2.8e-01
  15  F 1   4.414e+08   1e-05  0.84  8.4e-02  2.5e-03  0.0e+00  0.0e+00  2.6e-01  3.0e-03  2.7e-01
  15  T 2   4.262e+08   4e-06  0.83  1.0e-01  7.7e-03  8.4e-02  3.0e+00  2.7e-01  2.9e-03  2.7e-01
  16  T 0   4.014e+08   2e-05  0.84  1.2e-01  1.9e-03  1.0e-01  3.4e+00  2.7e-01  3.2e-03  2.8e-01
  17  F 0   4.014e+08   2e-05  0.84  8.4e-02  1.9e-03  0.0e+00  0.0e+00  3.2e-01  3.3e-03  3.3e-01
  17  T 1   3.965e+08   2e-05  0.84  1.0e-01  5.3e-03  8.4e-02  2.8e+00  2.7e-01  2.7e-03  2.7e-01
  18  T 0   3.921e+08   1e-06  0.85  1.2e-01  2.4e-03  1.0e-01  3.3e+00  2.6e-01  2.6e-03  2.7e-01
  19  F 0   3.921e+08   1e-06  0.85  8.5e-02  2.4e-03  0.0e+00  0.0e+00  2.6e-01  2.7e-03  2.7e-01
  19  T 1   3.880e+08  -3e-05  0.85  1.0e-01  5.7e-03  8.5e-02  2.8e+00  3.4e-01  2.4e-03  3.5e-01
  20  T 0   3.744e+08   3e-07  0.85  1.2e-01  4.8e-03  1.0e-01  3.3e+00  3.0e-01  3.0e-03  3.1e-01
  21  T 0   3.713e+08   2e-06  0.85  1.5e-01  7.3e-03  1.2e-01  3.9e+00  1.9e-01  1.9e-03  1.9e-01
  22  T 0   3.685e+08  -5e-06  0.84  1.8e-01  1.2e-02  1.5e-01  4.8e+00  2.1e-01  1.7e-03  2.1e-01
