   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   1.221e+09  -4e+00  1.00  2.0e-01  0.0e+00  1.0e+00  1.0e+00  5.8e-01  0.0e+00  0.0e+00
   1  T 0   1.031e+09  -3e+00  0.39  2.0e-01  4.0e-04  2.8e-01  1.3e+01  3.4e-01  2.1e-02  3.6e-01
   2  T 0   8.393e+08  -3e+00  0.36  2.0e-01  3.9e-04  2.9e-01  1.4e+01  3.5e-01  2.6e-03  3.6e-01
   3  T 0   6.389e+08  -2e+00  0.35  2.0e-01  4.5e-04  3.7e-01  1.7e+01  3.0e-01  2.7e-03  3.1e-01
   4  F 0   6.389e+08  -2e+00  0.35  2.0e-01  4.5e-04  0.0e+00  0.0e+00  2.9e-01  2.8e-03  3.0e-01
   4  T 1   5.312e+08  -2e+00  0.44  2.0e-01  3.8e-04  3.5e-01  1.2e+01  3.2e-01  2.0e-03  3.2e-01
   5  T 0   4.178e+08  -2e+00  0.55  2.0e-01  1.6e-03  4.1e-01  1.3e+01  2.7e-01  2.8e-03  2.8e-01
   6  F 0   4.178e+08  -2e+00  0.55  2.0e-01  1.6e-03  0.0e+00  0.0e+00  2.9e-01  2.8e-03  2.9e-01
   6  T 1   3.933e+08  -1e+00  0.52  2.0e-01  3.8e-04  1.8e-01  3.2e+00  2.8e-01  1.5e-03  2.8e-01
   7  F 0   3.933e+08  -1e+00  0.52  2.0e-01  3.8e-04  0.0e+00  0.0e+00  2.8e-01  2.8e-03  2.8e-01
   7  T 1   3.722e+08  -1e+00  0.55  2.0e-01  3.8e-04  2.7e-01  3.0e+00  3.3e-01  2.0e-03  3.3e-01
   8  F 0   3.722e+08  -1e+00  0.55  2.0e-01  3.8e-04  0.0e+00  0.0e+00  3.0e-01  2.9e-03  3.0e-01
   8  T 1   3.344e+08  -1e+00  0.61  2.0e-01  1.2e-03  3.7e-01  6.2e+00  2.7e-01  2.0e-03  2.8e-01
   9  T 0   3.031e+08  -1e+00  0.66  2.0e-01  3.3e-04  1.0e+00  9.0e+00  2.6e-01  2.9e-03  2.7e-01
  10  T 0   2.803e+08  -9e-01  0.69  2.0e-01  2.8e-04  5.3e-01  8.3e+00  3.0e-01  2.9e-03  3.1e-01
  11  T 0   2.518e+08  -8e-01  0.72  2.0e-01  7.8e-04  5.9e-01  7.8e+00  2.6e-01  2.7e-03  2.7e-01
  12  F 0   2.518e+08  -8e-01  0.72  2.0e-01  7.8e-04  0.0e+00  0.0e+00  3.0e-01  3.3e-03  3.1e-01
  12  F 1   2.518e+08  -8e-01  0.72  2.0e-01  7.8e-04  0.0e+00  0.0e+00  2.7e-01  2.0e-03  2.7e-01
  12  F 2   2.518e+08  -8e-01  0.72  2.0e-01  7.8e-04  0.0e+00  0.0e+00  2.9e-01  2.0e-03  2.9e-01
  12  F 3   2.518e+08  -8e-01  0.72  2.0e-01  7.8e-04  0.0e+00  0.0e+00  2.7e-01  1.9e-03  2.7e-01
  12  F 4   2.518e+08  -8e-01  0.72  2.0e-01  7.8e-04  0.0e+00  0.0e+00  2.7e-01  2.0e-03  2.8e-01
  12  F 5   2.518e+08  -8e-01  0.72  2.0e-01  7.8e-04  0.0e+00  0.0e+00  2.8e-01  2.0e-03  2.8e-01
  12  F 6   2.518e+08  -8e-01  0.72  2.0e-01  7.8e-04  0.0e+00  0.0e+00  3.3e-01  3.0e-03  3.4e-01
  12  F 7   2.518e+08  -8e-01  0.72  2.0e-01  7.8e-04  0.0e+00  0.0e+00  3.2e-01  2.0e-03  3.2e-01
  12  F 8   2.518e+08  -8e-01  0.72  2.0e-01  7.8e-04  0.0e+00  0.0e+00  2.7e-01  2.0e-03  2.8e-01
  12  F 9   2.518e+08  -8e-01  0.72  2.0e-01  7.8e-04  0.0e+00  0.0e+00  2.7e-01  2.0e-03  2.7e-01
  12  F10   2.518e+08  -8e-01  0.72  2.0e-01  7.8e-04  0.0e+00  0.0e+00  2.6e-01  2.0e-03  2.7e-01
  12  F11   2.518e+08  -8e-01  0.72  2.0e-01  7.8e-04  0.0e+00  0.0e+00  2.7e-01  2.0e-03  2.7e-01
  12  F12   2.518e+08  -8e-01  0.72  2.0e-01  7.8e-04  0.0e+00  0.0e+00  2.8e-01  6.8e-03  2.8e-01
  12  F13   2.518e+08  -8e-01  0.72  2.0e-01  7.8e-04  0.0e+00  0.0e+00  2.6e-01  2.1e-03  2.7e-01
  12  F14   2.518e+08  -8e-01  0.72  2.0e-01  7.8e-04  0.0e+00  0.0e+00  2.6e-01  2.0e-03  2.7e-01
  12  F15   2.518e+08  -8e-01  0.72  2.0e-01  7.8e-04  0.0e+00  0.0e+00  2.6e-01  2.0e-03  2.7e-01
  12  F16   2.518e+08  -8e-01  0.72  2.0e-01  7.8e-04  0.0e+00  0.0e+00  2.7e-01  2.0e-03  2.7e-01
  12  T17   2.506e+08  -8e-01  0.70  2.0e-01  3.6e-04  1.4e-01  4.7e-01  2.7e-01  2.1e-03  2.7e-01
  13  T 0   2.240e+08  -6e-01  0.74  2.0e-01  3.1e-04  4.3e-01  7.2e+00  2.7e-01  2.8e-03  2.7e-01
  14  T 0   2.055e+08  -5e-01  0.78  2.0e-01  9.4e-04  6.1e-01  6.5e+00  2.8e-01  2.7e-03  2.8e-01
  15  F 0   2.055e+08  -5e-01  0.78  2.0e-01  9.4e-04  0.0e+00  0.0e+00  2.7e-01  2.7e-03  2.7e-01
  15  F 1   2.055e+08  -5e-01  0.78  2.0e-01  9.4e-04  0.0e+00  0.0e+00  2.6e-01  2.0e-03  2.6e-01
  15  F 2   2.055e+08  -5e-01  0.78  2.0e-01  9.4e-04  0.0e+00  0.0e+00  2.6e-01  2.0e-03  2.7e-01
  15  F 3   2.055e+08  -5e-01  0.78  2.0e-01  9.4e-04  0.0e+00  0.0e+00  2.7e-01  2.0e-03  2.7e-01
  15  F 4   2.055e+08  -5e-01  0.78  2.0e-01  9.4e-04  0.0e+00  0.0e+00  2.6e-01  2.1e-03  2.7e-01
  15  F 5   2.055e+08  -5e-01  0.78  2.0e-01  9.4e-04  0.0e+00  0.0e+00  2.7e-01  2.0e-03  2.7e-01
  15  F 6   2.055e+08  -5e-01  0.78  2.0e-01  9.4e-04  0.0e+00  0.0e+00  3.2e-01  2.0e-03  3.2e-01
  15  F 7   2.055e+08  -5e-01  0.78  2.0e-01  9.4e-04  0.0e+00  0.0e+00  3.4e-01  2.1e-03  3.5e-01
