   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   9.132e+07  -9e+00  1.00  2.0e-01  0.0e+00  1.0e+00  1.0e+00  4.5e-01  0.0e+00  0.0e+00
   1  T 0   6.921e+07  -7e+00  0.12  2.0e-01  6.6e-04  2.0e-01  1.1e+01  2.4e-01  5.8e-03  2.5e-01
   2  T 0   5.337e+07  -6e+00  0.17  2.0e-01  7.1e-04  2.0e-01  1.1e+01  3.2e-01  1.8e-03  3.2e-01
   3  T 0   4.296e+07  -4e+00  0.09  2.0e-01  1.4e-03  2.0e-01  1.1e+01  2.2e-01  1.5e-03  2.3e-01
   4  T 0   3.081e+07  -4e+00  0.10  2.0e-01  8.6e-04  2.0e-01  1.1e+01  2.2e-01  1.9e-03  2.3e-01
   5  T 0   1.757e+07  -3e+00  0.50  2.0e-01  7.2e-04  2.0e-01  1.1e+01  2.3e-01  1.9e-03  2.3e-01
   6  T 0   1.510e+07  -2e+00  0.51  2.0e-01  6.4e-04  2.0e-01  7.2e+00  2.3e-01  2.0e-03  2.3e-01
   7  T 0   1.308e+07  -2e+00  0.58  2.0e-01  5.7e-03  2.0e-01  6.1e+00  2.3e-01  2.1e-03  2.3e-01
   8  T 0   1.174e+07  -2e+00  0.60  2.0e-01  8.0e-04  2.0e-01  4.8e+00  2.3e-01  2.0e-03  2.3e-01
   9  T 0   1.022e+07  -1e+00  0.63  2.0e-01  2.2e-03  2.0e-01  4.2e+00  2.4e-01  2.1e-03  2.4e-01
  10  T 0   8.929e+06  -1e+00  0.66  2.0e-01  1.0e-03  2.0e-01  3.8e+00  2.1e-01  1.9e-03  2.1e-01
  11  T 0   8.038e+06  -1e+00  0.72  2.0e-01  1.6e-03  2.0e-01  3.3e+00  2.0e-01  1.9e-03  2.0e-01
  12  T 0   7.483e+06  -1e+00  0.73  2.0e-01  3.4e-04  2.0e-01  3.0e+00  2.4e-01  2.1e-03  2.4e-01
  13  T 0   6.817e+06  -9e-01  0.76  2.0e-01  5.2e-04  2.0e-01  2.8e+00  3.0e-01  1.9e-03  3.0e-01
  14  T 0   6.289e+06  -8e-01  0.78  2.0e-01  5.4e-04  2.0e-01  2.4e+00  2.1e-01  2.1e-03  2.1e-01
  15  T 0   5.817e+06  -8e-01  0.81  2.0e-01  4.9e-04  2.0e-01  2.4e+00  2.1e-01  2.1e-03  2.1e-01
  16  T 0   5.488e+06  -7e-01  0.83  2.0e-01  5.3e-04  2.0e-01  2.2e+00  2.0e-01  1.9e-03  2.0e-01
  17  T 0   5.239e+06  -6e-01  0.85  2.0e-01  3.5e-04  2.0e-01  2.0e+00  2.0e-01  2.0e-03  2.0e-01
  18  T 0   5.038e+06  -5e-01  0.87  2.0e-01  2.9e-03  2.0e-01  1.7e+00  2.0e-01  2.0e-03  2.0e-01
  19  T 0   4.901e+06  -5e-01  0.87  2.0e-01  3.0e-04  2.0e-01  1.9e+00  2.6e-01  1.9e-03  2.6e-01
  20  T 0   4.672e+06  -4e-01  0.88  2.0e-01  9.7e-04  2.0e-01  1.9e+00  2.4e-01  2.0e-03  2.4e-01
  21  T 0   4.500e+06  -4e-01  0.89  2.0e-01  1.0e-03  2.0e-01  1.7e+00  2.3e-01  2.0e-03  2.3e-01
  22  T 0   4.398e+06  -3e-01  0.91  2.0e-01  5.7e-04  2.0e-01  1.8e+00  2.0e-01  1.9e-03  2.0e-01
  23  T 0   4.310e+06  -3e-01  0.91  2.0e-01  9.5e-04  2.0e-01  1.7e+00  2.2e-01  2.1e-03  2.2e-01
  24  T 0   4.231e+06  -3e-01  0.93  2.0e-01  6.9e-04  2.0e-01  1.5e+00  2.1e-01  1.9e-03  2.1e-01
  25  T 0   4.174e+06  -3e-01  0.93  2.0e-01  1.7e-03  2.0e-01  1.1e+00  2.0e-01  1.9e-03  2.1e-01
  26  T 0   4.131e+06  -2e-01  0.93  2.0e-01  3.4e-04  2.0e-01  1.1e+00  1.8e-01  1.9e-03  1.8e-01
  27  T 0   4.089e+06  -2e-01  0.94  2.0e-01  1.6e-04  2.0e-01  1.0e+00  1.5e-01  1.3e-03  1.5e-01
  28  T 0   4.059e+06  -2e-01  0.94  2.0e-01  1.3e-04  1.9e-01  8.6e-01  1.5e-01  1.3e-03  1.6e-01
  29  T 0   4.036e+06  -2e-01  0.95  2.0e-01  1.7e-04  2.0e-01  8.2e-01  1.5e-01  1.3e-03  1.5e-01
  30  T 0   4.020e+06  -2e-01  0.95  2.0e-01  4.2e-04  2.0e-01  8.0e-01  1.5e-01  1.3e-03  1.5e-01
  31  T 0   4.005e+06  -2e-01  0.95  2.0e-01  4.4e-04  2.0e-01  7.6e-01  1.6e-01  1.3e-03  1.6e-01
  32  T 0   3.992e+06  -1e-01  0.95  2.0e-01  4.5e-04  2.0e-01  9.0e-01  1.5e-01  1.3e-03  1.5e-01
  33  T 0   3.977e+06  -1e-01  0.95  2.0e-01  1.6e-04  2.0e-01  6.6e-01  1.5e-01  1.3e-03  1.5e-01
  34  T 0   3.966e+06  -1e-01  0.96  2.0e-01  1.2e-04  2.0e-01  6.4e-01  1.5e-01  1.4e-03  1.5e-01
  35  T 0   3.955e+06  -1e-01  0.96  2.0e-01  1.0e-04  1.8e-01  5.3e-01  1.5e-01  1.3e-03  1.5e-01
  36  T 0   3.943e+06  -1e-01  0.96  2.0e-01  1.2e-04  1.7e-01  5.2e-01  1.5e-01  1.3e-03  1.5e-01
  37  T 0   3.931e+06  -1e-01  0.96  2.0e-01  1.1e-04  1.5e-01  5.0e-01  1.5e-01  1.3e-03  1.5e-01
  38  T 0   3.918e+06  -1e-01  0.96  2.0e-01  1.1e-04  2.0e-01  5.2e-01  1.5e-01  1.4e-03  1.5e-01
  39  T 0   3.903e+06  -1e-01  0.96  2.0e-01  1.1e-04  1.5e-01  5.4e-01  1.5e-01  1.3e-03  1.5e-01
  40  T 0   3.889e+06  -1e-01  0.96  2.0e-01  1.9e-04  1.4e-01  5.7e-01  1.5e-01  1.3e-03  1.5e-01
  41  T 0   3.888e+06  -1e-01  0.96  2.0e-01  4.0e-04  1.8e-01  7.0e-01  1.7e-01  1.4e-03  1.7e-01
  42  T 0   3.876e+06  -1e-01  0.96  2.0e-01  2.7e-04  2.0e-01  7.6e-01  1.7e-01  1.3e-03  1.7e-01
  43  T 0   3.873e+06  -1e-01  0.96  2.0e-01  3.3e-04  2.0e-01  7.8e-01  1.5e-01  1.3e-03  1.5e-01
  44  T 0   3.862e+06  -1e-01  0.95  2.0e-01  1.8e-04  2.0e-01  7.9e-01  2.0e-01  1.3e-03  2.0e-01
  45  T 0   3.847e+06  -9e-02  0.96  2.0e-01  1.7e-04  2.0e-01  7.2e-01  1.8e-01  1.3e-03  1.8e-01
  46  T 0   3.841e+06  -9e-02  0.95  2.0e-01  1.1e-04  2.0e-01  6.5e-01  1.8e-01  1.3e-03  1.8e-01
  47  T 0   3.828e+06  -8e-02  0.96  2.0e-01  4.0e-04  2.0e-01  6.8e-01  1.4e-01  1.3e-03  1.4e-01
  48  T 0   3.827e+06  -9e-02  0.96  2.0e-01  1.1e-04  2.0e-01  6.3e-01  1.5e-01  1.3e-03  1.5e-01
  49  T 0   3.814e+06  -8e-02  0.96  2.0e-01  1.3e-04  2.0e-01  6.3e-01  2.0e-01  1.3e-03  2.0e-01
  50  T 0   3.808e+06  -8e-02  0.96  2.0e-01  1.1e-04  1.2e-01  3.8e-01  1.9e-01  1.4e-03  2.0e-01
  51  T 0   3.802e+06  -7e-02  0.96  2.0e-01  1.2e-04  1.6e-01  4.7e-01  2.0e-01  1.5e-03  2.0e-01
  52  T 0   3.793e+06  -7e-02  0.96  2.0e-01  1.4e-04  2.0e-01  5.2e-01  1.6e-01  1.3e-03  1.6e-01
  53  T 0   3.785e+06  -6e-02  0.96  2.0e-01  3.8e-04  1.8e-01  5.2e-01  1.9e-01  1.3e-03  1.9e-01
  54  T 0   3.776e+06  -6e-02  0.96  2.0e-01  5.4e-04  1.8e-01  4.9e-01  1.7e-01  1.3e-03  1.7e-01
  55  T 0   3.772e+06  -6e-02  0.96  2.0e-01  1.9e-04  1.9e-01  5.4e-01  1.5e-01  1.3e-03  1.5e-01
  56  T 0   3.768e+06  -6e-02  0.97  2.0e-01  2.4e-04  2.0e-01  6.4e-01  1.8e-01  1.3e-03  1.8e-01
  57  F 0   3.768e+06  -5e-02  0.96  2.0e-01  3.2e-04  2.0e-01  7.0e-01  2.8e-01  1.3e-03  2.8e-01
  58  T 0   3.760e+06  -5e-02  0.96  2.0e-01  2.1e-04  2.0e-01  6.9e-01  2.0e-01  1.3e-03  2.0e-01
  59  T 0   3.757e+06  -5e-02  0.96  2.0e-01  2.8e-04  2.0e-01  6.4e-01  1.6e-01  1.4e-03  1.6e-01
  60  T 0   3.746e+06  -5e-02  0.96  2.0e-01  1.2e-04  1.8e-01  4.9e-01  1.5e-01  1.3e-03  1.5e-01
  61  T 0   3.738e+06  -4e-02  0.96  2.0e-01  1.7e-04  1.5e-01  4.3e-01  1.5e-01  1.3e-03  1.5e-01
  62  T 0   3.729e+06  -4e-02  0.97  2.0e-01  1.3e-04  1.5e-01  4.5e-01  1.5e-01  1.3e-03  1.5e-01
  63  T 0   3.718e+06  -3e-02  0.97  2.0e-01  1.7e-04  1.9e-01  5.0e-01  1.5e-01  1.3e-03  1.5e-01
  64  T 0   3.708e+06  -3e-02  0.97  2.0e-01  1.8e-04  1.5e-01  5.3e-01  1.5e-01  1.3e-03  1.5e-01
