   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   1.221e+09  -4e+00  1.00  2.0e-01  0.0e+00  1.0e+00  1.0e+00  5.9e-01  0.0e+00  0.0e+00
   1  T 0   1.055e+09  -3e+00  0.39  2.0e-01  4.1e-04  2.0e-01  1.3e+01  2.8e-01  5.1e-03  2.9e-01
   2  T 0   8.874e+08  -3e+00  0.45  2.0e-01  4.0e-04  2.0e-01  1.4e+01  2.9e-01  1.4e-03  2.9e-01
   3  T 0   7.472e+08  -2e+00  0.33  2.0e-01  4.3e-04  2.0e-01  1.4e+01  2.7e-01  1.4e-03  2.7e-01
   4  T 0   6.343e+08  -2e+00  0.27  2.0e-01  1.4e-03  2.0e-01  1.3e+01  2.6e-01  1.5e-03  2.7e-01
   5  T 0   4.607e+08  -2e+00  0.56  2.0e-01  4.0e-04  2.0e-01  1.2e+01  2.7e-01  1.4e-03  2.7e-01
   6  T 0   4.198e+08  -1e+00  0.57  2.0e-01  4.1e-04  2.0e-01  7.0e+00  2.7e-01  1.5e-03  2.7e-01
   7  T 0   3.848e+08  -1e+00  0.55  2.0e-01  3.9e-04  2.0e-01  6.8e+00  2.9e-01  1.5e-03  2.9e-01
   8  T 0   3.466e+08  -1e+00  0.61  2.0e-01  4.5e-04  2.0e-01  5.8e+00  2.8e-01  1.4e-03  2.8e-01
   9  T 0   3.175e+08  -1e+00  0.66  2.0e-01  1.0e-02  2.0e-01  5.2e+00  3.1e-01  1.5e-03  3.1e-01
  10  T 0   2.970e+08  -1e+00  0.68  2.0e-01  3.7e-04  2.0e-01  4.6e+00  2.9e-01  1.4e-03  2.9e-01
  11  T 0   2.779e+08  -9e-01  0.67  2.0e-01  3.8e-04  2.0e-01  4.3e+00  3.1e-01  1.4e-03  3.1e-01
  12  T 0   2.570e+08  -8e-01  0.70  2.0e-01  4.0e-03  2.0e-01  4.5e+00  2.8e-01  1.5e-03  2.8e-01
  13  T 0   2.430e+08  -8e-01  0.76  2.0e-01  3.7e-04  2.0e-01  3.5e+00  2.7e-01  1.4e-03  2.7e-01
  14  T 0   2.337e+08  -7e-01  0.76  2.0e-01  3.2e-04  2.0e-01  3.4e+00  3.0e-01  1.7e-03  3.1e-01
  15  T 0   2.246e+08  -7e-01  0.79  2.0e-01  5.6e-04  2.0e-01  3.1e+00  2.7e-01  1.5e-03  2.8e-01
  16  T 0   2.190e+08  -6e-01  0.80  2.0e-01  5.1e-04  2.0e-01  2.6e+00  3.1e-01  1.5e-03  3.1e-01
  17  T 0   2.122e+08  -6e-01  0.80  2.0e-01  2.6e-04  2.0e-01  2.8e+00  2.7e-01  1.4e-03  2.7e-01
  18  T 0   2.058e+08  -5e-01  0.84  2.0e-01  2.5e-04  2.0e-01  2.5e+00  2.7e-01  1.4e-03  2.7e-01
  19  T 0   2.015e+08  -5e-01  0.85  2.0e-01  4.7e-04  2.0e-01  2.4e+00  2.7e-01  1.4e-03  2.7e-01
  20  T 0   1.974e+08  -5e-01  0.85  2.0e-01  2.6e-04  2.0e-01  2.5e+00  2.7e-01  1.5e-03  2.8e-01
  21  T 0   1.939e+08  -5e-01  0.87  2.0e-01  2.7e-04  2.0e-01  2.1e+00  2.7e-01  1.7e-03  2.7e-01
  22  T 0   1.903e+08  -4e-01  0.88  2.0e-01  2.6e-04  2.0e-01  2.2e+00  2.0e-01  1.3e-03  2.0e-01
  23  T 0   1.862e+08  -4e-01  0.88  2.0e-01  2.7e-04  2.0e-01  2.4e+00  1.9e-01  1.1e-03  1.9e-01
  24  T 0   1.843e+08  -4e-01  0.90  2.0e-01  2.7e-04  2.0e-01  1.7e+00  2.0e-01  1.0e-03  2.0e-01
  25  T 0   1.824e+08  -4e-01  0.90  2.0e-01  2.7e-04  2.0e-01  1.8e+00  1.9e-01  1.0e-03  1.9e-01
  26  T 0   1.806e+08  -4e-01  0.91  2.0e-01  2.7e-04  1.8e-01  1.8e+00  1.9e-01  1.0e-03  1.9e-01
  27  T 0   1.792e+08  -4e-01  0.91  2.0e-01  5.2e-04  1.8e-01  1.5e+00  1.9e-01  1.0e-03  1.9e-01
  28  T 0   1.775e+08  -3e-01  0.92  2.0e-01  2.7e-04  2.0e-01  1.6e+00  1.9e-01  1.0e-03  1.9e-01
  29  T 0   1.759e+08  -3e-01  0.92  2.0e-01  2.7e-04  1.9e-01  1.6e+00  1.8e-01  9.9e-04  1.8e-01
  30  T 0   1.746e+08  -3e-01  0.93  2.0e-01  2.7e-04  2.0e-01  1.4e+00  2.0e-01  1.0e-03  2.0e-01
  31  T 0   1.732e+08  -3e-01  0.93  2.0e-01  2.7e-04  2.0e-01  1.5e+00  2.0e-01  1.0e-03  2.0e-01
  32  T 0   1.717e+08  -3e-01  0.93  2.0e-01  3.7e-04  1.8e-01  1.5e+00  1.9e-01  1.0e-03  1.9e-01
