   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   6.103e+09   0e+00  0.00  2.0e-01  8.2e+02  1.0e+00  1.0e+00  5.3e-01  0.0e+00  0.0e+00
   1  T 0   5.587e+09  -5e-06  0.45  2.0e-01  8.4e-02  2.0e-01  1.6e+01  2.7e-01  8.4e-03  2.8e-01
   2  T 0   2.553e+09   2e-06  0.43  2.0e-01  1.7e-02  2.0e-01  1.3e+01  2.7e-01  3.2e-03  2.7e-01
   3  T 0   1.414e+09  -3e-05  0.58  2.0e-01  4.2e-03  2.0e-01  1.2e+01  2.7e-01  3.3e-03  2.7e-01
   4  T 0   1.090e+09  -7e-06  0.60  2.0e-01  2.1e-02  2.0e-01  1.0e+01  2.7e-01  3.0e-03  2.7e-01
   5  T 0   6.951e+08  -5e-03  0.71  2.0e-01  4.1e-03  2.0e-01  9.2e+00  3.5e-01  1.9e-03  3.5e-01
   6  T 0   6.516e+08  -3e-02  0.72  2.0e-01  3.3e-03  2.0e-01  8.4e+00  2.7e-01  1.6e-03  2.8e-01
   7  T 0   5.624e+08   6e-06  0.78  2.0e-01  5.6e-03  2.0e-01  8.2e+00  2.7e-01  4.2e-03  2.8e-01
   8  F 0   5.624e+08   6e-06  0.78  2.0e-01  5.6e-03  0.0e+00  0.0e+00  2.7e-01  2.1e-03  2.7e-01
   8  T 1   5.584e+08   5e-07  0.79  2.0e-01  7.1e-03  2.0e-01  6.9e+00  2.6e-01  2.9e-03  2.7e-01
   9  T 0   5.359e+08  -2e-06  0.83  2.0e-01  3.0e-03  2.0e-01  7.3e+00  2.7e-01  3.3e-03  2.7e-01
  10  F 0   5.358e+08  -9e-07  0.82  2.0e-01  2.7e-02  2.0e-01  7.0e+00  2.7e-01  3.0e-03  2.8e-01
  11  F 0   5.358e+08  -9e-07  0.82  2.0e-01  2.7e-02  0.0e+00  0.0e+00  2.6e-01  2.9e-03  2.7e-01
  11  F 1   5.358e+08  -9e-07  0.82  2.0e-01  2.7e-02  0.0e+00  0.0e+00  2.9e-01  2.1e-03  2.9e-01
  11  F 2   5.358e+08  -9e-07  0.82  2.0e-01  2.7e-02  0.0e+00  0.0e+00  2.7e-01  2.6e-03  2.7e-01
  11  F 3   5.358e+08  -9e-07  0.82  2.0e-01  2.7e-02  0.0e+00  0.0e+00  2.6e-01  2.7e-03  2.7e-01
  11  F 4   5.358e+08  -9e-07  0.82  2.0e-01  2.7e-02  0.0e+00  0.0e+00  2.6e-01  2.1e-03  2.7e-01
  11  F 5   5.358e+08  -9e-07  0.82  2.0e-01  2.7e-02  0.0e+00  0.0e+00  2.7e-01  2.1e-03  2.7e-01
  11  F 6   5.358e+08  -9e-07  0.82  2.0e-01  2.7e-02  0.0e+00  0.0e+00  2.8e-01  2.5e-03  2.8e-01
  11  F 7   5.358e+08  -9e-07  0.82  2.0e-01  2.7e-02  0.0e+00  0.0e+00  2.7e-01  2.4e-03  2.7e-01
  11  F 8   5.358e+08  -9e-07  0.82  2.0e-01  2.7e-02  0.0e+00  0.0e+00  2.6e-01  2.4e-03  2.7e-01
  11  F 9   5.358e+08  -9e-07  0.82  2.0e-01  2.7e-02  0.0e+00  0.0e+00  2.7e-01  2.5e-03  2.7e-01
  11  F10   5.358e+08  -9e-07  0.82  2.0e-01  2.7e-02  0.0e+00  0.0e+00  3.5e-01  2.4e-03  3.5e-01
  11  F11   5.358e+08  -9e-07  0.82  2.0e-01  2.7e-02  0.0e+00  0.0e+00  2.6e-01  2.7e-03  2.7e-01
