   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   1.221e+09  -4e+00  1.00  2.0e-01  0.0e+00  1.0e+00  1.0e+00  3.6e-01  0.0e+00  0.0e+00
   1  T 0   1.055e+09  -3e+00  0.39  2.0e-01  4.1e-04  2.0e-01  1.3e+01  2.2e-01  3.2e-03  2.3e-01
   2  T 0   8.874e+08  -3e+00  0.45  2.0e-01  4.0e-04  2.0e-01  1.4e+01  2.1e-01  1.2e-03  2.1e-01
   3  T 0   7.472e+08  -2e+00  0.33  2.0e-01  4.3e-04  2.0e-01  1.4e+01  1.9e-01  1.1e-03  2.0e-01
   4  T 0   6.290e+08  -2e+00  0.34  2.0e-01  1.3e-03  2.0e-01  1.4e+01  1.9e-01  1.1e-03  2.0e-01
   5  T 0   5.061e+08  -2e+00  0.28  2.0e-01  4.5e-04  2.0e-01  1.2e+01  2.0e-01  1.0e-03  2.0e-01
   6  T 0   4.447e+08  -2e+00  0.30  2.0e-01  4.6e-04  2.0e-01  1.2e+01  1.9e-01  1.1e-03  1.9e-01
   7  T 0   3.699e+08  -1e+00  0.27  2.0e-01  6.9e-04  2.0e-01  1.1e+01  2.0e-01  1.1e-03  2.0e-01
   8  T 0   3.322e+08  -1e+00  0.26  2.0e-01  1.0e-03  2.0e-01  1.0e+01  2.0e-01  1.1e-03  2.1e-01
   9  T 0   2.970e+08  -9e-01  0.24  2.0e-01  1.6e-03  2.0e-01  8.8e+00  2.0e-01  1.1e-03  2.0e-01
  10  T 0   2.734e+08  -8e-01  0.23  2.0e-01  3.4e-03  2.0e-01  8.6e+00  2.1e-01  1.1e-03  2.1e-01
  11  T 0   2.532e+08  -6e-01  0.23  2.0e-01  3.8e-03  2.0e-01  8.1e+00  2.0e-01  1.1e-03  2.0e-01
  12  T 0   2.372e+08  -6e-01  0.28  2.0e-01  3.6e-03  2.0e-01  7.7e+00  2.5e-01  1.1e-03  2.5e-01
  13  T 0   2.234e+08  -4e-01  0.28  2.0e-01  6.3e-03  2.0e-01  7.3e+00  2.0e-01  1.2e-03  2.0e-01
  14  T 0   2.153e+08  -4e-01  0.32  2.0e-01  3.1e-03  2.0e-01  7.0e+00  2.2e-01  1.1e-03  2.2e-01
  15  T 0   2.034e+08  -3e-01  0.38  2.0e-01  2.7e-03  2.0e-01  6.9e+00  2.1e-01  1.4e-03  2.1e-01
  16  T 0   2.014e+08  -3e-01  0.41  2.0e-01  4.2e-03  2.0e-01  6.7e+00  2.0e-01  1.1e-03  2.0e-01
  17  T 0   1.932e+08  -2e-01  0.46  2.0e-01  5.5e-03  2.0e-01  6.7e+00  1.9e-01  1.9e-03  1.9e-01
  18  F 0   1.932e+08  -2e-01  0.46  2.0e-01  5.5e-03  0.0e+00  0.0e+00  2.6e-01  1.1e-03  2.6e-01
  18  T 1   1.909e+08  -2e-01  0.46  2.0e-01  6.3e-03  2.0e-01  5.5e+00  1.9e-01  8.5e-04  1.9e-01
  19  F 0   1.909e+08  -2e-01  0.46  2.0e-01  6.3e-03  0.0e+00  0.0e+00  2.1e-01  1.1e-03  2.1e-01
  19  F 1   1.909e+08  -2e-01  0.46  2.0e-01  6.3e-03  0.0e+00  0.0e+00  2.0e-01  8.8e-04  2.0e-01
  19  T 2   1.848e+08  -2e-01  0.41  2.0e-01  6.9e-03  1.2e-01  3.3e+00  2.5e-01  8.7e-04  2.6e-01
  20  T 0   1.767e+08  -2e-01  0.54  2.0e-01  5.2e-03  2.0e-01  6.0e+00  2.2e-01  1.1e-03  2.2e-01
  21  F 0   1.767e+08  -2e-01  0.54  2.0e-01  5.2e-03  0.0e+00  0.0e+00  2.1e-01  1.1e-03  2.1e-01
  21  T 1   1.758e+08  -1e-01  0.53  2.0e-01  5.0e-03  2.0e-01  4.9e+00  2.1e-01  9.5e-04  2.1e-01
  22  F 0   1.758e+08  -1e-01  0.53  2.0e-01  5.0e-03  0.0e+00  0.0e+00  2.2e-01  1.2e-03  2.2e-01
  22  F 1   1.758e+08  -1e-01  0.53  2.0e-01  5.0e-03  0.0e+00  0.0e+00  2.5e-01  9.4e-04  2.5e-01
  22  T 2   1.727e+08  -1e-01  0.52  2.0e-01  5.6e-03  1.2e-01  2.8e+00  2.3e-01  9.4e-04  2.3e-01
  23  F 0   1.727e+08  -1e-01  0.52  2.0e-01  5.6e-03  0.0e+00  0.0e+00  2.5e-01  1.2e-03  2.5e-01
  23  F 1   1.727e+08  -1e-01  0.52  2.0e-01  5.6e-03  0.0e+00  0.0e+00  2.4e-01  1.1e-03  2.4e-01
  23  T 2   1.716e+08  -1e-01  0.52  2.0e-01  5.4e-03  1.2e-01  2.9e+00  2.5e-01  1.1e-03  2.5e-01
  24  F 0   1.716e+08  -1e-01  0.52  2.0e-01  5.4e-03  0.0e+00  0.0e+00  2.5e-01  1.5e-03  2.6e-01
  24  F 1   1.716e+08  -1e-01  0.52  2.0e-01  5.4e-03  0.0e+00  0.0e+00  2.4e-01  1.1e-03  2.4e-01
  24  T 2   1.696e+08  -1e-01  0.54  2.0e-01  3.2e-03  1.2e-01  2.7e+00  2.4e-01  1.2e-03  2.4e-01
  25  F 0   1.696e+08  -1e-01  0.54  2.0e-01  3.2e-03  0.0e+00  0.0e+00  2.5e-01  1.4e-03  2.5e-01
  25  F 1   1.696e+08  -1e-01  0.54  2.0e-01  3.2e-03  0.0e+00  0.0e+00  2.5e-01  1.1e-03  2.5e-01
  25  T 2   1.691e+08  -8e-02  0.55  2.0e-01  3.7e-03  1.2e-01  2.9e+00  2.4e-01  1.1e-03  2.4e-01
  26  F 0   1.691e+08  -8e-02  0.55  2.0e-01  3.7e-03  0.0e+00  0.0e+00  2.4e-01  1.5e-03  2.4e-01
  26  F 1   1.691e+08  -8e-02  0.55  2.0e-01  3.7e-03  0.0e+00  0.0e+00  2.5e-01  1.2e-03  2.5e-01
  26  T 2   1.673e+08  -8e-02  0.55  2.0e-01  3.9e-03  1.2e-01  2.8e+00  2.4e-01  1.0e-03  2.4e-01
  27  F 0   1.673e+08  -8e-02  0.55  2.0e-01  3.9e-03  0.0e+00  0.0e+00  2.5e-01  1.4e-03  2.5e-01
  27  F 1   1.673e+08  -8e-02  0.55  2.0e-01  3.9e-03  0.0e+00  0.0e+00  2.5e-01  1.1e-03  2.5e-01
  27  F 2   1.673e+08  -8e-02  0.55  2.0e-01  3.9e-03  0.0e+00  0.0e+00  2.5e-01  1.1e-03  2.5e-01
  27  T 3   1.653e+08  -7e-02  0.55  2.0e-01  4.1e-03  6.2e-02  1.4e+00  2.4e-01  1.1e-03  2.4e-01
  28  T 0   1.579e+08  -6e-02  0.66  2.0e-01  3.1e-03  2.0e-01  5.2e+00  2.4e-01  1.4e-03  2.4e-01
  29  F 0   1.579e+08  -6e-02  0.66  2.0e-01  3.1e-03  0.0e+00  0.0e+00  2.4e-01  2.3e-03  2.4e-01
  29  F 1   1.579e+08  -6e-02  0.66  2.0e-01  3.1e-03  0.0e+00  0.0e+00  2.4e-01  1.1e-03  2.4e-01
  29  T 2   1.565e+08  -3e-02  0.64  2.0e-01  2.9e-03  1.2e-01  2.4e+00  2.5e-01  1.1e-03  2.5e-01
