   k  l     Obj        Vio     Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   3.084e+00   0e+00  0.00  1.0e-01  3.3e+03  1.0e+00  1.0e+00  5.5e-01  0.0e+00  0.0e+00
   1  T 0   1.791e+00   0e+00  0.00  1.0e-01  5.0e-01  1.0e-01  6.0e+00  2.1e-01  5.8e-03  2.1e-01
   2  T 0   1.193e+00   0e+00  0.00  1.0e-01  2.3e-01  1.0e-01  6.0e+00  2.2e-01  2.0e-03  2.2e-01
   3  T 0   8.578e-01   0e+00  0.00  1.0e-01  1.2e-01  1.0e-01  6.0e+00  2.7e-01  2.0e-03  2.7e-01
   4  T 0   5.881e-01   0e+00  0.07  1.0e-01  1.7e-03  1.0e-01  6.0e+00  2.3e-01  1.9e-03  2.3e-01
   5  T 0   4.394e-01   0e+00  0.06  1.0e-01  2.0e-03  1.0e-01  5.8e+00  2.4e-01  1.9e-03  2.4e-01
   6  T 0   2.821e-01   0e+00  0.51  1.0e-01  8.3e-04  1.0e-01  5.8e+00  3.4e-01  2.1e-03  3.4e-01
   7  T 0   2.301e-01   0e+00  0.50  1.0e-01  7.8e-04  1.0e-01  4.2e+00  2.3e-01  2.1e-03  2.3e-01
   8  T 0   1.756e-01   0e+00  0.65  1.0e-01  5.7e-04  1.0e-01  4.2e+00  2.1e-01  2.0e-03  2.1e-01
   9  T 0   1.409e-01   0e+00  0.65  1.0e-01  6.3e-04  1.0e-01  3.5e+00  2.5e-01  2.1e-03  2.5e-01
  10  T 0   1.058e-01   0e+00  0.77  1.0e-01  4.3e-04  1.0e-01  3.5e+00  3.1e-01  2.0e-03  3.2e-01
  11  T 0   9.125e-02   0e+00  0.79  1.0e-01  4.2e-04  1.0e-01  2.7e+00  2.1e-01  1.9e-03  2.1e-01
  12  T 0   7.729e-02   0e+00  0.84  1.0e-01  3.7e-04  1.0e-01  2.7e+00  2.0e-01  1.9e-03  2.0e-01
  13  T 0   6.921e-02   0e+00  0.86  1.0e-01  4.1e-04  1.0e-01  2.3e+00  2.1e-01  2.0e-03  2.2e-01
  14  T 0   6.173e-02   0e+00  0.89  1.0e-01  3.6e-04  1.0e-01  2.3e+00  2.1e-01  2.1e-03  2.1e-01
  15  T 0   5.971e-02   0e+00  0.90  1.0e-01  9.6e-04  1.0e-01  2.0e+00  4.0e-01  1.9e-03  4.0e-01
  16  F 0   7.752e+01   0e+00  0.91  1.0e-01  1.1e+02  1.0e-01  2.0e+00  2.3e-01  2.0e-03  2.3e-01
  17  F 0   9.798e-02   0e+00  0.63  1.0e-01  1.3e-03  1.0e-01  3.7e+00  1.9e-01  1.5e-03  1.9e-01
  18  F 0   6.374e-02   0e+00  0.86  1.0e-01  6.3e-04  1.0e-01  3.6e+00  2.4e-01  2.0e-03  2.5e-01
  19  F 0   6.514e-02   0e+00  0.84  1.0e-01  1.6e-03  1.0e-01  2.4e+00  2.7e-01  1.9e-03  2.7e-01
  20  F 0   1.631e+02   0e+00  0.80  1.0e-01  1.3e+02  1.0e-01  3.0e+00  2.6e-01  2.0e-03  2.6e-01
  21  F 0   1.322e-01   0e+00  0.57  1.0e-01  2.0e-03  1.0e-01  4.3e+00  2.0e-01  2.0e-03  2.0e-01
  22  F 0   8.886e-02   0e+00  0.73  1.0e-01  1.6e-03  1.0e-01  4.3e+00  2.0e-01  2.0e-03  2.0e-01
  23  F 0   1.250e-01   0e+00  0.70  1.0e-01  2.5e-03  1.0e-01  3.6e+00  2.1e-01  2.0e-03  2.1e-01
  24  F 0   1.388e-01   0e+00  0.53  1.0e-01  2.8e-03  1.0e-01  4.5e+00  3.3e-01  1.9e-03  3.3e-01
  25  F 0   1.433e-01   0e+00  0.63  1.0e-01  2.4e-02  1.0e-01  4.6e+00  2.1e-01  1.9e-03  2.2e-01
  26  F 0   1.323e-01   0e+00  0.49  1.0e-01  2.0e-03  1.0e-01  4.3e+00  2.7e-01  2.0e-03  2.7e-01
  27  F 0   1.217e-01   0e+00  0.61  1.0e-01  1.9e-03  1.0e-01  4.1e+00  2.2e-01  1.9e-03  2.2e-01
  28  F 0   1.166e-01   0e+00  0.60  1.0e-01  1.3e-01  1.0e-01  3.3e+00  2.0e-01  2.1e-03  2.1e-01
  29  F 0   3.293e-01   0e+00  0.44  1.0e-01  4.3e-01  1.0e-01  4.0e+00  2.1e-01  2.0e-03  2.1e-01
  30  F 0   1.019e+02   0e+00  0.48  1.0e-01  6.0e+01  1.0e-01  4.3e+00  2.4e-01  2.0e-03  2.4e-01
  31  F 0   3.924e-01   0e+00  0.33  1.0e-01  4.2e-02  1.0e-01  4.2e+00  2.2e-01  2.0e-03  2.2e-01
  32  F 0   5.586e-01   0e+00  0.52  1.0e-01  4.4e+00  1.0e-01  4.0e+00  2.0e-01  1.9e-03  2.1e-01
  33  F 0   3.476e-01   0e+00  0.34  1.0e-01  2.1e-02  1.0e-01  3.7e+00  2.4e-01  2.0e-03  2.5e-01
  34  F 0   1.217e-01   0e+00  0.53  1.0e-01  1.5e-03  1.0e-01  3.7e+00  2.2e-01  1.9e-03  2.2e-01
  35  F 0   9.229e-02   0e+00  0.58  1.0e-01  1.3e-03  1.0e-01  2.0e+00  1.7e-01  1.6e-03  1.7e-01
  36  F 0   8.341e-02   0e+00  0.61  1.0e-01  3.2e-03  1.0e-01  1.6e+00  1.4e-01  1.3e-03  1.5e-01
  37  F 0   7.562e-02   0e+00  0.62  1.0e-01  1.1e-03  1.0e-01  1.6e+00  1.4e-01  1.2e-03  1.5e-01
  38  F 0   6.919e-02   0e+00  0.70  1.0e-01  6.8e-03  1.0e-01  1.5e+00  1.4e-01  1.3e-03  1.4e-01
  39  F 0   8.312e-02   0e+00  0.66  1.0e-01  9.7e-02  1.0e-01  1.7e+00  1.7e-01  1.3e-03  1.8e-01
  40  F 0   2.033e-01   0e+00  0.56  1.0e-01  2.4e-01  1.0e-01  2.5e+00  1.6e-01  1.3e-03  1.6e-01
  41  F 0   2.629e-01   0e+00  0.34  1.0e-01  9.8e-02  1.0e-01  3.7e+00  1.5e-01  1.3e-03  1.5e-01
  42  F 0   1.549e-01   0e+00  0.39  1.0e-01  1.3e-02  1.0e-01  3.4e+00  1.5e-01  1.3e-03  1.5e-01
  43  F 0   1.046e-01   0e+00  0.49  1.0e-01  2.7e-03  1.0e-01  2.5e+00  1.6e-01  2.4e-03  1.6e-01
  44  F 0   9.419e-02   0e+00  0.54  1.0e-01  2.3e-02  1.0e-01  1.9e+00  1.5e-01  1.5e-03  1.5e-01
  45  F 0   4.858e-01   0e+00  0.38  1.0e-01  9.2e-01  1.0e-01  2.9e+00  1.5e-01  1.3e-03  1.5e-01
  46  F 0   5.190e+02   0e+00  0.36  1.0e-01  1.1e+02  1.0e-01  3.1e+00  1.7e-01  2.6e-03  1.8e-01
  47  F 0   3.241e-01   0e+00  0.28  1.0e-01  1.2e-01  1.0e-01  3.2e+00  1.9e-01  1.7e-03  1.9e-01
  48  F 0   2.086e+02   0e+00  0.28  1.0e-01  7.7e+01  1.0e-01  3.1e+00  2.2e-01  2.6e-03  2.3e-01
  49  F 0   2.730e-01   0e+00  0.30  1.0e-01  6.1e-02  1.0e-01  2.6e+00  1.9e-01  1.6e-03  1.9e-01
  50  F 0   1.510e-01   0e+00  0.33  1.0e-01  6.2e-02  1.0e-01  2.3e+00  1.4e-01  2.4e-03  1.4e-01
  51  F 0   1.577e-01   0e+00  0.41  1.0e-01  2.3e-01  1.0e-01  1.8e+00  2.1e-01  1.6e-03  2.1e-01
  52  F 0   1.605e-01   0e+00  0.37  1.0e-01  1.3e-02  1.0e-01  1.9e+00  1.5e-01  1.3e-03  1.5e-01
  53  F 0   1.385e-01   0e+00  0.27  1.0e-01  1.0e-02  1.0e-01  1.9e+00  1.7e-01  2.5e-03  1.7e-01
  54  F 0   1.138e-01   0e+00  0.39  1.0e-01  2.4e-01  1.0e-01  1.4e+00  1.4e-01  2.2e-03  1.5e-01
  55  F 0   1.644e-01   0e+00  0.47  1.0e-01  1.1e-01  1.0e-01  1.4e+00  1.4e-01  1.5e-03  1.4e-01
  56  F 0   1.155e-01   0e+00  0.31  1.0e-01  4.1e-03  1.0e-01  1.6e+00  1.4e-01  2.4e-03  1.5e-01
  57  F 0   8.410e-02   0e+00  0.40  1.0e-01  1.9e-02  1.0e-01  1.1e+00  1.6e-01  2.4e-03  1.6e-01
  58  F 0   1.150e-01   0e+00  0.59  1.0e-01  6.5e-02  1.0e-01  1.0e+00  1.5e-01  1.5e-03  1.5e-01
  59  F 0   9.985e-02   0e+00  0.53  1.0e-01  7.8e-03  1.0e-01  1.1e+00  1.5e-01  1.3e-03  1.5e-01
  60  F 0   8.025e-02   0e+00  0.52  1.0e-01  4.4e-01  1.0e-01  9.9e-01  1.5e-01  1.3e-03  1.5e-01
  61  F 0   1.099e-01   0e+00  0.63  1.0e-01  1.2e-01  1.0e-01  9.9e-01  1.8e-01  1.3e-03  1.8e-01
  62  F 0   8.676e-02   0e+00  0.59  1.0e-01  1.3e-02  1.0e-01  9.5e-01  1.5e-01  2.2e-03  1.5e-01
  63  F 0   8.755e-02   0e+00  0.56  1.0e-01  3.5e-01  1.0e-01  8.5e-01  2.1e-01  1.5e-03  2.1e-01
  64  F 0   1.089e-01   0e+00  0.62  1.0e-01  2.4e-01  1.0e-01  9.3e-01  1.4e-01  1.3e-03  1.4e-01
  65  F 0   7.897e-02   0e+00  0.59  1.0e-01  7.8e-03  1.0e-01  7.8e-01  1.4e-01  2.3e-03  1.5e-01
  66  F 0   1.390e-01   0e+00  0.58  1.0e-01  1.6e+00  1.0e-01  6.8e-01  1.7e-01  1.7e-03  1.7e-01
  67  F 0   1.118e-01   0e+00  0.62  1.0e-01  1.4e+00  1.0e-01  8.0e-01  1.5e-01  1.4e-03  1.5e-01
  68  F 0   7.687e-02   0e+00  0.54  1.0e-01  8.7e-03  1.0e-01  6.4e-01  1.5e-01  2.3e-03  1.5e-01
  69  F 0   6.363e-02   0e+00  0.57  1.0e-01  2.8e-03  1.0e-01  5.6e-01  1.5e-01  2.8e-03  1.5e-01
  70  T 0   5.818e-02   0e+00  0.71  1.0e-01  2.8e-03  1.0e-01  7.4e-01  1.4e-01  1.5e-03  1.4e-01
  71  F 0   7.571e-02   0e+00  0.69  1.0e-01  4.5e-02  1.0e-01  7.3e-01  1.7e-01  1.3e-03  1.7e-01
  72  F 0   6.932e-02   0e+00  0.55  1.0e-01  6.5e-03  1.0e-01  6.0e-01  1.7e-01  2.7e-03  1.7e-01
  73  F 0   6.231e-02   0e+00  0.59  1.0e-01  4.4e-02  1.0e-01  5.7e-01  1.7e-01  2.2e-03  1.8e-01
  74  F 0   8.420e-02   0e+00  0.66  1.0e-01  1.0e-01  1.0e-01  6.7e-01  1.9e-01  2.2e-03  1.9e-01
  75  F 0   6.591e-02   0e+00  0.51  1.0e-01  5.6e-03  1.0e-01  5.2e-01  1.7e-01  2.7e-03  1.8e-01
  76  F 0   6.084e-02   0e+00  0.59  1.0e-01  3.4e-01  1.0e-01  5.2e-01  1.4e-01  2.9e-03  1.5e-01
  77  F 0   1.113e-01   0e+00  0.68  1.0e-01  6.3e-01  1.0e-01  5.8e-01  1.8e-01  2.2e-03  1.8e-01
  78  F 0   6.639e-02   0e+00  0.48  1.0e-01  6.9e-03  1.0e-01  6.7e-01  1.8e-01  3.1e-03  1.8e-01
  79  T 0   5.816e-02   0e+00  0.57  1.0e-01  2.5e-01  1.0e-01  5.7e-01  1.4e-01  3.2e-03  1.4e-01
  80  F 0   2.330e-01   0e+00  0.68  1.0e-01  7.0e+00  1.0e-01  4.8e-01  1.8e-01  1.5e-03  1.8e-01
  81  F 0   6.685e-02   0e+00  0.34  1.0e-01  2.9e-03  1.0e-01  9.2e-01  1.4e-01  2.2e-03  1.5e-01
  82  T 0   5.627e-02   0e+00  0.55  1.0e-01  1.6e-03  1.0e-01  7.7e-01  1.4e-01  2.9e-03  1.5e-01
  83  T 0   5.229e-02   0e+00  0.83  1.0e-01  4.7e-03  1.0e-01  4.0e-01  1.6e-01  1.5e-03  1.6e-01
  84  F 0   8.383e-02   0e+00  0.55  1.0e-01  1.0e-01  1.0e-01  5.1e-01  1.5e-01  1.3e-03  1.5e-01
  85  F 0   6.001e-02   0e+00  0.40  1.0e-01  2.5e-03  1.0e-01  5.8e-01  1.8e-01  5.7e-03  1.9e-01
  86  F 0   2.576e+00   0e+00  0.72  1.0e-01  1.6e+01  1.0e-01  4.1e-01  1.8e-01  2.7e-03  1.9e-01
  87  F 0   9.736e-02   0e+00  0.57  1.0e-01  1.0e-01  1.0e-01  4.6e-01  1.7e-01  1.6e-03  1.7e-01
  88  F 0   6.277e-02   0e+00  0.35  1.0e-01  3.8e-03  1.0e-01  6.0e-01  2.0e-01  2.7e-03  2.1e-01
  89  F 0   7.843e-02   0e+00  0.71  1.0e-01  1.6e+00  1.0e-01  4.3e-01  2.1e-01  3.6e-03  2.2e-01
  90  F 0   1.160e-01   0e+00  0.60  1.0e-01  3.5e-01  1.0e-01  4.3e-01  2.1e-01  1.7e-03  2.2e-01
  91  F 0   6.334e-02   0e+00  0.34  1.0e-01  4.0e-03  1.0e-01  6.3e-01  1.6e-01  3.8e-03  1.7e-01
  92  F 0   2.734e-01   0e+00  0.68  1.0e-01  4.9e+00  1.0e-01  4.9e-01  1.6e-01  2.3e-03  1.7e-01
  93  F 0   1.367e-01   0e+00  0.62  1.0e-01  1.1e+00  7.0e-02  4.1e-01  1.7e-01  3.5e-03  1.7e-01
  94  F 0   6.360e-02   0e+00  0.33  1.0e-01  3.9e-03  1.0e-01  6.3e-01  2.3e-01  4.3e-03  2.3e-01
  95  F 0   2.772e-01   0e+00  0.66  1.0e-01  4.9e+00  1.0e-01  4.9e-01  2.7e-01  5.0e-03  2.8e-01
  96  F 0   1.892e-01   0e+00  0.63  1.0e-01  4.8e-01  5.2e-02  4.0e-01  2.2e-01  1.8e-03  2.2e-01
  97  F 0   6.450e-02   0e+00  0.27  1.0e-01  3.8e-03  1.0e-01  6.5e-01  2.1e-01  3.6e-03  2.1e-01
  98  F 0   4.015e-01   0e+00  0.56  1.0e-01  5.9e+00  1.0e-01  6.8e-01  2.1e-01  4.7e-03  2.1e-01
  99  F 0   2.548e-01   0e+00  0.41  1.0e-01  1.0e+00  1.0e-01  1.0e+00  2.2e-01  2.5e-03  2.2e-01
 100  F 0   7.162e-02   0e+00  0.12  1.0e-01  4.1e-03  1.0e-01  6.3e-01  2.1e-01  4.6e-03  2.2e-01
 101  F 0   4.572e-01   0e+00  0.43  1.0e-01  6.2e+00  1.0e-01  5.5e-01  2.0e-01  4.6e-03  2.1e-01
 102  F 0   3.916e-01   0e+00  0.51  1.0e-01  3.0e+00  1.0e-01  5.4e-01  1.9e-01  2.5e-03  1.9e-01
 103  F 0   6.644e-02   0e+00  0.14  1.0e-01  3.6e-03  1.0e-01  6.1e-01  1.8e-01  3.9e-03  1.9e-01
 104  F 0   4.185e-01   0e+00  0.50  1.0e-01  5.7e+00  1.0e-01  4.0e-01  2.5e-01  4.9e-03  2.5e-01
 105  F 0   1.059e+00   0e+00  0.61  1.0e-01  2.3e+01  5.3e-02  4.2e-01  1.9e-01  2.2e-03  2.0e-01
