   k  l     Obj        Vio     Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   5.153e-01   0e+00  0.00  1.0e-01  6.6e+02  1.0e+00  1.0e+00  4.6e-01  0.0e+00  0.0e+00
   1  T 0   3.597e-01   0e+00  0.00  1.0e-01  3.6e-02  1.0e-01  8.5e+00  2.2e-01  2.4e-02  2.5e-01
   2  T 0   2.592e-01   0e+00  0.00  1.0e-01  2.1e-02  1.0e-01  8.5e+00  2.3e-01  1.3e-03  2.3e-01
   3  T 0   1.953e-01   0e+00  0.00  1.0e-01  1.3e-02  1.0e-01  8.5e+00  2.3e-01  1.3e-03  2.3e-01
   4  T 0   1.511e-01   0e+00  0.26  1.0e-01  1.6e-04  1.0e-01  8.5e+00  2.2e-01  1.3e-03  2.2e-01
   5  T 0   1.302e-01   0e+00  0.24  1.0e-01  1.4e-04  1.0e-01  7.4e+00  2.4e-01  1.4e-03  2.4e-01
   6  T 0   1.144e-01   0e+00  0.29  1.0e-01  1.4e-04  1.0e-01  6.4e+00  2.5e-01  1.3e-03  2.5e-01
   7  T 0   1.011e-01   0e+00  0.26  1.0e-01  1.4e-04  1.0e-01  5.9e+00  2.5e-01  2.4e-03  2.6e-01
   8  T 0   9.135e-02   0e+00  0.25  1.0e-01  1.4e-04  1.0e-01  5.4e+00  2.3e-01  2.6e-03  2.4e-01
   9  T 0   8.279e-02   0e+00  0.24  1.0e-01  1.5e-04  1.0e-01  5.3e+00  2.1e-01  1.3e-03  2.2e-01
  10  T 0   7.608e-02   0e+00  0.22  1.0e-01  1.4e-04  1.0e-01  4.9e+00  2.5e-01  1.3e-03  2.5e-01
  11  T 0   6.994e-02   0e+00  0.23  1.0e-01  1.5e-04  1.0e-01  4.8e+00  2.0e-01  1.2e-03  2.0e-01
  12  T 0   6.497e-02   0e+00  0.47  1.0e-01  1.4e-04  1.0e-01  4.5e+00  2.3e-01  1.3e-03  2.3e-01
  13  T 0   6.044e-02   0e+00  0.48  1.0e-01  1.5e-04  1.0e-01  4.4e+00  2.4e-01  5.0e-02  2.9e-01
  14  T 0   5.666e-02   0e+00  0.58  1.0e-01  1.3e-04  1.0e-01  4.1e+00  3.0e-01  2.6e-03  3.0e-01
  15  T 0   5.337e-02   0e+00  0.59  1.0e-01  1.5e-04  1.0e-01  4.0e+00  2.7e-01  1.5e-02  2.9e-01
  16  T 0   5.078e-02   0e+00  0.65  1.0e-01  1.4e-04  1.0e-01  3.7e+00  2.3e-01  8.1e-03  2.4e-01
  17  T 0   4.845e-02   0e+00  0.66  1.0e-01  1.6e-04  1.0e-01  3.6e+00  1.9e-01  1.3e-03  1.9e-01
  18  T 0   4.672e-02   0e+00  0.71  1.0e-01  1.4e-04  1.0e-01  3.3e+00  2.0e-01  1.3e-03  2.0e-01
  19  T 0   4.508e-02   0e+00  0.72  1.0e-01  1.7e-04  1.0e-01  3.2e+00  2.1e-01  1.3e-03  2.1e-01
  20  T 0   4.391e-02   0e+00  0.76  1.0e-01  1.5e-04  1.0e-01  3.1e+00  2.3e-01  5.4e-03  2.4e-01
  21  T 0   4.280e-02   0e+00  0.77  1.0e-01  1.7e-04  1.0e-01  3.0e+00  2.6e-01  2.5e-03  2.6e-01
  22  T 0   4.229e-02   0e+00  0.80  1.0e-01  1.3e-04  1.0e-01  3.0e+00  2.7e-01  1.3e-03  2.7e-01
  23  T 0   4.167e-02   0e+00  0.82  1.0e-01  1.6e-04  1.0e-01  3.0e+00  2.1e-01  1.3e-03  2.1e-01
  24  F 0   4.163e-02   0e+00  0.82  1.0e-01  1.4e-04  1.0e-01  3.1e+00  2.1e-01  1.3e-03  2.1e-01
  25  F 0   4.126e-02   0e+00  0.85  1.0e-01  1.7e-04  1.0e-01  3.1e+00  3.3e-01  1.3e-03  3.3e-01
  26  F 0   4.126e-02   0e+00  0.85  1.0e-01  1.7e-04  0.0e+00  0.0e+00  2.6e-01  1.1e-02  2.7e-01
  26  F 1   4.126e-02   0e+00  0.85  1.0e-01  1.7e-04  0.0e+00  0.0e+00  3.2e-01  3.6e-03  3.2e-01
  26  F 2   4.105e-02   0e+00  0.83  1.0e-01  1.4e-04  1.0e-01  2.7e+00  2.2e-01  1.2e-03  2.2e-01
  27  F 0   4.105e-02   0e+00  0.83  1.0e-01  1.4e-04  0.0e+00  0.0e+00  2.6e-01  8.7e-03  2.7e-01
  27  F 1   4.103e-02   0e+00  0.85  1.0e-01  1.9e-04  1.0e-01  2.9e+00  2.6e-01  1.3e-03  2.7e-01
  28  F 0   4.103e-02   0e+00  0.85  1.0e-01  1.9e-04  0.0e+00  0.0e+00  5.2e-01  1.3e-02  5.3e-01
  28  F 1   4.090e-02   0e+00  0.84  1.0e-01  1.4e-04  1.0e-01  2.9e+00  2.9e-01  1.4e-03  2.9e-01
  29  F 0   4.090e-02   0e+00  0.84  1.0e-01  1.4e-04  0.0e+00  0.0e+00  3.3e-01  3.5e-03  3.4e-01
  29  F 1   4.090e-02   0e+00  0.84  1.0e-01  1.4e-04  0.0e+00  0.0e+00  3.2e-01  4.3e-03  3.2e-01
  29  F 2   4.077e-02   0e+00  0.86  1.0e-01  1.8e-04  1.0e-01  2.7e+00  3.5e-01  2.9e-03  3.5e-01
  30  F 0   4.077e-02   0e+00  0.86  1.0e-01  1.8e-04  0.0e+00  0.0e+00  2.6e-01  2.2e-03  2.6e-01
  30  F 1   4.077e-02   0e+00  0.86  1.0e-01  1.8e-04  0.0e+00  0.0e+00  3.2e-01  2.8e-03  3.2e-01
  30  F 2   4.074e-02   0e+00  0.85  1.0e-01  1.4e-04  1.0e-01  2.6e+00  2.6e-01  1.4e-03  2.6e-01
  31  F 0   4.074e-02   0e+00  0.85  1.0e-01  1.4e-04  0.0e+00  0.0e+00  2.7e-01  1.7e-03  2.7e-01
  31  F 1   4.074e-02   0e+00  0.85  1.0e-01  1.4e-04  0.0e+00  0.0e+00  3.5e-01  8.6e-03  3.6e-01
  31  F 2   4.067e-02   0e+00  0.86  1.0e-01  1.8e-04  1.0e-01  2.6e+00  5.1e-01  1.7e-03  5.2e-01
  32  F 0   4.067e-02   0e+00  0.86  1.0e-01  1.8e-04  0.0e+00  0.0e+00  2.8e-01  5.0e-03  2.9e-01
  32  F 1   4.067e-02   0e+00  0.86  1.0e-01  1.8e-04  0.0e+00  0.0e+00  2.6e-01  8.6e-03  2.7e-01
  32  F 2   4.066e-02   0e+00  0.85  1.0e-01  1.3e-04  1.0e-01  2.6e+00  2.4e-01  1.4e-03  2.5e-01
  33  F 0   4.066e-02   0e+00  0.85  1.0e-01  1.3e-04  0.0e+00  0.0e+00  2.7e-01  1.7e-03  2.7e-01
  33  F 1   4.066e-02   0e+00  0.85  1.0e-01  1.3e-04  0.0e+00  0.0e+00  2.5e-01  1.7e-03  2.5e-01
  33  F 2   4.060e-02   0e+00  0.87  1.0e-01  1.7e-04  1.0e-01  2.6e+00  2.5e-01  1.4e-03  2.5e-01
  34  F 0   4.060e-02   0e+00  0.87  1.0e-01  1.7e-04  0.0e+00  0.0e+00  2.5e-01  1.7e-03  2.5e-01
  34  F 1   4.060e-02   0e+00  0.87  1.0e-01  1.7e-04  0.0e+00  0.0e+00  2.6e-01  1.3e-03  2.6e-01
  34  F 2   4.058e-02   0e+00  0.85  1.0e-01  1.3e-04  1.0e-01  2.6e+00  2.7e-01  1.4e-03  2.7e-01
  35  F 0   4.058e-02   0e+00  0.85  1.0e-01  1.3e-04  0.0e+00  0.0e+00  2.6e-01  1.9e-03  2.6e-01
  35  F 1   4.058e-02   0e+00  0.85  1.0e-01  1.3e-04  0.0e+00  0.0e+00  2.6e-01  1.3e-03  2.6e-01
  35  F 2   4.054e-02   0e+00  0.87  1.0e-01  1.7e-04  1.0e-01  2.6e+00  2.7e-01  1.3e-03  2.7e-01
  36  F 0   4.054e-02   0e+00  0.87  1.0e-01  1.7e-04  0.0e+00  0.0e+00  2.6e-01  8.6e-03  2.7e-01
