   k  l     Obj        Vio     Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   2.029e-01   0e+00  0.00  1.0e-01  6.0e+02  1.0e+00  1.0e+00  6.4e-01  0.0e+00  0.0e+00
   1  T 0   1.832e-02   0e+00  0.00  1.0e-01  1.7e-02  1.0e-01  8.0e+00  2.6e-01  4.9e-03  2.7e-01
   2  T 0   1.281e-04   0e+00  0.00  1.0e-01  3.0e-04  1.0e-01  8.0e+00  2.9e-01  1.3e-03  2.9e-01
   3  T 0  -6.251e-05   0e+00  0.00  1.0e-01  3.9e-04  1.0e-01  6.2e+00  3.1e-01  1.3e-03  3.1e-01
   4  T 0  -2.623e-03   0e+00  0.00  1.0e-01  9.2e-03  1.0e-01  4.9e+00  2.8e-01  1.5e-03  2.8e-01
   5  T 0  -1.850e-02   0e+00  0.00  1.0e-01  3.5e-02  1.0e-01  5.4e+00  2.7e-01  1.3e-03  2.7e-01
   6  T 0  -5.972e-02   0e+00  0.00  1.0e-01  5.1e-02  1.0e-01  5.6e+00  2.8e-01  1.3e-03  2.8e-01
   7  T 0  -1.566e-01   0e+00  0.01  1.0e-01  6.4e-02  1.0e-01  5.5e+00  2.7e-01  1.3e-03  2.7e-01
   8  T 0  -3.196e-01   6e-07  0.34  1.0e-01  6.8e-02  1.0e-01  5.4e+00  2.8e-01  2.7e-03  2.8e-01
   9  T 0  -5.187e-01   0e+00  0.42  1.0e-01  6.6e-02  1.0e-01  5.3e+00  2.7e-01  2.7e-03  2.7e-01
  10  T 0  -7.298e-01   3e-06  0.50  1.0e-01  5.8e-02  1.0e-01  5.1e+00  2.8e-01  2.4e-03  2.8e-01
  11  T 0  -9.282e-01   3e-07  0.57  1.0e-01  4.8e-02  1.0e-01  4.6e+00  2.9e-01  2.4e-03  2.9e-01
  12  T 0  -1.093e+00   7e-06  0.64  1.0e-01  3.7e-02  1.0e-01  4.3e+00  2.9e-01  2.2e-03  2.9e-01
  13  T 0  -1.218e+00   0e+00  0.70  1.0e-01  2.8e-02  1.0e-01  3.9e+00  2.7e-01  2.2e-03  2.7e-01
  14  T 0  -1.313e+00   2e-06  0.74  1.0e-01  2.1e-02  1.0e-01  3.5e+00  2.5e-01  1.9e-03  2.5e-01
  15  T 0  -1.371e+00   0e+00  0.80  1.0e-01  2.6e-03  1.0e-01  3.1e+00  1.8e-01  1.4e-03  1.9e-01
  16  T 0  -1.400e+00   3e-07  0.85  1.0e-01  3.1e-03  1.0e-01  2.5e+00  1.9e-01  1.5e-03  1.9e-01
  17  T 0  -1.416e+00   2e-07  0.87  1.0e-01  3.8e-03  1.0e-01  2.0e+00  1.8e-01  1.4e-03  1.9e-01
  18  T 0  -1.425e+00   2e-06  0.89  1.0e-01  4.2e-03  1.0e-01  1.7e+00  1.8e-01  1.3e-03  1.9e-01
  19  T 0  -1.431e+00   6e-11  0.91  1.0e-01  4.4e-03  1.0e-01  1.4e+00  1.9e-01  1.3e-03  1.9e-01
  20  T 0  -1.436e+00   8e-08  0.92  1.0e-01  4.6e-03  1.0e-01  1.2e+00  1.9e-01  1.5e-03  2.0e-01
  21  T 0  -1.439e+00   0e+00  0.92  1.0e-01  4.8e-03  1.0e-01  1.0e+00  1.9e-01  1.3e-03  1.9e-01
  22  T 0  -1.442e+00   1e-07  0.93  1.0e-01  4.9e-03  1.0e-01  8.8e-01  1.9e-01  1.3e-03  1.9e-01
  23  T 0  -1.444e+00   6e-06  0.93  1.0e-01  5.0e-03  1.0e-01  8.1e-01  1.9e-01  1.3e-03  2.0e-01
  24  T 0  -1.446e+00   4e-06  0.93  1.0e-01  5.0e-03  1.0e-01  7.5e-01  1.9e-01  1.3e-03  2.0e-01
  25  T 0  -1.448e+00   0e+00  0.94  1.0e-01  4.9e-03  1.0e-01  7.1e-01  1.9e-01  1.4e-03  2.0e-01
  26  T 0  -1.450e+00   0e+00  0.94  1.0e-01  4.9e-03  1.0e-01  6.7e-01  2.0e-01  1.1e-03  2.0e-01
  27  T 0  -1.451e+00   0e+00  0.95  1.0e-01  4.8e-03  1.0e-01  6.1e-01  2.0e-01  1.3e-03  2.1e-01
  28  T 0  -1.453e+00   0e+00  0.95  1.0e-01  4.7e-03  1.0e-01  5.8e-01  1.9e-01  9.4e-04  1.9e-01
  29  T 0  -1.455e+00   5e-12  0.95  1.0e-01  4.6e-03  1.0e-01  5.4e-01  1.9e-01  1.4e-03  1.9e-01
  30  T 0  -1.456e+00   0e+00  0.95  1.0e-01  4.5e-03  1.0e-01  5.4e-01  2.0e-01  1.1e-03  2.0e-01
  31  T 0  -1.458e+00   2e-05  0.95  1.0e-01  4.5e-03  1.0e-01  5.4e-01  2.0e-01  1.1e-03  2.0e-01
  32  T 0  -1.460e+00   3e-05  0.95  1.0e-01  4.5e-03  1.0e-01  5.2e-01  2.0e-01  1.1e-03  2.0e-01
  33  T 0  -1.461e+00   0e+00  0.96  1.0e-01  4.5e-03  1.0e-01  5.2e-01  1.9e-01  1.4e-03  1.9e-01
  34  T 0  -1.463e+00   5e-06  0.96  1.0e-01  4.5e-03  1.0e-01  5.2e-01  2.0e-01  9.3e-04  2.0e-01
  35  T 0  -1.464e+00   0e+00  0.96  1.0e-01  4.6e-03  1.0e-01  5.3e-01  1.9e-01  1.3e-03  2.0e-01
  36  T 0  -1.465e+00   0e+00  0.96  1.0e-01  4.8e-03  1.0e-01  5.1e-01  1.9e-01  1.3e-03  1.9e-01
  37  T 0  -1.465e+00   0e+00  0.96  1.0e-01  4.9e-03  1.0e-01  4.4e-01  1.9e-01  1.1e-03  2.0e-01
  38  T 0  -1.466e+00   0e+00  0.96  1.0e-01  4.9e-03  1.0e-01  3.9e-01  2.1e-01  1.4e-03  2.1e-01
  39  T 0  -1.468e+00   1e-06  0.96  1.0e-01  4.9e-03  1.0e-01  3.8e-01  1.9e-01  9.4e-04  1.9e-01
  40  T 0  -1.469e+00   2e-05  0.96  1.0e-01  4.8e-03  1.0e-01  4.0e-01  1.9e-01  1.1e-03  1.9e-01
  41  T 0  -1.470e+00   7e-06  0.96  1.0e-01  4.9e-03  1.0e-01  4.6e-01  1.9e-01  9.3e-04  1.9e-01
  42  T 0  -1.471e+00   0e+00  0.96  1.0e-01  4.9e-03  1.0e-01  5.0e-01  1.9e-01  1.3e-03  1.9e-01
  43  T 0  -1.473e+00   5e-05  0.96  1.0e-01  4.9e-03  1.0e-01  5.2e-01  2.0e-01  1.1e-03  2.0e-01
  44  T 0  -1.474e+00   0e+00  0.96  1.0e-01  4.9e-03  1.0e-01  5.4e-01  1.8e-01  1.3e-03  1.9e-01
  45  T 0  -1.476e+00   0e+00  0.96  1.0e-01  4.9e-03  1.0e-01  5.5e-01  1.9e-01  1.3e-03  1.9e-01
  46  T 0  -1.477e+00   0e+00  0.96  1.0e-01  3.3e-03  1.0e-01  5.1e-01  1.9e-01  9.1e-04  1.9e-01
  47  T 0  -1.478e+00   2e-05  0.96  1.0e-01  3.4e-03  1.0e-01  4.9e-01  1.9e-01  1.1e-03  1.9e-01
  48  T 0  -1.478e+00   0e+00  0.97  1.0e-01  3.4e-03  8.5e-02  4.7e-01  2.0e-01  1.3e-03  2.0e-01
  49  T 0  -1.479e+00   1e-05  0.97  1.0e-01  3.4e-03  8.9e-02  4.3e-01  2.0e-01  1.1e-03  2.0e-01
  50  T 0  -1.480e+00   0e+00  0.97  1.0e-01  3.4e-03  9.3e-02  4.3e-01  2.0e-01  1.3e-03  2.0e-01
  51  T 0  -1.481e+00   0e+00  0.97  1.0e-01  3.4e-03  8.6e-02  4.3e-01  2.1e-01  1.3e-03  2.1e-01
  52  T 0  -1.482e+00   0e+00  0.97  1.0e-01  3.3e-03  9.5e-02  4.2e-01  1.9e-01  9.2e-04  1.9e-01
  53  T 0  -1.484e+00   0e+00  0.97  1.0e-01  3.2e-03  1.0e-01  4.3e-01  1.9e-01  1.3e-03  1.9e-01
  54  T 0  -1.486e+00   9e-06  0.97  1.0e-01  3.1e-03  1.0e-01  4.5e-01  1.9e-01  9.4e-04  1.9e-01
  55  T 0  -1.488e+00   0e+00  0.97  1.0e-01  2.9e-03  1.0e-01  4.8e-01  1.9e-01  1.4e-03  1.9e-01
  56  T 0  -1.489e+00   0e+00  0.97  1.0e-01  2.8e-03  1.0e-01  4.8e-01  1.9e-01  9.2e-04  1.9e-01
  57  T 0  -1.492e+00   0e+00  0.97  1.0e-01  2.7e-03  1.0e-01  4.9e-01  1.9e-01  1.7e-03  1.9e-01
  58  T 0  -1.494e+00   0e+00  0.97  1.0e-01  2.6e-03  1.0e-01  5.0e-01  1.9e-01  1.2e-03  2.0e-01
  59  T 0  -1.496e+00   0e+00  0.97  1.0e-01  2.3e-03  1.0e-01  5.0e-01  2.0e-01  1.4e-03  2.0e-01
  60  T 0  -1.497e+00   2e-11  0.97  1.0e-01  2.0e-03  1.0e-01  4.4e-01  1.9e-01  1.3e-03  1.9e-01
  61  T 0  -1.499e+00   0e+00  0.97  1.0e-01  2.1e-03  1.0e-01  4.5e-01  1.8e-01  1.1e-03  1.8e-01
  62  T 0  -1.501e+00   4e-05  0.97  1.0e-01  2.1e-03  1.0e-01  4.7e-01  2.0e-01  1.2e-03  2.0e-01
  63  T 0  -1.502e+00   3e-12  0.97  1.0e-01  2.1e-03  1.0e-01  4.9e-01  1.9e-01  1.3e-03  2.0e-01
  64  T 0  -1.504e+00   2e-05  0.97  1.0e-01  1.3e-03  1.0e-01  4.6e-01  1.9e-01  1.2e-03  1.9e-01
  65  T 0  -1.505e+00   0e+00  0.97  1.0e-01  1.3e-03  1.0e-01  4.7e-01  2.0e-01  1.4e-03  2.0e-01
  66  T 0  -1.506e+00   0e+00  0.97  1.0e-01  1.2e-03  1.0e-01  4.8e-01  2.1e-01  1.4e-03  2.1e-01
  67  T 0  -1.507e+00   0e+00  0.97  1.0e-01  1.2e-03  1.0e-01  4.9e-01  2.2e-01  1.5e-03  2.2e-01
  68  T 0  -1.508e+00   0e+00  0.97  1.0e-01  1.1e-03  1.0e-01  5.0e-01  2.2e-01  1.2e-03  2.2e-01
  69  T 0  -1.509e+00   3e-05  0.97  1.0e-01  1.0e-03  1.0e-01  4.7e-01  2.1e-01  1.3e-03  2.1e-01
  70  T 0  -1.510e+00   3e-12  0.97  1.0e-01  1.1e-03  1.0e-01  4.6e-01  2.1e-01  1.5e-03  2.1e-01
  71  T 0  -1.510e+00   0e+00  0.98  1.0e-01  1.1e-03  1.0e-01  3.6e-01  2.4e-01  1.3e-03  2.4e-01
  72  T 0  -1.511e+00   3e-12  0.98  1.0e-01  1.1e-03  1.0e-01  3.0e-01  2.4e-01  1.8e-03  2.4e-01
  73  T 0  -1.511e+00   6e-05  0.98  1.0e-01  1.1e-03  7.5e-02  2.8e-01  2.5e-01  1.6e-03  2.5e-01
  74  T 0  -1.511e+00   0e+00  0.98  1.0e-01  1.1e-03  9.1e-02  3.1e-01  4.1e-01  1.8e-03  4.1e-01
  75  T 0  -1.512e+00   4e-05  0.98  1.0e-01  1.1e-03  1.0e-01  3.4e-01  2.5e-01  1.5e-03  2.5e-01
  76  T 0  -1.512e+00   2e-12  0.98  1.0e-01  1.1e-03  1.0e-01  3.7e-01  2.7e-01  1.8e-03  2.7e-01
  77  T 0  -1.513e+00   4e-05  0.98  1.0e-01  1.1e-03  1.0e-01  3.8e-01  2.5e-01  1.5e-03  2.5e-01
  78  T 0  -1.514e+00   4e-05  0.98  1.0e-01  1.1e-03  1.0e-01  3.6e-01  2.4e-01  1.6e-03  2.4e-01
  79  T 0  -1.514e+00   6e-05  0.98  1.0e-01  1.2e-03  1.0e-01  3.8e-01  2.9e-01  1.6e-03  2.9e-01
  80  T 0  -1.515e+00   0e+00  0.98  1.0e-01  1.2e-03  1.0e-01  3.9e-01  2.5e-01  1.8e-03  2.5e-01
  81  T 0  -1.515e+00   0e+00  0.98  1.0e-01  1.2e-03  1.0e-01  3.8e-01  2.6e-01  1.6e-03  2.6e-01
  82  T 0  -1.515e+00   8e-13  0.98  1.0e-01  1.3e-03  1.0e-01  3.5e-01  2.4e-01  1.8e-03  2.4e-01
  83  T 0  -1.516e+00   0e+00  0.98  1.0e-01  1.3e-03  1.0e-01  3.2e-01  2.4e-01  1.8e-03  2.4e-01
  84  T 0  -1.516e+00   0e+00  0.98  1.0e-01  1.3e-03  1.0e-01  3.3e-01  2.4e-01  1.8e-03  2.4e-01
  85  T 0  -1.516e+00   0e+00  0.98  1.0e-01  1.4e-03  1.0e-01  2.8e-01  2.8e-01  1.6e-03  2.8e-01
  86  T 0  -1.516e+00   0e+00  0.98  1.0e-01  1.4e-03  1.0e-01  2.7e-01  2.5e-01  1.9e-03  2.5e-01
  87  T 0  -1.517e+00   0e+00  0.98  1.0e-01  1.4e-03  1.0e-01  2.8e-01  2.4e-01  1.8e-03  2.4e-01
  88  T 0  -1.517e+00   0e+00  0.98  1.0e-01  1.4e-03  1.0e-01  2.9e-01  2.5e-01  1.8e-03  2.5e-01
  89  T 0  -1.517e+00   0e+00  0.98  1.0e-01  1.4e-03  1.0e-01  3.0e-01  2.8e-01  1.8e-03  2.8e-01
  90  T 0  -1.517e+00   0e+00  0.98  1.0e-01  1.5e-03  9.7e-02  2.8e-01  2.2e-01  1.3e-03  2.2e-01
  91  T 0  -1.518e+00   0e+00  0.98  1.0e-01  1.5e-03  1.0e-01  2.7e-01  2.4e-01  1.3e-03  2.4e-01
  92  T 0  -1.518e+00   1e-05  0.98  1.0e-01  1.5e-03  1.0e-01  2.6e-01  2.5e-01  1.6e-03  2.6e-01
  93  T 0  -1.518e+00   0e+00  0.98  1.0e-01  1.5e-03  1.0e-01  2.8e-01  2.4e-01  1.8e-03  2.4e-01
  94  T 0  -1.519e+00   4e-06  0.98  1.0e-01  1.5e-03  1.0e-01  2.8e-01  2.4e-01  1.3e-03  2.5e-01
  95  T 0  -1.519e+00   0e+00  0.98  1.0e-01  1.5e-03  1.0e-01  3.0e-01  2.5e-01  1.8e-03  2.5e-01
  96  T 0  -1.520e+00   1e-05  0.98  1.0e-01  1.5e-03  8.8e-02  3.0e-01  3.2e-01  1.6e-03  3.2e-01
  97  T 0  -1.521e+00   0e+00  0.98  1.0e-01  1.5e-03  1.0e-01  3.4e-01  2.5e-01  1.7e-03  2.5e-01
  98  T 0  -1.521e+00   6e-05  0.98  1.0e-01  1.5e-03  1.0e-01  3.7e-01  2.5e-01  1.6e-03  2.5e-01
  99  T 0  -1.522e+00   9e-07  0.98  1.0e-01  1.5e-03  1.0e-01  4.1e-01  2.4e-01  2.2e-03  2.4e-01
 100  T 0  -1.523e+00   2e-16  0.98  1.0e-01  1.5e-03  1.0e-01  4.0e-01  2.4e-01  1.8e-03  2.4e-01
 101  T 0  -1.524e+00   3e-12  0.98  1.0e-01  1.5e-03  1.0e-01  4.0e-01  2.8e-01  1.8e-03  2.8e-01
 102  T 0  -1.525e+00   0e+00  0.98  1.0e-01  1.4e-03  1.0e-01  4.0e-01  2.9e-01  1.9e-03  2.9e-01
 103  T 0  -1.526e+00   0e+00  0.98  1.0e-01  1.4e-03  1.0e-01  4.1e-01  2.8e-01  1.9e-03  2.8e-01
 104  T 0  -1.527e+00   0e+00  0.98  1.0e-01  1.4e-03  1.0e-01  4.0e-01  2.8e-01  1.9e-03  2.9e-01
 105  T 0  -1.528e+00   0e+00  0.98  1.0e-01  1.0e-03  1.0e-01  3.8e-01  2.8e-01  1.9e-03  2.8e-01
 106  T 0  -1.528e+00   0e+00  0.98  1.0e-01  1.0e-03  1.0e-01  3.1e-01  2.6e-01  2.2e-03  2.7e-01
 107  T 0  -1.529e+00   0e+00  0.98  1.0e-01  9.5e-04  1.0e-01  3.2e-01  2.7e-01  1.3e-03  2.7e-01
 108  T 0  -1.529e+00   0e+00  0.98  1.0e-01  8.7e-04  1.0e-01  3.5e-01  2.6e-01  1.7e-03  2.7e-01
 109  T 0  -1.530e+00   0e+00  0.98  1.0e-01  7.9e-04  1.0e-01  3.4e-01  2.6e-01  1.9e-03  2.6e-01
 110  T 0  -1.530e+00   0e+00  0.98  1.0e-01  8.1e-04  1.0e-01  3.4e-01  2.7e-01  1.9e-03  2.7e-01
 111  T 0  -1.530e+00   1e-11  0.98  1.0e-01  8.6e-04  1.0e-01  4.0e-01  2.7e-01  1.9e-03  2.7e-01
 112  T 0  -1.531e+00   4e-06  0.98  1.0e-01  9.1e-04  1.0e-01  4.1e-01  2.7e-01  1.9e-03  2.7e-01
 113  T 0  -1.531e+00   2e-11  0.98  1.0e-01  9.5e-04  1.0e-01  4.0e-01  2.8e-01  1.9e-03  2.8e-01
 114  T 0  -1.532e+00   0e+00  0.98  1.0e-01  9.7e-04  1.0e-01  3.8e-01  2.7e-01  1.9e-03  2.7e-01
