   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   5.388e+09   2e-02  0.00  1.0e-01  7.5e+02  1.0e+00  1.0e+00  5.7e-01  0.0e+00  0.0e+00
   1  F 0   5.388e+09   2e-02  0.00  1.0e-01  7.5e+02  0.0e+00  0.0e+00  3.0e-01  1.7e-02  3.2e-01
   1  F 1   5.388e+09   2e-02  0.00  1.0e-01  7.5e+02  0.0e+00  0.0e+00  2.8e-01  5.4e-03  2.9e-01
   1  F 2   5.388e+09   2e-02  0.00  1.0e-01  7.5e+02  0.0e+00  0.0e+00  3.3e-01  4.9e-03  3.3e-01
   1  F 3   5.388e+09   2e-02  0.00  1.0e-01  7.5e+02  0.0e+00  0.0e+00  3.2e-01  3.0e-03  3.3e-01
   1  F 4   5.388e+09   2e-02  0.00  1.0e-01  7.5e+02  0.0e+00  0.0e+00  2.7e-01  3.0e-03  2.7e-01
   1  F 5   5.388e+09   2e-02  0.00  1.0e-01  7.5e+02  0.0e+00  0.0e+00  2.7e-01  3.3e-03  2.8e-01
   1  F 6   5.388e+09   2e-02  0.00  1.0e-01  7.5e+02  0.0e+00  0.0e+00  2.7e-01  3.2e-03  2.8e-01
   1  T 7   3.229e+09  -2e-02  0.00  1.0e-01  4.4e-03  2.8e-01  3.2e+00  2.7e-01  3.0e-03  2.7e-01
   2  F 0   3.229e+09  -2e-02  0.00  1.0e-01  4.4e-03  0.0e+00  0.0e+00  2.9e-01  4.7e-03  3.0e-01
   2  F 1   3.229e+09  -2e-02  0.00  1.0e-01  4.4e-03  0.0e+00  0.0e+00  2.7e-01  3.5e-03  2.8e-01
   2  F 2   3.229e+09  -2e-02  0.00  1.0e-01  4.4e-03  0.0e+00  0.0e+00  2.7e-01  3.7e-03  2.7e-01
   2  F 3   3.229e+09  -2e-02  0.00  1.0e-01  4.4e-03  0.0e+00  0.0e+00  2.7e-01  2.0e-03  2.7e-01
   2  T 4   1.469e+09  -1e-01  0.00  1.0e-01  1.7e-03  2.3e-01  7.9e+00  2.7e-01  2.0e-03  2.7e-01
   3  F 0   1.469e+09  -1e-01  0.00  1.0e-01  1.7e-03  0.0e+00  0.0e+00  2.7e-01  2.7e-03  2.7e-01
   3  F 1   1.469e+09  -1e-01  0.00  1.0e-01  1.7e-03  0.0e+00  0.0e+00  2.7e-01  2.0e-03  2.7e-01
   3  F 2   1.469e+09  -1e-01  0.00  1.0e-01  1.7e-03  0.0e+00  0.0e+00  2.7e-01  2.0e-03  2.7e-01
   3  F 3   1.469e+09  -1e-01  0.00  1.0e-01  1.7e-03  0.0e+00  0.0e+00  2.7e-01  2.0e-03  2.7e-01
   3  F 4   1.469e+09  -1e-01  0.00  1.0e-01  1.7e-03  0.0e+00  0.0e+00  2.7e-01  2.0e-03  2.7e-01
   3  T 5   9.241e+08  -2e-01  0.12  1.0e-01  1.2e-03  2.2e-01  6.2e+00  3.0e-01  1.9e-03  3.0e-01
   4  F 0   9.241e+08  -2e-01  0.12  1.0e-01  1.2e-03  0.0e+00  0.0e+00  2.8e-01  2.7e-03  2.8e-01
   4  F 1   9.241e+08  -2e-01  0.12  1.0e-01  1.2e-03  0.0e+00  0.0e+00  2.7e-01  1.9e-03  2.7e-01
   4  T 2   5.240e+08  -4e-01  0.22  1.0e-01  6.1e-04  3.7e-01  1.0e+01  2.7e-01  1.9e-03  2.7e-01
   5  F 0   5.240e+08  -4e-01  0.22  1.0e-01  6.1e-04  0.0e+00  0.0e+00  2.9e-01  2.8e-03  2.9e-01
   5  F 1   5.240e+08  -4e-01  0.22  1.0e-01  6.1e-04  0.0e+00  0.0e+00  2.7e-01  2.2e-03  2.7e-01
   5  F 2   5.240e+08  -4e-01  0.22  1.0e-01  6.1e-04  0.0e+00  0.0e+00  3.0e-01  2.0e-03  3.0e-01
   5  F 3   5.240e+08  -4e-01  0.22  1.0e-01  6.1e-04  0.0e+00  0.0e+00  2.7e-01  2.2e-03  2.7e-01
   5  T 4   3.952e+08  -5e-01  0.29  1.0e-01  3.0e-04  2.3e-01  6.4e+00  2.7e-01  2.0e-03  2.7e-01
   6  F 0   3.952e+08  -5e-01  0.29  1.0e-01  3.0e-04  0.0e+00  0.0e+00  2.7e-01  2.7e-03  2.8e-01
