   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   5.388e+09   2e-02  0.00  1.0e-01  7.5e+02  1.0e+00  1.0e+00  5.2e-01  0.0e+00  0.0e+00
   1  T 0   2.681e+09  -3e-06  0.00  1.0e-01  1.3e-02  1.0e-01  8.5e+00  2.7e-01  7.4e-03  2.7e-01
   2  T 0   1.319e+09  -3e-02  0.22  1.0e-01  4.9e-03  1.0e-01  7.6e+00  3.2e-01  2.1e-03  3.2e-01
   3  T 0   1.040e+09  -9e-02  0.22  1.0e-01  1.3e-02  1.0e-01  7.2e+00  3.3e-01  1.4e-03  3.3e-01
   4  T 0   6.284e+08  -1e-01  0.35  1.0e-01  1.6e-03  1.0e-01  6.9e+00  2.7e-01  1.5e-03  2.7e-01
   5  T 0   4.768e+08  -1e-01  0.39  1.0e-01  2.0e-03  1.0e-01  6.3e+00  2.7e-01  1.5e-03  2.8e-01
   6  T 0   3.486e+08  -1e-01  0.45  1.0e-01  7.9e-04  1.0e-01  6.2e+00  2.6e-01  1.5e-03  2.7e-01
   7  T 0   2.753e+08  -2e-01  0.50  1.0e-01  6.2e-04  1.0e-01  5.8e+00  2.8e-01  1.5e-03  2.8e-01
   8  T 0   2.286e+08  -2e-01  0.76  1.0e-01  1.1e-02  1.0e-01  5.6e+00  2.7e-01  1.5e-03  2.7e-01
   9  T 0   2.122e+08  -2e-01  0.76  1.0e-01  6.8e-04  1.0e-01  4.1e+00  2.6e-01  1.4e-03  2.6e-01
  10  T 0   2.020e+08  -1e-01  0.82  1.0e-01  3.7e-04  1.0e-01  4.0e+00  2.7e-01  1.4e-03  2.7e-01
  11  T 0   1.954e+08  -7e-02  0.82  1.0e-01  4.5e-04  1.0e-01  3.6e+00  3.0e-01  1.5e-03  3.0e-01
  12  T 0   1.903e+08  -5e-02  0.85  1.0e-01  7.9e-04  1.0e-01  3.6e+00  2.8e-01  1.5e-03  2.8e-01
  13  T 0   1.888e+08  -1e-02  0.85  1.0e-01  1.3e-04  1.0e-01  3.5e+00  2.7e-01  1.5e-03  2.8e-01
  14  F 0   1.888e+08  -1e-02  0.85  7.0e-02  1.3e-04  0.0e+00  0.0e+00  2.8e-01  1.4e-03  2.8e-01
  14  T 1   1.843e+08  -1e-02  0.82  8.4e-02  2.4e-04  7.0e-02  2.5e+00  2.7e-01  1.2e-03  2.7e-01
  15  T 0   1.829e+08  -2e-06  0.88  1.0e-01  1.1e-04  8.4e-02  2.7e+00  2.7e-01  2.6e-03  2.8e-01
