   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   9.457e+07  -9e+00  1.00  1.0e-01  0.0e+00  1.0e+00  1.0e+00  4.4e-01  0.0e+00  0.0e+00
   1  T 0   6.921e+07  -7e+00  0.12  1.0e-01  6.6e-04  2.5e-01  1.2e+01  2.3e-01  6.5e-03  2.4e-01
   2  T 0   4.948e+07  -5e+00  0.10  1.0e-01  7.0e-04  2.7e-01  1.2e+01  2.0e-01  1.9e-03  2.1e-01
   3  T 0   3.121e+07  -3e+00  0.08  1.0e-01  1.1e-03  3.8e-01  1.4e+01  2.0e-01  2.2e-03  2.1e-01
   4  F 0   3.121e+07  -3e+00  0.08  1.0e-01  1.1e-03  0.0e+00  0.0e+00  2.0e-01  2.0e-03  2.0e-01
   4  F 1   3.121e+07  -3e+00  0.08  1.0e-01  1.1e-03  0.0e+00  0.0e+00  2.1e-01  1.6e-03  2.1e-01
   4  T 2   2.806e+07  -3e+00  0.05  1.0e-01  1.1e-03  8.2e-02  1.8e+00  2.5e-01  1.6e-03  2.6e-01
   5  T 0   1.634e+07  -2e+00  0.51  1.0e-01  5.5e-01  4.9e-01  1.3e+01  2.0e-01  2.0e-03  2.1e-01
   6  F 0   1.634e+07  -2e+00  0.51  1.0e-01  5.5e-01  0.0e+00  0.0e+00  2.0e-01  2.2e-03  2.1e-01
   6  F 1   1.634e+07  -2e+00  0.51  1.0e-01  5.5e-01  0.0e+00  0.0e+00  2.1e-01  1.6e-03  2.1e-01
   6  F 2   1.634e+07  -2e+00  0.51  1.0e-01  5.5e-01  0.0e+00  0.0e+00  2.3e-01  1.6e-03  2.3e-01
   6  F 3   1.634e+07  -2e+00  0.51  1.0e-01  5.5e-01  0.0e+00  0.0e+00  2.0e-01  1.6e-03  2.0e-01
   6  T 4   1.450e+07  -2e+00  0.51  1.0e-01  5.2e-02  6.4e-02  6.5e-02  2.0e-01  1.5e-03  2.0e-01
