   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   1.353e+09  -4e+00  1.00  1.0e-01  0.0e+00  1.0e+00  1.0e+00  4.9e-01  0.0e+00  0.0e+00
   1  T 0   1.259e+09  -4e+00  0.40  1.0e-01  4.1e-04  1.0e-01  6.6e+00  2.6e-01  4.7e-03  2.7e-01
   2  T 0   1.165e+09  -3e+00  0.42  1.0e-01  4.1e-04  1.0e-01  6.7e+00  2.8e-01  1.4e-03  2.8e-01
   3  T 0   1.070e+09  -3e+00  0.38  1.0e-01  4.1e-04  1.0e-01  6.7e+00  2.8e-01  1.4e-03  2.8e-01
   4  T 0   9.742e+08  -3e+00  0.40  1.0e-01  4.1e-04  1.0e-01  6.7e+00  2.8e-01  1.7e-03  2.8e-01
   5  T 0   8.840e+08  -2e+00  0.38  1.0e-01  4.1e-04  1.0e-01  6.7e+00  3.0e-01  1.4e-03  3.0e-01
   6  T 0   8.014e+08  -2e+00  0.37  1.0e-01  4.2e-04  1.0e-01  6.8e+00  3.5e-01  1.5e-03  3.5e-01
   7  T 0   7.294e+08  -2e+00  0.34  1.0e-01  4.3e-04  1.0e-01  6.9e+00  2.8e-01  1.5e-03  2.8e-01
   8  T 0   6.522e+08  -2e+00  0.33  1.0e-01  4.3e-04  1.0e-01  7.0e+00  2.7e-01  1.4e-03  2.7e-01
   9  T 0   5.665e+08  -2e+00  0.31  1.0e-01  4.5e-04  1.0e-01  7.1e+00  2.7e-01  1.4e-03  2.7e-01
  10  T 0   4.651e+08  -1e+00  0.58  1.0e-01  4.0e-04  1.0e-01  7.2e+00  2.7e-01  1.4e-03  2.7e-01
  11  T 0   4.233e+08  -1e+00  0.58  1.0e-01  4.2e-04  1.0e-01  5.6e+00  2.7e-01  1.4e-03  2.7e-01
  12  T 0   3.825e+08  -1e+00  0.66  1.0e-01  4.3e-04  1.0e-01  5.6e+00  3.1e-01  1.4e-03  3.1e-01
  13  T 0   3.488e+08  -9e-01  0.65  1.0e-01  4.3e-04  1.0e-01  5.1e+00  2.9e-01  1.5e-03  2.9e-01
  14  T 0   3.148e+08  -8e-01  0.74  1.0e-01  4.5e-04  1.0e-01  5.0e+00  2.8e-01  1.4e-03  2.8e-01
  15  T 0   2.903e+08  -7e-01  0.74  1.0e-01  4.2e-04  1.0e-01  4.5e+00  3.1e-01  1.4e-03  3.2e-01
  16  T 0   2.658e+08  -6e-01  0.80  1.0e-01  4.5e-04  1.0e-01  4.4e+00  2.8e-01  1.4e-03  2.9e-01
  17  T 0   2.483e+08  -5e-01  0.80  1.0e-01  4.2e-04  1.0e-01  4.0e+00  2.8e-01  1.5e-03  2.8e-01
  18  T 0   2.321e+08  -4e-01  0.84  1.0e-01  4.3e-04  1.0e-01  3.9e+00  2.8e-01  1.5e-03  2.8e-01
  19  T 0   2.198e+08  -3e-01  0.85  1.0e-01  3.5e-04  1.0e-01  3.5e+00  2.7e-01  1.6e-03  2.7e-01
  20  T 0   2.087e+08  -3e-01  0.88  1.0e-01  3.9e-04  1.0e-01  3.3e+00  2.7e-01  1.4e-03  2.7e-01
  21  T 0   1.989e+08  -2e-01  0.88  1.0e-01  4.4e-04  1.0e-01  3.1e+00  2.8e-01  1.4e-03  2.8e-01
  22  T 0   1.920e+08  -2e-01  0.91  1.0e-01  6.5e-03  1.0e-01  3.0e+00  2.7e-01  1.4e-03  2.7e-01
  23  T 0   1.849e+08  -1e-01  0.90  1.0e-01  1.3e-03  1.0e-01  2.8e+00  2.7e-01  1.5e-03  2.7e-01
  24  T 0   1.794e+08  -9e-02  0.92  1.0e-01  1.6e-03  1.0e-01  2.7e+00  2.7e-01  1.5e-03  2.7e-01
  25  T 0   1.762e+08  -6e-02  0.92  1.0e-01  2.1e-03  1.0e-01  2.6e+00  2.7e-01  1.5e-03  2.7e-01
  26  T 0   1.746e+08  -4e-02  0.93  1.0e-01  8.5e-04  1.0e-01  2.7e+00  2.7e-01  1.4e-03  2.7e-01
  27  F 0   1.746e+08  -4e-02  0.93  7.0e-02  8.5e-04  0.0e+00  0.0e+00  2.7e-01  1.4e-03  2.7e-01
  27  T 1   1.737e+08  -2e-02  0.88  8.4e-02  8.9e-04  7.0e-02  2.0e+00  2.7e-01  1.2e-03  2.7e-01
  28  F 0   1.737e+08  -2e-02  0.88  5.9e-02  8.9e-04  0.0e+00  0.0e+00  2.0e-01  1.4e-03  2.0e-01
  28  T 1   1.728e+08  -2e-02  0.88  7.1e-02  7.5e-04  5.9e-02  1.7e+00  1.8e-01  9.0e-04  1.9e-01
  29  T 0   1.722e+08  -1e-02  0.90  8.5e-02  4.1e-04  7.1e-02  2.0e+00  2.0e-01  1.1e-03  2.0e-01
  30  F 0   1.722e+08  -1e-02  0.90  5.9e-02  4.1e-04  0.0e+00  0.0e+00  1.8e-01  1.1e-03  1.9e-01
  30  T 1   1.717e+08  -1e-02  0.89  7.1e-02  4.8e-04  5.9e-02  1.7e+00  1.9e-01  8.7e-04  1.9e-01
  31  T 0   1.716e+08  -4e-03  0.91  8.5e-02  5.7e-04  7.1e-02  1.9e+00  1.9e-01  1.1e-03  1.9e-01
  32  F 0   1.716e+08  -4e-03  0.91  6.0e-02  5.7e-04  0.0e+00  0.0e+00  1.9e-01  1.2e-03  1.9e-01
  32  T 1   1.710e+08  -4e-03  0.89  7.2e-02  8.4e-04  6.0e-02  1.6e+00  1.8e-01  8.8e-04  1.9e-01
  33  F 0   1.710e+08  -4e-03  0.89  5.0e-02  8.4e-04  0.0e+00  0.0e+00  1.9e-01  1.3e-03  1.9e-01
  33  T 1   1.699e+08  -2e-03  0.90  6.0e-02  6.0e-04  5.0e-02  1.4e+00  2.0e-01  8.7e-04  2.0e-01
  34  T 0   1.692e+08  -4e-04  0.91  7.2e-02  9.2e-04  6.0e-02  1.5e+00  1.9e-01  1.1e-03  1.9e-01
  35  F 0   1.692e+08  -4e-04  0.91  5.1e-02  9.2e-04  0.0e+00  0.0e+00  1.9e-01  2.6e-03  1.9e-01
  35  T 1   1.686e+08  -7e-06  0.92  6.1e-02  1.0e-03  5.1e-02  1.2e+00  1.9e-01  2.3e-03  2.0e-01
  36  T 0   1.681e+08   5e-06  0.93  7.3e-02  5.3e-04  6.1e-02  1.4e+00  1.9e-01  1.9e-03  1.9e-01
  37  F 0   1.681e+08   5e-06  0.93  5.1e-02  5.3e-04  0.0e+00  0.0e+00  1.9e-01  1.9e-03  2.0e-01
  37  T 1   1.677e+08  -2e-06  0.93  6.1e-02  3.3e-04  5.1e-02  1.1e+00  2.4e-01  2.7e-03  2.4e-01
  38  T 0   1.674e+08  -3e-07  0.94  7.3e-02  9.5e-04  6.1e-02  1.3e+00  2.0e-01  2.5e-03  2.0e-01
  39  F 0   1.674e+08  -3e-07  0.94  5.1e-02  9.5e-04  0.0e+00  0.0e+00  2.0e-01  1.9e-03  2.0e-01
  39  T 1   1.670e+08   7e-06  0.94  6.2e-02  4.8e-04  5.1e-02  1.1e+00  2.0e-01  1.4e-03  2.1e-01
  40  T 0   1.667e+08  -5e-06  0.96  7.4e-02  2.6e-04  6.2e-02  1.2e+00  1.9e-01  1.5e-03  1.9e-01
  41  T 0   1.667e+08  -1e-05  0.95  8.9e-02  2.4e-04  7.4e-02  1.4e+00  2.0e-01  1.9e-03  2.0e-01
  42  F 0   1.667e+08  -1e-05  0.95  6.2e-02  2.4e-04  0.0e+00  0.0e+00  1.9e-01  2.3e-03  1.9e-01
  42  F 1   1.667e+08  -1e-05  0.95  4.4e-02  2.4e-04  0.0e+00  0.0e+00  1.9e-01  1.8e-03  1.9e-01
  42  T 2   1.664e+08   2e-06  0.94  5.2e-02  1.6e-04  4.4e-02  9.1e-01  1.9e-01  1.9e-03  2.0e-01
  43  T 0   1.658e+08   5e-06  0.95  6.3e-02  1.7e-04  5.2e-02  1.0e+00  1.9e-01  2.0e-03  1.9e-01
  44  T 0   1.656e+08   4e-06  0.96  7.5e-02  1.6e-04  6.3e-02  1.1e+00  1.9e-01  1.7e-03  1.9e-01
  45  F 0   1.656e+08   4e-06  0.96  5.3e-02  1.6e-04  0.0e+00  0.0e+00  1.9e-01  1.7e-03  1.9e-01
  45  T 1   1.654e+08   1e-05  0.95  6.3e-02  1.7e-04  5.3e-02  9.8e-01  1.9e-01  1.8e-03  1.9e-01
  46  F 0   1.654e+08   1e-05  0.95  4.4e-02  1.7e-04  0.0e+00  0.0e+00  1.9e-01  1.8e-03  1.9e-01
  46  T 1   1.653e+08  -3e-07  0.95  5.3e-02  1.3e-04  4.4e-02  8.2e-01  1.8e-01  2.9e-03  1.9e-01
