   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
  48  T 0   1.635e+08  -2e-05  0.96  1.0e-01  1.6e-04  1.0e-01  1.8e+00  2.7e-01  2.8e-03  2.8e-01
  49  F 0   1.635e+08  -2e-05  0.96  1.0e-01  1.6e-04  0.0e+00  0.0e+00  2.8e-01  2.5e-03  2.8e-01
  49  T 1   1.631e+08  -4e-06  0.95  1.0e-01  1.4e-04  1.0e-01  7.0e-01  2.7e-01  1.2e-03  2.7e-01
  50  T 0   1.629e+08   1e-06  0.96  1.0e-01  6.5e-05  6.1e-02  3.8e-01  2.8e-01  2.1e-03  2.8e-01
  51  T 0   1.627e+08   2e-06  0.96  1.0e-01  5.5e-05  1.0e-01  6.9e-01  2.7e-01  2.3e-03  2.8e-01
  52  T 0   1.626e+08  -2e-07  0.96  1.0e-01  1.5e-04  1.0e-01  1.2e+00  2.7e-01  2.5e-03  2.8e-01
  53  T 0   1.624e+08  -9e-07  0.95  1.0e-01  1.5e-04  1.0e-01  1.1e+00  2.8e-01  2.2e-03  2.8e-01
  54  T 0   1.621e+08  -3e-07  0.95  1.0e-01  1.0e-04  1.0e-01  6.5e-01  2.8e-01  2.2e-03  2.8e-01
  55  T 0   1.620e+08  -8e-07  0.96  1.0e-01  4.4e-05  5.2e-02  3.0e-01  2.7e-01  2.1e-03  2.7e-01
  56  T 0   1.619e+08  -2e-06  0.96  1.0e-01  4.2e-05  4.2e-02  2.5e-01  2.7e-01  2.3e-03  2.7e-01
  57  T 0   1.617e+08   2e-07  0.97  1.0e-01  8.6e-05  1.0e-01  1.4e+00  2.7e-01  2.2e-03  2.7e-01
  58  F 0   1.617e+08   2e-07  0.97  1.0e-01  8.6e-05  0.0e+00  0.0e+00  2.6e-01  2.1e-03  2.7e-01
  58  F 1   1.617e+08   2e-07  0.97  1.0e-01  8.6e-05  0.0e+00  0.0e+00  2.7e-01  1.8e-03  2.7e-01
  58  T 2   1.616e+08   2e-06  0.96  1.0e-01  6.6e-05  1.2e-02  6.3e-02  2.7e-01  1.8e-03  2.7e-01
  59  T 0   1.615e+08   9e-07  0.96  1.0e-01  4.6e-05  6.6e-02  3.6e-01  2.7e-01  2.4e-03  2.7e-01
  60  T 0   1.614e+08   9e-06  0.96  1.0e-01  4.0e-05  5.1e-02  2.8e-01  2.7e-01  2.2e-03  2.7e-01
  61  T 0   1.613e+08   1e-06  0.97  1.0e-01  5.4e-05  1.0e-01  6.9e-01  2.8e-01  2.1e-03  2.9e-01
  62  F 0   1.613e+08   1e-06  0.97  1.0e-01  5.4e-05  0.0e+00  0.0e+00  2.8e-01  2.3e-03  2.8e-01
  62  T 1   1.612e+08  -8e-06  0.96  1.0e-01  3.6e-05  4.0e-02  2.3e-01  2.8e-01  1.9e-03  2.8e-01
  63  T 0   1.612e+08  -7e-06  0.97  1.0e-01  3.3e-05  4.0e-02  2.1e-01  2.7e-01  2.2e-03  2.7e-01
  64  T 0   1.611e+08  -2e-05  0.97  1.0e-01  1.1e-04  1.0e-01  1.5e+00  2.6e-01  2.1e-03  2.7e-01
  65  F 0   1.611e+08  -2e-05  0.97  1.0e-01  1.1e-04  0.0e+00  0.0e+00  2.7e-01  2.2e-03  2.7e-01
  65  T 1   1.609e+08  -6e-06  0.96  1.0e-01  4.7e-05  1.0e-01  5.1e-01  2.8e-01  2.1e-03  2.8e-01
  66  T 0   1.609e+08   4e-07  0.96  1.0e-01  3.7e-05  3.1e-02  2.1e-01  3.4e-01  2.5e-03  3.5e-01
  67  T 0   1.608e+08  -2e-06  0.97  1.0e-01  3.6e-05  5.0e-02  2.3e-01  3.5e-01  2.2e-03  3.5e-01
  68  T 0   1.607e+08  -8e-06  0.97  1.0e-01  8.9e-05  1.0e-01  1.0e+00  2.7e-01  2.2e-03  2.7e-01
  69  F 0   1.607e+08  -8e-06  0.97  1.0e-01  8.9e-05  0.0e+00  0.0e+00  2.7e-01  2.5e-03  2.7e-01
  69  T 1   1.606e+08   4e-06  0.97  1.0e-01  3.4e-05  6.5e-02  3.2e-01  2.7e-01  1.8e-03  2.8e-01
  70  T 0   1.606e+08   2e-07  0.97  1.0e-01  2.9e-05  2.4e-02  1.3e-01  2.7e-01  2.4e-03  2.7e-01
  71  T 0   1.605e+08  -3e-07  0.97  1.0e-01  3.2e-05  1.0e-01  7.1e-01  2.8e-01  2.2e-03  2.8e-01
  72  F 0   1.605e+08  -3e-07  0.97  1.0e-01  3.2e-05  0.0e+00  0.0e+00  3.0e-01  2.2e-03  3.1e-01
  72  T 1   1.605e+08  -1e-06  0.97  1.0e-01  7.3e-05  8.4e-02  5.2e-01  2.8e-01  1.8e-03  2.8e-01
  73  F 0   1.605e+08  -1e-06  0.97  1.0e-01  7.3e-05  0.0e+00  0.0e+00  2.9e-01  2.1e-03  3.0e-01
  73  T 1   1.604e+08   9e-07  0.97  1.0e-01  5.1e-05  1.1e-02  6.1e-02  2.7e-01  1.8e-03  2.7e-01
  74  T 0   1.604e+08   3e-05  0.97  1.0e-01  3.3e-05  3.9e-02  2.2e-01  2.7e-01  1.9e-03  2.7e-01
  75  T 0   1.604e+08   8e-06  0.97  1.0e-01  3.0e-05  2.6e-02  1.1e-01  2.7e-01  2.1e-03  2.7e-01
  76  T 0   1.603e+08   9e-07  0.97  1.0e-01  3.1e-05  1.0e-01  8.6e-01  2.8e-01  2.1e-03  2.8e-01
  77  F 0   1.603e+08   9e-07  0.97  1.0e-01  3.1e-05  0.0e+00  0.0e+00  2.7e-01  1.8e-03  2.7e-01
  77  F 1   1.603e+08   9e-07  0.97  1.0e-01  3.1e-05  0.0e+00  0.0e+00  2.7e-01  1.9e-03  2.7e-01
  77  T 2   1.602e+08   3e-07  0.97  1.0e-01  2.8e-05  1.1e-02  6.6e-02  2.7e-01  1.8e-03  2.7e-01
  78  T 0   1.602e+08  -1e-06  0.97  1.0e-01  2.4e-05  3.3e-02  1.6e-01  2.7e-01  2.2e-03  2.7e-01
  79  T 0   1.602e+08   1e-06  0.97  1.0e-01  2.4e-05  6.0e-02  2.7e-01  2.8e-01  2.2e-03  2.8e-01
  80  F 0   1.602e+08   1e-06  0.97  1.0e-01  2.4e-05  0.0e+00  0.0e+00  2.7e-01  2.2e-03  2.8e-01
  80  T 1   1.602e+08   3e-07  0.97  1.0e-01  2.3e-05  1.2e-02  7.2e-02  3.0e-01  1.8e-03  3.1e-01
  81  T 0   1.602e+08  -4e-07  0.97  1.0e-01  2.3e-05  3.4e-02  1.5e-01  2.8e-01  2.2e-03  2.8e-01
  82  T 0   1.601e+08  -5e-07  0.97  1.0e-01  6.5e-05  1.0e-01  7.1e-01  2.8e-01  2.2e-03  2.8e-01
  83  F 0   1.601e+08  -5e-07  0.97  1.0e-01  6.5e-05  0.0e+00  0.0e+00  2.8e-01  2.1e-03  2.8e-01
  83  T 1   1.601e+08  -2e-06  0.97  1.0e-01  1.9e-05  3.4e-02  1.9e-01  2.7e-01  1.8e-03  2.7e-01
  84  T 0   1.601e+08  -1e-06  0.97  1.0e-01  1.8e-05  1.3e-02  7.5e-02  2.7e-01  2.2e-03  2.7e-01
  85  T 0   1.600e+08  -5e-07  0.97  1.0e-01  1.8e-05  5.6e-02  2.4e-01  2.9e-01  2.2e-03  2.9e-01
  86  F 0   1.600e+08  -5e-07  0.97  1.0e-01  1.8e-05  0.0e+00  0.0e+00  2.7e-01  2.2e-03  2.8e-01
  86  T 1   1.600e+08   6e-09  0.98  1.0e-01  3.9e-05  1.0e-01  5.9e-01  2.8e-01  1.8e-03  2.8e-01
  87  F 0   1.600e+08   6e-09  0.98  1.0e-01  3.9e-05  0.0e+00  0.0e+00  2.7e-01  2.1e-03  2.7e-01
  87  T 1   1.600e+08  -3e-06  0.97  1.0e-01  2.3e-05  3.9e-02  2.2e-01  2.7e-01  1.8e-03  2.7e-01
  88  T 0   1.600e+08  -3e-06  0.97  1.0e-01  1.9e-05  1.8e-02  9.8e-02  2.7e-01  2.2e-03  2.7e-01
  89  T 0   1.600e+08  -2e-06  0.97  1.0e-01  1.8e-05  2.9e-02  1.3e-01  2.7e-01  2.2e-03  2.7e-01
  90  F 0   1.600e+08  -2e-06  0.97  1.0e-01  1.8e-05  0.0e+00  0.0e+00  2.7e-01  2.2e-03  2.8e-01
  90  T 1   1.599e+08  -4e-05  0.97  1.0e-01  1.8e-05  2.4e-02  1.1e-01  2.8e-01  1.5e-03  2.8e-01
  91  T 0   1.599e+08   3e-07  0.98  1.0e-01  3.9e-05  1.0e-01  6.8e-01  2.7e-01  2.2e-03  2.7e-01
  92  F 0   1.599e+08   3e-07  0.98  1.0e-01  3.9e-05  0.0e+00  0.0e+00  2.8e-01  2.4e-03  2.8e-01
  92  F 1   1.599e+08   3e-07  0.98  1.0e-01  3.9e-05  0.0e+00  0.0e+00  2.8e-01  1.8e-03  2.8e-01
