   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
  95  F 0   2.406e+06   1e-06  0.99  3.4e-02  7.7e-07  1.5e-02  3.3e-02  2.0e-01  1.9e-03  2.1e-01
  96  F 0   2.406e+06  -8e-07  0.99  2.4e-02  9.1e-07  1.5e-02  3.0e-02  2.2e-01  2.0e-03  2.2e-01
  97  F 0   2.406e+06  -1e-04  0.99  2.1e-02  5.5e-07  2.1e-02  3.7e-02  2.0e-01  1.6e-03  2.1e-01
  98  F 0   2.406e+06   5e-05  0.99  2.6e-02  5.7e-07  2.6e-02  3.7e-02  2.1e-01  1.9e-03  2.1e-01
  99  F 0   2.406e+06  -2e-05  0.99  1.8e-02  5.0e-07  1.8e-02  3.2e-02  2.2e-01  1.8e-03  2.2e-01
 100  F 0   2.406e+06   4e-07  0.99  1.3e-02  5.0e-07  1.2e-02  2.6e-02  2.4e-01  1.6e-03  2.5e-01
 101  F 0   2.406e+06   5e-05  0.99  1.4e-02  4.9e-07  1.4e-02  2.8e-02  2.9e-01  1.6e-03  2.9e-01
 102  F 0   2.406e+06  -6e-06  0.99  1.7e-02  5.0e-07  1.7e-02  3.3e-02  4.1e-01  1.6e-03  4.1e-01
 103  F 0   2.406e+06  -5e-05  0.99  2.0e-02  6.3e-07  2.0e-02  3.7e-02  3.3e-01  1.7e-03  3.3e-01
 104  T 0   2.406e+06   9e-05  0.99  2.4e-02  8.1e-07  2.4e-02  4.2e-02  2.1e-01  1.8e-03  2.2e-01
 105  F 0   2.406e+06  -2e-05  0.99  2.9e-02  8.0e-07  2.9e-02  4.9e-02  3.3e-01  1.6e-03  3.4e-01
 106  F 0   2.406e+06  -8e-06  0.99  3.5e-02  9.5e-07  3.5e-02  5.7e-02  2.5e-01  2.1e-03  2.5e-01
 107  F 0   2.406e+06  -3e-05  0.99  4.2e-02  8.0e-07  4.2e-02  6.8e-02  2.1e-01  1.7e-03  2.2e-01
 108  T 0   2.406e+06   6e-05  0.99  5.0e-02  8.1e-07  4.5e-02  6.0e-02  2.1e-01  1.6e-03  2.1e-01
 109  F 0   2.406e+06   2e-06  0.99  6.1e-02  1.2e-06  5.1e-02  6.3e-02  2.8e-01  1.7e-03  2.8e-01
 110  F 0   2.406e+06   2e-05  0.99  6.5e-02  1.3e-06  6.5e-02  7.4e-02  3.1e-01  2.1e-03  3.1e-01
 111  F 0   2.406e+06  -2e-06  0.99  4.5e-02  1.5e-06  4.5e-02  5.9e-02  2.1e-01  2.1e-03  2.1e-01
 112  F 0   2.406e+06  -7e-06  0.99  3.2e-02  1.4e-06  3.2e-02  4.8e-02  2.5e-01  2.5e-03  2.6e-01
 113  F 0   2.406e+06   4e-05  0.99  2.2e-02  1.1e-06  2.2e-02  3.5e-02  2.1e-01  1.9e-03  2.1e-01
 114  F 0   2.406e+06   1e-05  0.99  1.6e-02  3.1e-07  1.6e-02  2.7e-02  2.6e-01  2.1e-03  2.6e-01
 115  F 0   2.406e+06  -1e-05  0.99  1.6e-02  4.2e-07  1.6e-02  2.7e-02  2.2e-01  1.7e-03  2.3e-01
 116  F 0   2.406e+06   1e-06  0.99  1.9e-02  6.8e-07  1.9e-02  3.0e-02  2.2e-01  1.7e-03  2.2e-01
 117  F 0   2.406e+06  -5e-05  0.99  2.3e-02  8.1e-07  2.3e-02  3.6e-02  2.4e-01  1.8e-03  2.4e-01
 118  F 0   2.406e+06  -1e-05  0.99  2.8e-02  6.9e-07  2.8e-02  3.9e-02  2.3e-01  2.3e-03  2.3e-01
 119  T 0   2.406e+06   2e-05  0.99  2.0e-02  4.0e-07  2.0e-02  2.8e-02  2.2e-01  1.9e-03  2.2e-01
 120  F 0   2.406e+06  -3e-05  0.99  1.4e-02  4.6e-07  1.4e-02  2.3e-02  2.1e-01  1.7e-03  2.1e-01
 121  F 0   2.406e+06  -3e-05  0.99  1.2e-02  3.8e-07  9.9e-03  1.9e-02  3.0e-01  1.6e-03  3.0e-01
 122  F 0   2.406e+06   3e-06  0.99  1.5e-02  7.6e-07  1.5e-02  2.4e-02  2.1e-01  1.2e-03  2.1e-01
 123  T 0   2.406e+06   2e-05  0.99  1.8e-02  7.7e-07  1.8e-02  2.7e-02  2.5e-01  1.6e-03  2.5e-01
 124  F 0   2.406e+06  -4e-06  0.99  1.3e-02  4.4e-07  1.3e-02  2.7e-02  2.3e-01  1.8e-03  2.3e-01
 125  F 0   2.406e+06   5e-09  0.99  1.2e-02  6.5e-07  1.2e-02  2.3e-02  2.1e-01  2.3e-03  2.1e-01
 126  T 0   2.406e+06   2e-05  0.99  1.2e-02  5.8e-07  1.2e-02  2.2e-02  2.2e-01  1.7e-03  2.2e-01
 127  F 0   2.406e+06   3e-06  0.99  1.4e-02  7.5e-07  1.4e-02  2.5e-02  2.0e-01  1.9e-03  2.0e-01
 128  F 0   2.406e+06  -2e-06  0.99  1.7e-02  5.7e-07  1.7e-02  2.7e-02  2.1e-01  1.6e-03  2.1e-01
 129  F 0   2.406e+06   4e-06  0.99  1.2e-02  9.4e-07  1.2e-02  2.6e-02  2.2e-01  1.6e-03  2.3e-01
 130  F 0   2.406e+06  -1e-05  0.99  1.3e-02  8.6e-07  1.3e-02  2.5e-02  4.1e-01  1.9e-03  4.1e-01
 131  F 0   2.406e+06  -3e-06  0.99  8.9e-03  6.0e-07  8.9e-03  2.0e-02  2.1e-01  1.9e-03  2.1e-01
 132  F 0   2.406e+06   9e-06  0.99  8.5e-03  5.1e-07  8.5e-03  1.7e-02  2.2e-01  1.8e-03  2.2e-01
 133  F 0   2.406e+06  -4e-05  0.99  7.7e-03  4.7e-07  7.7e-03  1.6e-02  2.1e-01  1.9e-03  2.1e-01
 134  F 0   2.406e+06  -2e-05  0.99  9.2e-03  4.5e-07  9.2e-03  1.6e-02  2.1e-01  1.6e-03  2.1e-01
 135  T 0   2.406e+06   2e-05  0.99  1.1e-02  5.4e-07  1.1e-02  1.8e-02  2.9e-01  1.6e-03  2.9e-01
 136  F 0   2.406e+06  -3e-05  0.99  1.3e-02  8.3e-07  1.3e-02  2.1e-02  2.4e-01  1.8e-03  2.5e-01
 137  F 0   2.406e+06  -8e-06  0.99  1.0e-02  6.2e-07  1.0e-02  2.1e-02  2.1e-01  2.2e-03  2.1e-01
 138  F 0   2.406e+06  -6e-06  0.99  8.6e-03  4.2e-07  8.6e-03  2.0e-02  2.2e-01  2.1e-03  2.2e-01
 139  T 0   2.406e+06   2e-05  0.99  1.0e-02  5.0e-07  1.0e-02  2.2e-02  2.0e-01  1.7e-03  2.1e-01
 140  T 0   2.406e+06   1e-05  0.99  1.1e-02  5.0e-07  1.1e-02  2.3e-02  2.3e-01  1.6e-03  2.3e-01
 141  F 0   2.406e+06   9e-06  0.99  1.4e-02  3.8e-07  1.4e-02  2.6e-02  2.0e-01  1.7e-03  2.0e-01
 142  F 0   2.406e+06  -3e-05  0.99  1.6e-02  4.5e-07  1.0e-02  2.6e-02  2.1e-01  1.6e-03  2.2e-01
 143  T 0   2.406e+06   2e-05  0.99  2.0e-02  7.5e-07  1.6e-02  3.5e-02  2.1e-01  1.7e-03  2.1e-01
 144  F 0   2.406e+06   1e-05  0.99  2.4e-02  1.2e-06  2.4e-02  4.3e-02  2.5e-01  1.6e-03  2.5e-01
 145  F 0   2.406e+06   4e-06  0.99  2.8e-02  1.6e-06  2.8e-02  4.8e-02  2.1e-01  1.8e-03  2.1e-01
 146  T 0   2.406e+06   1e-04  0.99  2.1e-02  7.4e-07  2.1e-02  4.3e-02  2.0e-01  1.4e-03  2.0e-01
 147  F 0   2.406e+06   2e-05  0.99  1.5e-02  9.0e-07  1.5e-02  3.4e-02  2.8e-01  2.0e-03  2.8e-01
 148  F 0   2.406e+06  -9e-07  0.99  1.4e-02  6.1e-07  1.3e-02  2.9e-02  2.1e-01  2.6e-03  2.2e-01
 149  F 0   2.406e+06  -3e-05  0.99  1.6e-02  7.3e-07  1.0e-02  2.8e-02  2.2e-01  1.7e-03  2.2e-01
 150  F 0   2.406e+06  -4e-05  0.99  1.2e-02  7.3e-07  1.2e-02  2.9e-02  2.2e-01  1.6e-03  2.2e-01
 151  F 0   2.406e+06  -3e-05  0.99  1.5e-02  9.2e-07  1.5e-02  2.9e-02  2.5e-01  1.6e-03  2.5e-01
 152  F 0   2.406e+06  -2e-05  0.99  1.8e-02  5.5e-07  1.8e-02  3.7e-02  3.1e-01  1.8e-03  3.1e-01
 153  F 0   2.406e+06   1e-05  0.99  2.1e-02  8.8e-07  2.1e-02  3.9e-02  2.2e-01  2.8e-03  2.2e-01
 154  F 0   2.406e+06  -1e-05  0.99  2.6e-02  6.8e-07  2.6e-02  4.4e-02  2.3e-01  2.0e-03  2.3e-01
 155  F 0   2.406e+06  -3e-06  0.99  3.1e-02  7.8e-07  3.1e-02  5.5e-02  2.3e-01  1.2e-03  2.3e-01
 156  F 0   2.406e+06  -4e-05  0.99  3.7e-02  7.0e-07  2.7e-02  4.8e-02  2.2e-01  2.0e-03  2.3e-01
 157  F 0   2.406e+06  -7e-06  0.99  4.4e-02  1.7e-06  2.4e-02  5.6e-02  2.1e-01  1.6e-03  2.1e-01
 158  F 0   2.406e+06  -5e-05  0.99  3.1e-02  1.6e-06  2.5e-02  5.9e-02  2.2e-01  1.7e-03  2.2e-01
 159  F 0   2.406e+06  -1e-05  0.99  3.0e-02  2.0e-06  3.0e-02  5.9e-02  2.1e-01  1.9e-03  2.2e-01
 160  F 0   2.406e+06  -9e-07  0.99  2.1e-02  1.1e-06  2.1e-02  4.6e-02  2.1e-01  1.7e-03  2.1e-01
 161  T 0   2.406e+06   4e-06  0.99  1.4e-02  1.2e-06  1.4e-02  3.2e-02  2.0e-01  2.2e-03  2.1e-01
 162  T 0   2.406e+06  -4e-07  0.99  1.0e-02  5.3e-07  1.0e-02  2.6e-02  2.4e-01  1.7e-03  2.4e-01
 163  T 0   2.406e+06  -6e-06  0.99  1.1e-02  5.7e-07  1.1e-02  2.5e-02  2.4e-01  1.4e-03  2.5e-01
 164  T 0   2.406e+06   2e-05  0.99  1.3e-02  5.2e-07  1.3e-02  2.9e-02  2.4e-01  1.8e-03  2.4e-01
 165  F 0   2.406e+06  -2e-05  0.99  1.5e-02  5.1e-07  1.5e-02  3.0e-02  2.6e-01  1.9e-03  2.6e-01
 166  F 0   2.406e+06   7e-09  0.99  1.7e-02  4.8e-07  1.1e-02  2.7e-02  2.5e-01  1.8e-03  2.5e-01
 167  F 0   2.406e+06  -3e-06  0.99  1.3e-02  5.8e-07  1.3e-02  3.1e-02  3.1e-01  2.1e-03  3.2e-01
 168  F 0   2.406e+06  -3e-05  0.99  1.6e-02  4.7e-07  1.6e-02  3.5e-02  2.2e-01  1.3e-03  2.2e-01
 169  F 0   2.406e+06  -3e-05  0.99  1.9e-02  4.6e-07  1.9e-02  3.9e-02  2.2e-01  1.7e-03  2.2e-01
 170  T 0   2.406e+06  -1e-05  0.99  2.2e-02  5.2e-07  2.2e-02  4.7e-02  2.4e-01  1.8e-03  2.4e-01
 171  F 0   2.406e+06  -4e-05  0.99  2.7e-02  6.4e-07  2.7e-02  5.6e-02  2.3e-01  1.6e-03  2.3e-01
 172  T 0   2.406e+06   5e-05  0.99  3.2e-02  1.0e-06  3.2e-02  6.5e-02  2.3e-01  1.6e-03  2.4e-01
 173  F 0   2.406e+06   5e-06  0.99  3.9e-02  1.2e-06  3.9e-02  7.6e-02  2.1e-01  1.2e-03  2.1e-01
 174  F 0   2.406e+06  -4e-05  0.99  2.8e-02  1.4e-06  2.8e-02  7.4e-02  2.6e-01  1.6e-03  2.6e-01
 175  F 0   2.406e+06   6e-06  0.99  2.7e-02  7.7e-07  2.7e-02  6.5e-02  2.1e-01  1.6e-03  2.1e-01
 176  T 0   2.405e+06   1e-04  0.99  2.6e-02  9.4e-07  2.3e-02  5.5e-02  2.0e-01  1.6e-03  2.1e-01
 177  F 0   2.406e+06  -2e-05  0.99  3.1e-02  1.1e-06  2.2e-02  5.4e-02  2.0e-01  1.7e-03  2.1e-01
 178  F 0   2.406e+06   4e-06  0.99  2.8e-02  7.4e-07  2.8e-02  6.4e-02  2.3e-01  2.1e-03  2.3e-01
 179  F 0   2.406e+06  -1e-05  0.99  2.4e-02  9.3e-07  2.4e-02  6.9e-02  2.1e-01  1.4e-03  2.1e-01
 180  F 0   2.405e+06  -2e-05  0.99  2.9e-02  1.1e-06  2.9e-02  8.0e-02  2.1e-01  1.7e-03  2.1e-01
 181  F 0   2.405e+06  -6e-05  0.99  3.5e-02  1.4e-06  3.5e-02  9.5e-02  2.1e-01  1.6e-03  2.2e-01
 182  T 0   2.405e+06   4e-05  0.99  4.2e-02  1.3e-06  4.2e-02  1.1e-01  2.1e-01  1.6e-03  2.1e-01
 183  T 0   2.405e+06   3e-05  0.99  5.0e-02  1.7e-06  5.0e-02  1.3e-01  2.4e-01  2.4e-03  2.4e-01
 184  T 0   2.405e+06   1e-05  0.99  6.0e-02  1.5e-06  6.0e-02  1.3e-01  2.3e-01  1.7e-03  2.4e-01
 185  T 0   2.405e+06  -2e-05  0.99  5.8e-02  2.2e-06  5.8e-02  1.3e-01  2.2e-01  1.8e-03  2.3e-01
 186  F 0   2.405e+06  -9e-05  0.99  6.9e-02  1.3e-06  6.9e-02  1.3e-01  2.7e-01  1.9e-03  2.7e-01
 187  T 0   2.405e+06  -1e-04  0.99  5.9e-02  1.4e-06  5.9e-02  1.3e-01  2.2e-01  2.0e-03  2.2e-01
 188  T 0   2.405e+06   3e-05  0.99  7.1e-02  1.2e-06  7.1e-02  1.4e-01  2.2e-01  1.8e-03  2.2e-01
 189  T 0   2.405e+06  -3e-05  0.99  8.5e-02  1.3e-06  8.5e-02  1.6e-01  2.4e-01  1.7e-03  2.4e-01
