   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   1.106e+00   7e+01  0.98  1.0e-01  4.0e+10  1.0e+00  1.0e+00  2.4e-02  0.0e+00  0.0e+00
   1  T 0   2.127e+00   5e+01  0.98  1.0e-01  1.0e+00  1.0e+00  1.3e+01  2.4e-02  2.7e-02  5.1e-02
   2  T 0   2.128e+00   3e+01  0.98  1.0e-01  1.0e+00  1.0e-01  1.4e-01  2.5e-02  2.7e-02  5.2e-02
   3  T 0   2.128e+00   8e+00  0.98  1.0e-01  1.0e+00  1.0e-01  1.4e-01  2.4e-02  2.6e-02  5.1e-02
   4  T 0   7.405e-01   3e+00  0.98  1.0e-01  1.0e+00  1.0e+00  1.6e+01  2.4e-02  2.0e-01  2.3e-01
   5  T 0   7.332e-01   6e-02  0.98  1.0e-01  1.0e+00  1.0e+00  4.5e+00  4.2e-02  1.9e-01  2.3e-01
   6  T 0   7.318e-01   3e-02  0.98  1.0e-01  1.0e+00  2.0e-01  3.3e-01  2.9e-02  1.4e-01  1.6e-01
   7  F 0   7.263e-01   5e-01  0.98  1.0e-01  1.0e+00  1.0e+00  1.8e+00  3.0e-02  1.5e-01  1.8e-01
   8  T 0   7.035e-01   6e-02  0.98  1.0e-01  1.0e+00  1.0e+00  3.3e+00  3.7e-02  1.8e-01  2.2e-01
   9  F 0   6.982e-01   3e-01  0.98  1.0e-01  1.0e+00  1.0e+00  1.8e+00  2.5e-02  8.9e-02  1.1e-01
  10  F 0   6.946e-01   1e-01  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.8e-02  9.7e-02  1.3e-01
  11  T 0   6.942e-01   2e-02  0.98  1.0e-01  1.0e+00  2.0e-01  2.5e-01  2.4e-02  7.7e-02  1.0e-01
  12  T 0   6.942e-01   8e-03  0.98  1.0e-01  1.0e+00  2.0e-01  2.2e-01  2.5e-02  3.6e-02  6.1e-02
  13  T 0   6.941e-01   3e-04  0.98  1.0e-01  1.0e+00  2.0e-01  2.2e-01  2.4e-02  7.1e-02  9.6e-02
  14  F 0   6.941e-01   3e-04  0.98  1.0e-01  1.0e+00  2.0e-01  2.2e-01  2.5e-02  7.1e-02  9.6e-02
  15  T 0   6.941e-01   3e-05  0.98  1.0e-01  1.0e+00  2.0e-01  2.2e-01  2.4e-02  3.7e-02  6.2e-02
  16  T 0   6.941e-01   7e-06  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.5e-02  6.2e-02  8.7e-02
  17  T 0   6.941e-01   5e-06  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.5e-02  1.1e-01  1.3e-01
  18  T 0   6.941e-01   3e-07  0.98  1.0e-01  1.0e+00  7.8e-08  7.8e-08  2.5e-02  5.1e-02  7.5e-02
Termination on Convergence criteria
