   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   1.150e+00   4e+01  0.98  1.0e-01  4.0e+10  1.0e+00  1.0e+00  2.4e-02  0.0e+00  0.0e+00
   1  T 0   2.204e+00   3e+01  0.98  1.0e-01  1.0e+00  1.0e+00  1.3e+01  2.4e-02  2.6e-02  5.1e-02
   2  T 0   2.353e+00   2e+01  0.98  1.0e-01  1.0e+00  1.0e-01  1.4e-01  2.5e-02  2.6e-02  5.0e-02
   3  T 0   2.400e+00   5e+00  0.98  1.0e-01  1.0e+00  1.0e-01  1.4e-01  2.5e-02  2.6e-02  5.1e-02
   4  T 0   8.523e-01   0e+00  0.98  1.0e-01  1.0e+00  1.0e+00  1.6e+01  2.5e-02  2.5e-02  5.0e-02
   5  T 0   8.201e-01   2e-01  0.98  1.0e-01  1.0e+00  1.0e+00  2.2e+00  2.6e-02  3.0e-02  5.6e-02
   6  F 0   8.174e-01   2e-01  0.98  1.0e-01  1.0e+00  1.0e+00  1.0e+00  3.0e-02  6.6e-02  9.6e-02
   7  F 0   8.162e-01   2e-01  0.98  1.0e-01  1.0e+00  1.0e+00  1.0e+00  2.4e-02  4.0e-02  6.5e-02
   8  T 0   8.154e-01   1e-03  0.98  1.0e-01  1.0e+00  2.0e-01  2.0e-01  2.4e-02  3.2e-02  5.7e-02
   9  F 0   8.153e-01   5e-03  0.98  1.0e-01  1.0e+00  2.0e-01  2.0e-01  2.4e-02  2.7e-02  5.1e-02
  10  F 0   8.153e-01   4e-03  0.98  1.0e-01  1.0e+00  2.0e-01  2.9e-01  2.5e-02  2.6e-02  5.1e-02
  11  F 0   8.153e-01   8e-04  0.98  1.0e-01  1.0e+00  2.0e-01  2.9e-01  2.5e-02  4.2e-02  6.7e-02
  12  T 0   8.153e-01   6e-06  0.98  1.0e-01  1.0e+00  2.0e-01  2.9e-01  2.7e-02  6.8e-02  9.5e-02
  13  F 0   8.153e-01   4e-05  0.98  1.0e-01  1.0e+00  2.0e-01  2.9e-01  2.5e-02  5.8e-02  8.4e-02
  14  F 0   8.153e-01   1e-05  0.98  1.0e-01  1.0e+00  2.0e-01  2.9e-01  2.5e-02  2.6e-02  5.1e-02
  15  F 0   8.153e-01   8e-07  0.98  1.0e-01  1.0e+00  2.0e-07  2.0e-07  2.4e-02  5.6e-02  8.0e-02
Termination on Convergence criteria
