   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   1.418e+00   3e+01  0.98  1.0e-01  4.0e+10  1.0e+00  1.0e+00  2.5e-02  0.0e+00  0.0e+00
   1  T 0   2.440e+00   1e+01  0.98  1.0e-01  1.0e+00  1.0e+00  1.2e+01  2.5e-02  6.0e-02  8.4e-02
   2  T 0   9.628e-01   6e-02  0.98  1.0e-01  1.0e+00  1.0e+00  1.6e+01  3.7e-02  1.6e-01  2.0e-01
   3  T 0   8.837e-01   3e-02  0.98  1.0e-01  1.0e+00  1.0e+00  1.5e+00  2.6e-02  9.8e-02  1.2e-01
   4  T 0   8.095e-01   2e-01  0.98  1.0e-01  1.0e+00  1.0e+00  1.1e+00  3.9e-02  8.2e-02  1.2e-01
   5  F 0   7.628e-01   1e+00  0.98  1.0e-01  1.0e+00  1.0e+00  3.0e+00  4.8e-02  1.7e-01  2.2e-01
   6  F 0   7.405e-01   8e-01  0.98  1.0e-01  1.0e+00  1.0e+00  2.0e+00  4.0e-02  1.4e-01  1.9e-01
   7  F 0   7.334e-01   9e-01  0.98  1.0e-01  1.0e+00  1.0e+00  1.1e+00  3.5e-02  1.4e-01  1.8e-01
   8  T 0   7.305e-01   2e-01  0.98  1.0e-01  1.0e+00  1.0e+00  1.0e+00  3.5e-02  1.0e-01  1.4e-01
   9  F 0   7.299e-01   3e-01  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.5e-02  8.3e-02  1.1e-01
  10  F 0   7.297e-01   4e-02  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.5e-02  1.0e-01  1.3e-01
  11  T 0   7.296e-01   2e-02  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.5e-02  5.3e-02  7.8e-02
  12  T 0   7.296e-01   5e-04  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  4.2e-02  1.1e-01  1.5e-01
  13  T 0   7.296e-01   1e-04  0.98  1.0e-01  1.0e+00  2.0e-01  2.8e-01  2.6e-02  5.6e-02  8.3e-02
  14  F 0   7.296e-01   1e-04  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.8e-02  5.0e-02  7.8e-02
  15  T 0   7.296e-01   3e-05  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.6e-02  6.1e-02  8.7e-02
  16  F 0   7.296e-01   5e-05  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.5e-02  5.2e-02  7.7e-02
  17  T 0   7.296e-01   4e-06  0.99  1.0e-01  1.0e+00  2.0e-01  2.3e-01  3.0e-02  5.0e-02  8.0e-02
  18  T 0   7.296e-01   0e+00  0.99  1.0e-01  1.0e+00  5.7e-07  8.3e-07  2.5e-02  3.8e-02  6.3e-02
Termination on Convergence criteria
