   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   1.003e+00   6e+01  0.98  1.0e-01  4.0e+10  1.0e+00  1.0e+00  2.4e-02  0.0e+00  0.0e+00
   1  T 0   1.737e+00   5e+01  0.98  1.0e-01  1.0e+00  1.0e+00  1.2e+01  2.4e-02  2.6e-02  5.1e-02
   2  T 0   1.941e+00   4e+01  0.98  1.0e-01  1.0e+00  1.4e-01  2.0e-01  2.5e-02  2.7e-02  5.2e-02
   3  T 0   2.142e+00   2e+01  0.98  1.0e-01  1.0e+00  1.1e-01  1.8e-01  2.4e-02  2.7e-02  5.1e-02
   4  T 0   2.343e+00   1e+01  0.98  1.0e-01  1.0e+00  1.1e-01  1.8e-01  2.5e-02  2.6e-02  5.1e-02
   5  T 0   2.543e+00   4e-01  0.98  1.0e-01  1.0e+00  1.0e-01  1.6e-01  2.5e-02  3.2e-02  5.7e-02
   6  T 0   1.007e+00   2e-01  0.98  1.0e-01  1.0e+00  1.0e+00  1.6e+01  2.5e-02  3.5e-02  6.0e-02
   7  T 0   9.022e-01   2e-02  0.98  1.0e-01  1.0e+00  1.0e+00  2.0e+00  2.8e-02  3.6e-02  6.5e-02
   8  T 0   8.016e-01   6e-02  0.98  1.0e-01  1.0e+00  2.0e-01  3.8e-01  2.6e-02  3.6e-02  6.2e-02
   9  T 0   7.671e-01   6e-02  0.98  1.0e-01  1.0e+00  2.0e-01  3.6e-01  4.1e-02  8.1e-02  1.2e-01
  10  T 0   7.672e-01   1e-03  0.98  1.0e-01  1.0e+00  2.0e-01  3.6e-01  2.5e-02  4.9e-02  7.5e-02
  11  F 0   7.672e-01   4e-04  0.98  1.0e-01  1.0e+00  2.0e-01  3.6e-01  3.0e-02  6.9e-02  1.0e-01
  12  F 0   7.672e-01   5e-03  0.98  1.0e-01  1.0e+00  2.0e-01  3.6e-01  2.8e-02  6.0e-02  8.8e-02
  13  T 0   7.672e-01   4e-04  0.98  1.0e-01  1.0e+00  2.0e-01  3.6e-01  2.5e-02  1.3e-01  1.5e-01
  14  F 0   7.672e-01   1e-03  0.98  1.0e-01  1.0e+00  2.0e-01  3.6e-01  2.9e-02  2.2e-01  2.5e-01
  15  F 0   7.672e-01   9e-04  0.98  1.0e-01  1.0e+00  2.0e-01  3.6e-01  3.8e-02  1.8e-01  2.2e-01
  16  F 0   7.671e-01   4e-02  0.98  1.0e-01  1.0e+00  2.0e-01  3.6e-01  3.9e-02  1.4e-01  1.8e-01
  17  F 0   7.671e-01   3e-02  0.98  1.0e-01  1.0e+00  2.0e-01  3.6e-01  3.9e-02  1.8e-01  2.1e-01
  18  F 0   7.672e-01   2e-02  0.98  1.0e-01  1.0e+00  2.0e-01  3.6e-01  2.5e-02  1.1e-01  1.3e-01
