   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   1.130e+00   3e+01  0.98  1.0e-01  4.0e+10  1.0e+00  1.0e+00  2.6e-02  0.0e+00  0.0e+00
   1  T 0   1.962e+00   2e+01  0.98  1.0e-01  1.0e+00  1.0e+00  1.3e+01  4.1e-02  2.7e-02  6.8e-02
   2  T 0   2.162e+00   1e+01  0.98  1.0e-01  1.0e+00  1.0e-01  1.5e-01  2.5e-02  6.1e-02  8.6e-02
   3  T 0   2.360e+00   7e+00  0.98  1.0e-01  1.0e+00  1.0e-01  1.6e-01  2.5e-02  2.6e-02  5.1e-02
   4  T 0   9.551e-01   6e-02  0.98  1.0e-01  1.0e+00  1.0e+00  1.6e+01  2.7e-02  6.8e-02  9.6e-02
   5  T 0   8.403e-01   3e-01  0.98  1.0e-01  1.0e+00  1.0e+00  2.8e+00  3.2e-02  3.5e-02  6.6e-02
   6  T 0   7.383e-01   1e-02  0.98  1.0e-01  1.0e+00  2.0e-01  3.0e-01  2.5e-02  6.3e-02  8.8e-02
   7  T 0   7.278e-01   2e-04  0.98  1.0e-01  1.0e+00  1.0e+00  1.4e+00  2.4e-02  3.2e-02  5.7e-02
   8  T 0   7.065e-01   1e-02  0.98  1.0e-01  1.0e+00  1.0e+00  3.3e+00  2.4e-02  3.4e-02  5.8e-02
   9  T 0   6.942e-01   3e-02  0.98  1.0e-01  1.0e+00  1.0e+00  1.8e+00  2.5e-02  4.7e-02  7.2e-02
  10  F 0   6.942e-01   1e-03  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  3.2e-02  1.2e-01  1.5e-01
  11  F 0   6.941e-01   6e-03  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.5e-02  5.2e-02  7.7e-02
  12  T 0   6.941e-01   2e-04  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.5e-02  4.7e-02  7.1e-02
  13  F 0   6.941e-01   2e-03  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.5e-02  9.4e-02  1.2e-01
  14  F 0   6.941e-01   1e-03  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.5e-02  1.7e-01  1.9e-01
  15  F 0   6.941e-01   1e-03  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  4.3e-02  2.5e-01  2.9e-01
  16  T 0   6.941e-01   7e-05  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  4.2e-02  2.0e-01  2.4e-01
  17  F 0   6.941e-01   5e-04  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  4.1e-02  1.7e-01  2.1e-01
  18  F 0   6.941e-01   4e-04  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.5e-02  1.5e-01  1.8e-01
  19  F 0   6.941e-01   4e-04  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  4.7e-02  2.1e-01  2.6e-01
  20  T 0   6.941e-01   5e-05  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.7e-02  2.2e-01  2.5e-01
  21  F 0   6.941e-01   1e-04  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  4.6e-02  1.6e-01  2.0e-01
  22  F 0   6.941e-01   1e-04  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.5e-02  1.1e-01  1.4e-01
  23  F 0   6.941e-01   1e-04  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  4.5e-02  2.2e-01  2.6e-01
  24  T 0   6.941e-01   2e-05  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.7e-02  1.8e-01  2.1e-01
  25  F 0   6.941e-01   3e-05  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.4e-02  1.9e-01  2.1e-01
  26  F 0   6.941e-01   4e-05  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.5e-02  1.0e-01  1.3e-01
  27  F 0   6.941e-01   3e-05  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  4.3e-02  2.0e-01  2.4e-01
  28  T 0   6.941e-01   7e-06  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  3.9e-02  2.0e-01  2.4e-01
  29  F 0   6.941e-01   8e-06  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  3.9e-02  1.6e-01  2.0e-01
  30  F 0   6.941e-01   1e-05  0.98  1.0e-01  1.0e+00  2.0e-01  3.2e-01  2.5e-02  1.1e-01  1.3e-01
  31  T 0   6.941e-01   7e-07  0.98  1.0e-01  1.0e+00  1.8e-07  1.8e-07  4.7e-02  2.2e-01  2.6e-01
Termination on Convergence criteria
