   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   1.182e+00   2e+01  0.98  1.0e-01  4.0e+10  1.0e+00  1.0e+00  2.4e-02  0.0e+00  0.0e+00
   1  T 0   1.881e+00   2e+01  0.98  1.0e-01  1.0e+00  1.0e+00  1.2e+01  2.4e-02  2.6e-02  5.0e-02
   2  T 0   2.079e+00   9e+00  0.98  1.0e-01  1.0e+00  1.0e-01  1.5e-01  2.5e-02  2.6e-02  5.1e-02
   3  T 0   2.278e+00   2e+00  0.98  1.0e-01  1.0e+00  1.0e-01  1.4e-01  2.4e-02  2.9e-02  5.4e-02
   4  T 0   8.790e-01   1e-06  0.98  1.0e-01  1.0e+00  1.0e+00  1.6e+01  2.5e-02  6.4e-02  8.9e-02
   5  T 0   7.790e-01   6e-02  0.98  1.0e-01  1.0e+00  1.0e+00  1.4e+00  3.1e-02  3.6e-02  6.8e-02
   6  T 0   6.789e-01   3e-02  0.98  1.0e-01  1.0e+00  2.0e-01  3.6e-01  2.4e-02  3.4e-02  5.9e-02
   7  T 0   6.558e-01   3e-03  0.98  1.0e-01  1.0e+00  2.0e-01  3.4e-01  2.5e-02  5.4e-02  7.9e-02
   8  F 0   6.558e-01   1e-03  0.98  1.0e-01  1.0e+00  2.0e-01  2.5e-01  2.5e-02  5.6e-02  8.1e-02
   9  F 0   6.558e-01   8e-05  0.98  1.0e-01  1.0e+00  2.0e-01  2.5e-01  2.5e-02  4.6e-02  7.1e-02
  10  F 0   6.558e-01   2e-05  0.98  1.0e-01  1.0e+00  2.0e-01  2.5e-01  2.5e-02  6.4e-02  8.9e-02
  11  T 0   6.558e-01   7e-15  0.98  1.0e-01  1.0e+00  1.7e-07  1.7e-07  2.5e-02  3.9e-02  6.4e-02
Termination on Convergence criteria
