   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   1.057e+00   9e+01  0.98  1.0e-01  4.0e+10  1.0e+00  1.0e+00  2.4e-02  0.0e+00  0.0e+00
   1  T 0   2.070e+00   6e+01  0.98  1.0e-01  1.0e+00  1.0e+00  1.3e+01  2.4e-02  2.7e-02  5.1e-02
   2  T 0   2.069e+00   4e+01  0.98  1.0e-01  1.0e+00  1.1e-01  2.0e-01  2.5e-02  2.7e-02  5.2e-02
   3  T 0   2.072e+00   2e+01  0.98  1.0e-01  1.0e+00  1.0e-01  1.6e-01  2.5e-02  2.7e-02  5.1e-02
   4  T 0   6.972e-01   2e-01  0.98  1.0e-01  1.0e+00  1.0e+00  1.6e+01  2.4e-02  2.9e-02  5.4e-02
   5  T 0   6.747e-01   2e-01  0.98  1.0e-01  1.0e+00  1.0e+00  1.4e+00  2.5e-02  3.2e-02  5.7e-02
   6  T 0   6.735e-01   9e-02  0.98  1.0e-01  1.0e+00  2.0e-01  2.6e-01  2.5e-02  3.0e-02  5.4e-02
   7  T 0   6.734e-01   7e-03  0.98  1.0e-01  1.0e+00  2.0e-01  3.3e-01  2.4e-02  3.9e-02  6.3e-02
   8  T 0   6.734e-01   6e-03  0.98  1.0e-01  1.0e+00  2.0e-01  3.3e-01  2.5e-02  5.5e-02  8.0e-02
   9  T 0   6.734e-01   3e-03  0.98  1.0e-01  1.0e+00  2.0e-01  3.3e-01  2.5e-02  1.2e-01  1.4e-01
  10  T 0   6.734e-01   7e-04  0.98  1.0e-01  1.0e+00  2.0e-01  3.3e-01  3.1e-02  1.7e-01  2.0e-01
  11  T 0   6.734e-01   2e-04  0.98  1.0e-01  1.0e+00  2.0e-01  3.3e-01  3.1e-02  1.3e-01  1.6e-01
  12  T 0   6.734e-01   2e-04  0.98  1.0e-01  1.0e+00  2.0e-01  3.3e-01  2.4e-02  7.8e-02  1.0e-01
  13  T 0   6.734e-01   7e-05  0.98  1.0e-01  1.0e+00  2.0e-01  3.3e-01  2.4e-02  6.8e-02  9.2e-02
  14  T 0   6.734e-01   2e-05  0.98  1.0e-01  1.0e+00  2.0e-01  3.3e-01  2.5e-02  7.0e-02  9.5e-02
  15  T 0   6.734e-01   1e-05  0.98  1.0e-01  1.0e+00  2.0e-01  3.3e-01  2.5e-02  6.9e-02  9.4e-02
  16  T 0   6.734e-01   2e-06  0.98  1.0e-01  1.0e+00  2.0e-01  3.3e-01  3.8e-02  9.8e-02  1.4e-01
  17  F 0   6.734e-01   2e-06  0.98  1.0e-01  1.0e+00  2.0e-01  3.3e-01  2.5e-02  7.4e-02  9.9e-02
  18  T 0   6.734e-01   2e-07  0.98  1.0e-01  1.0e+00  2.0e-01  3.3e-01  2.6e-02  9.0e-02  1.2e-01
  19  F 0   6.734e-01   4e-07  0.98  1.0e-01  1.0e+00  2.0e-01  3.3e-01  3.2e-02  7.6e-02  1.1e-01
  20  F 0   6.734e-01   4e-07  0.98  1.0e-01  1.0e+00  0.0e+00  0.0e+00  3.0e-02  7.0e-02  1.0e-01
Termination on Convergence criteria
