   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   7.998e-01   6e+00  0.98  1.0e-01  2.0e+10  1.0e+00  1.0e+00  2.2e-02  0.0e+00  0.0e+00
   1  T 0   2.466e-01   1e+00  0.98  1.0e-01  1.6e-01  1.0e+00  1.2e+01  2.8e-02  4.2e-02  7.0e-02
   2  T 0   2.233e-01   8e-01  0.98  1.0e-01  1.5e-01  1.0e+00  2.5e+00  2.3e-02  4.2e-02  6.5e-02
   3  T 0   2.097e-01   1e-02  0.99  1.0e-01  1.4e-01  1.0e+00  1.4e+00  2.3e-02  6.1e-02  8.4e-02
   4  F 0   2.067e-01   2e-01  0.99  1.0e-01  1.4e-01  1.0e+00  1.0e+00  2.3e-02  6.2e-02  8.4e-02
   5  F 0   2.055e-01   7e-02  0.98  1.0e-01  1.4e-01  2.0e-01  3.1e-01  2.2e-02  2.8e-02  5.1e-02
   6  T 0   2.034e-01   3e-02  0.99  1.0e-01  1.4e-01  1.0e+00  1.8e+00  2.2e-02  2.3e-02  4.6e-02
   7  T 0   1.990e-01   2e-03  0.99  1.0e-01  1.4e-01  1.0e+00  1.4e+00  2.2e-02  4.7e-02  7.0e-02
   8  T 0   1.937e-01   4e-03  0.99  1.0e-01  1.4e-01  1.0e+00  2.7e+00  2.5e-02  3.7e-02  6.2e-02
   9  T 0   1.785e-01   1e-02  0.99  1.0e-01  1.3e-01  1.0e+00  2.5e+00  2.3e-02  3.6e-02  5.9e-02
  10  F 0   1.773e-01   1e-01  0.99  1.0e-01  1.3e-01  2.0e-01  2.7e-01  2.3e-02  3.9e-02  6.1e-02
  11  F 0   1.774e-01   1e-02  0.99  1.0e-01  1.3e-01  2.0e-01  2.6e-01  2.5e-02  5.2e-02  7.7e-02
  12  T 0   1.774e-01   1e-04  0.98  1.0e-01  1.3e-01  2.0e-01  3.2e-01  2.9e-02  3.5e-02  6.4e-02
  13  T 0   1.774e-01   6e-05  0.98  1.0e-01  1.3e-01  2.0e-01  3.2e-01  2.3e-02  6.1e-02  8.4e-02
  14  F 0   1.774e-01   3e-04  0.98  1.0e-01  1.3e-01  2.0e-01  3.2e-01  2.3e-02  4.7e-02  7.0e-02
  15  T 0   1.774e-01   7e-06  0.98  1.0e-01  1.3e-01  2.0e-01  3.2e-01  2.9e-02  6.5e-02  9.4e-02
  16  T 0   1.774e-01   1e-06  0.98  1.0e-01  1.3e-01  2.0e-01  3.2e-01  3.0e-02  5.3e-02  8.3e-02
  17  F 0   1.774e-01   4e-06  0.98  1.0e-01  1.3e-01  2.0e-01  3.2e-01  2.3e-02  5.9e-02  8.1e-02
  18  F 0   1.774e-01   4e-07  0.98  1.0e-01  1.3e-01  2.0e-01  3.2e-01  2.3e-02  6.9e-02  9.2e-02
  19  T 0   1.774e-01   8e-08  0.98  1.0e-01  1.3e-01  2.0e-01  3.2e-01  2.3e-02  5.1e-02  7.4e-02
  20  F 0   1.774e-01   1e-06  0.98  1.0e-01  1.3e-01  2.0e-01  3.2e-01  2.7e-02  5.2e-02  7.9e-02
  21  T 0   1.774e-01   1e-08  0.98  1.0e-01  1.3e-01  2.0e-01  3.2e-01  2.2e-02  5.1e-02  7.4e-02
  22  F 0   1.774e-01   1e-08  0.98  1.0e-01  1.3e-01  0.0e+00  0.0e+00  2.3e-02  7.4e-02  9.7e-02
Termination on Convergence criteria
