   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   9.671e-01   4e-01  0.98  1.0e-01  2.0e+10  1.0e+00  1.0e+00  2.3e-02  0.0e+00  0.0e+00
   1  T 0   1.206e-01   0e+00  0.99  1.0e-01  8.2e-02  1.0e+00  1.2e+01  2.2e-02  2.8e-02  5.1e-02
   2  T 0   9.584e-02   0e+00  0.98  1.0e-01  6.7e-02  1.0e+00  3.0e+00  2.3e-02  3.0e-02  5.3e-02
   3  T 0   9.037e-02   2e-02  0.98  1.0e-01  6.1e-02  1.0e+00  2.0e+00  2.3e-02  4.4e-02  6.7e-02
   4  T 0   8.300e-02   9e-03  0.98  1.0e-01  5.7e-02  1.0e+00  1.1e+00  2.3e-02  2.7e-02  5.0e-02
   5  F 0   8.285e-02   6e-03  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.3e-02  3.8e-02  6.1e-02
   6  F 0   8.289e-02   1e-01  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.3e-02  4.3e-02  6.6e-02
   7  F 0   8.287e-02   7e-02  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  5.7e-02  7.9e-02
   8  F 0   8.288e-02   3e-03  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  4.3e-02  6.5e-02
   9  F 0   8.287e-02   2e-01  0.98  1.0e-01  8.6e-02  2.0e-01  3.4e-01  2.2e-02  4.7e-02  6.9e-02
  10  F 0   8.287e-02   2e-01  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  5.2e-02  7.4e-02
  11  F 0   8.304e-02   2e-02  0.98  1.0e-01  9.7e-02  2.0e-01  3.4e-01  2.2e-02  4.8e-02  7.0e-02
  12  F 0   8.311e-02   3e-02  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  5.6e-02  7.8e-02
  13  F 0   8.303e-02   1e-02  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.5e-02  5.9e-02  8.4e-02
  14  F 0   8.279e-02   3e-02  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.3e-02  4.5e-02  6.8e-02
  15  F 0   8.285e-02   6e-03  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.3e-02  3.4e-02  5.7e-02
  16  F 0   8.290e-02   6e-03  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.4e-02  5.6e-02  8.0e-02
  17  F 0   8.291e-02   5e-02  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.3e-02  3.1e-02  5.3e-02
  18  T 0   8.290e-02   0e+00  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  6.4e-02  8.6e-02
  19  F 0   8.289e-02   2e-03  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  3.9e-02  6.1e-02
  20  F 0   8.289e-02   6e-05  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  3.5e-02  5.7e-02
  21  F 0   8.289e-02   1e-02  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  3.4e-02  5.6e-02
  22  F 0   8.289e-02   7e-04  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  9.3e-02  1.2e-01
  23  F 0   8.289e-02   3e-03  0.98  1.0e-01  8.7e-02  2.0e-01  3.4e-01  2.2e-02  5.3e-02  7.5e-02
  24  F 0   8.289e-02   2e-03  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  1.1e-01  1.3e-01
  25  F 0   8.286e-02   2e-01  0.98  1.0e-01  8.5e-02  2.0e-01  3.4e-01  2.3e-02  5.8e-02  8.0e-02
  26  F 0   8.286e-02   1e-01  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  5.8e-02  8.0e-02
  27  F 0   8.301e-02   1e-02  0.98  1.0e-01  9.5e-02  2.0e-01  3.4e-01  2.2e-02  4.8e-02  6.9e-02
  28  F 0   8.299e-02   8e-03  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  3.2e-02  1.2e-01  1.5e-01
  29  F 0   8.292e-02   2e-01  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  4.6e-02  6.8e-02
  30  F 0   8.291e-02   5e-02  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  5.3e-02  7.5e-02
  31  F 0   8.287e-02   2e-03  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  3.8e-02  6.0e-02
  32  F 0   8.288e-02   1e-02  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  7.3e-02  9.4e-02
  33  F 0   8.289e-02   7e-04  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  2.3e-02  4.5e-02
  34  F 0   8.289e-02   4e-04  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  4.9e-02  7.1e-02
  35  F 0   8.289e-02   6e-03  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  2.8e-02  4.9e-02
  36  F 0   8.289e-02   2e-03  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  5.1e-02  7.3e-02
  37  T 0   8.289e-02   7e-05  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  2.6e-02  4.8e-02
  38  F 0   8.289e-02   2e-05  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  4.9e-02  7.1e-02
  39  F 0   8.289e-02   8e-06  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.3e-02  2.9e-02  5.2e-02
  40  F 0   8.289e-02   7e-06  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  5.1e-02  7.2e-02
  41  F 0   8.289e-02   2e-04  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  2.8e-02  5.0e-02
  42  F 0   8.289e-02   6e-05  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.3e-02  4.8e-02  7.1e-02
  43  F 0   8.289e-02   2e-06  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  2.9e-02  5.1e-02
  44  F 0   8.289e-02   7e-07  0.98  1.0e-01  5.7e-02  2.0e-01  3.4e-01  2.2e-02  5.0e-02  7.2e-02
  45  F 0   8.289e-02   7e-07  0.98  1.0e-01  5.7e-02  0.0e+00  0.0e+00  2.2e-02  2.8e-02  5.0e-02
Termination on Convergence criteria
