   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   6.958e-01   2e+01  0.98  1.0e-01  2.0e+10  1.0e+00  1.0e+00  2.3e-02  0.0e+00  0.0e+00
   1  T 0   1.434e+00   2e+01  0.98  1.0e-01  9.9e-01  1.0e+00  1.3e+01  2.2e-02  2.2e-02  4.4e-02
   2  T 0   1.534e+00   8e+00  0.98  1.0e-01  9.9e-01  1.0e-01  1.2e-01  2.2e-02  2.0e-02  4.3e-02
   3  T 0   1.634e+00   6e-01  0.98  1.0e-01  9.9e-01  1.0e-01  1.2e-01  2.2e-02  2.4e-02  4.6e-02
   4  T 0   1.599e-01   2e-01  0.99  1.0e-01  1.2e-01  1.0e+00  1.6e+01  2.2e-02  1.7e-02  4.0e-02
   5  T 0   1.446e-01   0e+00  0.99  1.0e-01  1.2e-01  1.0e+00  3.0e+00  2.2e-02  1.8e-02  4.1e-02
   6  T 0   1.418e-01   6e-03  0.99  1.0e-01  1.1e-01  1.0e+00  2.0e+00  2.2e-02  4.4e-02  6.6e-02
   7  F 0   1.416e-01   2e-02  0.99  1.0e-01  1.1e-01  2.0e-01  2.8e-01  2.2e-02  2.3e-02  4.5e-02
   8  T 0   1.416e-01   1e-03  0.99  1.0e-01  1.1e-01  2.0e-01  2.8e-01  2.3e-02  3.8e-02  6.1e-02
   9  F 0   1.416e-01   6e-04  0.99  1.0e-01  1.1e-01  2.0e-01  2.8e-01  2.2e-02  2.5e-02  4.7e-02
  10  F 0   1.416e-01   1e-04  0.99  1.0e-01  1.1e-01  2.0e-01  2.8e-01  2.2e-02  2.5e-02  4.8e-02
  11  F 0   1.416e-01   2e-06  0.99  1.0e-01  1.1e-01  2.0e-01  2.8e-01  2.2e-02  4.1e-02  6.3e-02
  12  F 0   1.416e-01   5e-07  0.99  1.0e-01  1.1e-01  3.7e-08  3.7e-08  2.2e-02  3.3e-02  5.6e-02
Termination on Convergence criteria
