   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   9.132e+07  -9e+00  1.00  5.0e-01  0.0e+00  1.0e+00  1.0e+00  5.6e-01  0.0e+00  0.0e+00
   1  T 0   4.977e+07  -5e+00  0.12  5.0e-01  1.4e-03  5.0e-01  2.8e+01  2.0e-01  3.8e-03  2.0e-01
   2  F 0   4.977e+07  -5e+00  0.12  3.5e-01  1.4e-03  0.0e+00  0.0e+00  2.1e-01  1.5e-03  2.1e-01
   2  F 1   4.977e+07  -5e+00  0.12  2.4e-01  1.4e-03  0.0e+00  0.0e+00  2.2e-01  1.0e-03  2.2e-01
   2  T 2   4.534e+07  -4e+00  0.08  2.9e-01  1.2e-02  2.4e-01  1.4e+01  2.0e-01  1.2e-03  2.0e-01
   3  T 0   2.327e+07  -2e+00  0.43  3.5e-01  1.0e-03  2.9e-01  1.4e+01  2.0e-01  1.2e-03  2.0e-01
   4  F 0   2.327e+07  -2e+00  0.43  2.5e-01  1.0e-03  0.0e+00  0.0e+00  2.0e-01  1.2e-03  2.0e-01
   4  T 1   2.233e+07  -2e+00  0.38  3.0e-01  6.6e-03  2.5e-01  1.1e+01  2.0e-01  1.0e-03  2.0e-01
   5  T 0   1.600e+07  -1e+00  0.56  3.6e-01  1.8e-03  3.0e-01  1.1e+01  2.3e-01  1.3e-03  2.3e-01
   6  T 0   1.001e+07  -1e+00  0.69  4.3e-01  3.4e-03  3.6e-01  1.1e+01  2.0e-01  1.3e-03  2.0e-01
   7  F 0   1.001e+07  -1e+00  0.69  3.0e-01  3.4e-03  0.0e+00  0.0e+00  2.0e-01  1.2e-03  2.0e-01
   7  T 1   8.708e+06  -7e-01  0.72  3.6e-01  3.9e-03  3.0e-01  9.1e+00  2.1e-01  1.0e-03  2.1e-01
   8  F 0   8.708e+06  -7e-01  0.72  2.5e-01  3.9e-03  0.0e+00  0.0e+00  2.1e-01  1.2e-03  2.1e-01
   8  T 1   7.758e+06  -7e-01  0.75  3.0e-01  2.7e-02  2.5e-01  6.4e+00  2.1e-01  1.0e-03  2.1e-01
   9  F 0   7.758e+06  -7e-01  0.75  2.1e-01  2.7e-02  0.0e+00  0.0e+00  2.1e-01  1.2e-03  2.1e-01
   9  T 1   7.439e+06  -5e-01  0.75  2.5e-01  1.6e-03  2.1e-01  6.2e+00  2.3e-01  1.0e-03  2.3e-01
  10  T 0   7.324e+06  -7e-01  0.79  3.0e-01  4.0e-03  2.5e-01  5.9e+00  2.1e-01  1.2e-03  2.1e-01
  11  F 0   7.324e+06  -7e-01  0.79  2.1e-01  4.0e-03  0.0e+00  0.0e+00  2.0e-01  1.6e-03  2.0e-01
  11  F 1   7.324e+06  -7e-01  0.79  1.5e-01  4.0e-03  0.0e+00  0.0e+00  2.6e-01  1.0e-03  2.6e-01
  11  T 2   6.631e+06  -5e-01  0.76  1.8e-01  1.7e-03  1.5e-01  4.3e+00  2.2e-01  8.3e-03  2.3e-01
  12  F 0   6.631e+06  -5e-01  0.76  1.2e-01  1.7e-03  0.0e+00  0.0e+00  2.1e-01  1.2e-03  2.2e-01
  12  T 1   6.172e+06  -6e-01  0.76  1.5e-01  2.7e-03  1.2e-01  3.3e+00  2.1e-01  1.0e-03  2.1e-01
  13  F 0   6.172e+06  -6e-01  0.76  1.0e-01  2.7e-03  0.0e+00  0.0e+00  2.2e-01  1.2e-03  2.2e-01
  13  T 1   5.846e+06  -5e-01  0.78  1.3e-01  1.5e-03  1.0e-01  3.0e+00  2.1e-01  1.0e-03  2.1e-01
  14  T 0   5.684e+06  -6e-01  0.78  1.5e-01  2.1e-03  1.3e-01  3.1e+00  2.1e-01  1.3e-03  2.1e-01
  15  F 0   5.684e+06  -6e-01  0.78  1.1e-01  2.1e-03  0.0e+00  0.0e+00  2.1e-01  1.3e-03  2.1e-01
  15  T 1   5.655e+06  -4e-01  0.78  1.3e-01  1.8e-03  1.1e-01  3.0e+00  2.1e-01  1.0e-03  2.1e-01
