   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   9.132e+07  -9e+00  1.00  5.0e-01  0.0e+00  1.0e+00  1.0e+00  4.7e-01  0.0e+00  0.0e+00
   1  T 0   4.977e+07  -5e+00  0.12  5.0e-01  1.4e-03  5.0e-01  2.8e+01  2.7e-01  3.7e-03  2.7e-01
   2  T 0   4.706e+07  -4e+00  0.08  5.0e-01  1.3e-02  5.0e-01  1.5e+01  2.4e-01  1.2e-03  2.4e-01
   3  T 0   3.421e+07  -3e+00  0.09  5.0e-01  2.1e-03  5.0e-01  1.4e+01  2.5e-01  1.2e-03  2.5e-01
   4  T 0   3.335e+07  -2e+00  0.05  5.0e-01  7.2e-03  5.0e-01  1.1e+01  2.5e-01  1.2e-03  2.5e-01
   5  F 0   3.335e+07  -2e+00  0.05  3.5e-01  7.2e-03  0.0e+00  0.0e+00  2.5e-01  1.2e-03  2.5e-01
   5  F 1   3.335e+07  -2e+00  0.05  2.4e-01  7.2e-03  0.0e+00  0.0e+00  2.1e-01  1.0e-03  2.1e-01
   5  T 2   2.948e+07  -2e+00  0.05  2.9e-01  5.3e-03  2.4e-01  9.5e+00  2.4e-01  1.1e-03  2.4e-01
   6  T 0   2.351e+07  -2e+00  0.08  3.5e-01  6.2e-03  2.9e-01  8.5e+00  2.5e-01  1.3e-03  2.5e-01
   7  T 0   1.792e+07  -2e+00  0.04  4.2e-01  9.7e-03  3.5e-01  9.8e+00  2.2e-01  1.5e-03  2.2e-01
   8  T 0   1.567e+07  -1e+00  0.10  5.0e-01  1.5e-02  4.2e-01  9.1e+00  2.1e-01  1.2e-03  2.1e-01
   9  T 0   1.403e+07  -9e-01  0.07  5.0e-01  2.5e-02  5.0e-01  9.8e+00  2.1e-01  1.3e-03  2.1e-01
  10  F 0   1.403e+07  -9e-01  0.07  3.5e-01  2.5e-02  0.0e+00  0.0e+00  2.4e-01  1.3e-03  2.4e-01
  10  T 1   1.335e+07  -9e-01  0.13  4.2e-01  9.6e-03  3.5e-01  6.5e+00  2.1e-01  1.1e-03  2.1e-01
  11  F 0   1.335e+07  -9e-01  0.13  2.9e-01  9.6e-03  0.0e+00  0.0e+00  2.0e-01  1.3e-03  2.0e-01
  11  T 1   1.218e+07  -7e-01  0.14  3.5e-01  4.6e-02  2.9e-01  6.5e+00  2.1e-01  1.0e-03  2.1e-01
  12  F 0   1.218e+07  -7e-01  0.14  2.5e-01  4.6e-02  0.0e+00  0.0e+00  2.0e-01  1.3e-03  2.1e-01
  12  T 1   1.185e+07  -8e-01  0.16  3.0e-01  2.7e-02  2.5e-01  5.1e+00  2.0e-01  1.0e-03  2.1e-01
  13  F 0   1.185e+07  -8e-01  0.16  2.1e-01  2.7e-02  0.0e+00  0.0e+00  2.0e-01  1.2e-03  2.1e-01
  13  T 1   1.095e+07  -6e-01  0.14  2.5e-01  7.9e-02  2.1e-01  4.9e+00  2.1e-01  1.0e-03  2.1e-01
  14  F 0   1.095e+07  -6e-01  0.14  1.7e-01  7.9e-02  0.0e+00  0.0e+00  2.1e-01  1.4e-03  2.1e-01
  14  F 1   1.095e+07  -6e-01  0.14  1.2e-01  7.9e-02  0.0e+00  0.0e+00  2.0e-01  1.0e-03  2.1e-01
  14  T 2   1.064e+07  -7e-01  0.18  1.5e-01  5.6e-02  1.2e-01  3.1e+00  2.0e-01  1.0e-03  2.0e-01
  15  T 0   9.703e+06  -6e-01  0.25  1.8e-01  4.8e-02  1.5e-01  3.5e+00  1.8e-01  1.2e-03  1.8e-01
  16  T 0   9.376e+06  -6e-01  0.25  2.1e-01  6.2e-02  1.8e-01  3.6e+00  1.4e-01  8.9e-04  1.4e-01
  17  F 0   9.376e+06  -6e-01  0.25  1.5e-01  6.2e-02  0.0e+00  0.0e+00  1.4e-01  8.5e-04  1.4e-01
  17  T 1   9.016e+06  -5e-01  0.26  1.8e-01  5.0e-02  1.5e-01  3.5e+00  1.5e-01  7.4e-04  1.5e-01
  18  F 0   9.016e+06  -5e-01  0.26  1.2e-01  5.0e-02  0.0e+00  0.0e+00  1.5e-01  8.8e-04  1.5e-01
  18  T 1   8.550e+06  -5e-01  0.30  1.5e-01  4.3e-02  1.2e-01  2.9e+00  1.5e-01  7.7e-04  1.5e-01
  19  T 0   8.342e+06  -4e-01  0.31  1.8e-01  6.9e-02  1.5e-01  3.3e+00  1.6e-01  1.1e-03  1.6e-01
  20  T 0   8.088e+06  -5e-01  0.37  2.1e-01  4.5e-02  1.8e-01  3.7e+00  1.4e-01  8.9e-04  1.4e-01
  21  F 0   8.088e+06  -5e-01  0.37  1.5e-01  4.5e-02  0.0e+00  0.0e+00  1.5e-01  8.7e-04  1.5e-01
  21  T 1   7.663e+06  -4e-01  0.32  1.8e-01  8.0e-02  1.5e-01  3.5e+00  1.5e-01  7.6e-04  1.5e-01
  22  F 0   7.663e+06  -4e-01  0.32  1.3e-01  8.0e-02  0.0e+00  0.0e+00  1.7e-01  9.0e-04  1.7e-01
  22  T 1   7.290e+06  -5e-01  0.38  1.5e-01  5.4e-02  1.3e-01  2.9e+00  1.5e-01  7.5e-04  1.5e-01
  23  T 0   7.233e+06  -3e-01  0.42  1.8e-01  2.7e-02  1.5e-01  3.4e+00  1.5e-01  8.8e-04  1.5e-01
  24  F 0   7.233e+06  -3e-01  0.42  1.3e-01  2.7e-02  0.0e+00  0.0e+00  1.5e-01  9.9e-04  1.5e-01
