   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   9.132e+07  -9e+00  1.00  5.0e-01  0.0e+00  1.0e+00  1.0e+00  4.7e-01  0.0e+00  0.0e+00
   1  T 0   4.977e+07  -5e+00  0.12  5.0e-01  1.4e-03  5.0e-01  2.8e+01  2.3e-01  3.9e-03  2.3e-01
   2  T 0   4.706e+07  -4e+00  0.08  5.0e-01  1.3e-02  5.0e-01  1.5e+01  2.1e-01  1.2e-03  2.1e-01
   3  T 0   3.421e+07  -3e+00  0.09  5.0e-01  2.1e-03  5.0e-01  1.4e+01  2.0e-01  1.2e-03  2.1e-01
   4  T 0   3.335e+07  -2e+00  0.05  5.0e-01  7.2e-03  5.0e-01  1.1e+01  2.1e-01  1.2e-03  2.1e-01
   5  F 0   3.335e+07  -2e+00  0.05  5.0e-01  7.2e-03  0.0e+00  0.0e+00  2.1e-01  1.2e-03  2.1e-01
   5  T 1   2.587e+07  -2e+00  0.05  5.0e-01  2.8e-03  2.5e-01  5.4e+00  2.1e-01  1.2e-03  2.1e-01
   6  T 0   1.971e+07  -2e+00  0.07  5.0e-01  4.5e-03  5.0e-01  9.5e+00  2.1e-01  1.2e-03  2.1e-01
   7  T 0   1.562e+07  -2e+00  0.08  5.0e-01  5.3e-03  5.0e-01  1.1e+01  2.0e-01  1.3e-03  2.1e-01
   8  T 0   1.542e+07  -1e+00  0.08  5.0e-01  1.5e-02  5.0e-01  9.5e+00  2.2e-01  1.2e-03  2.2e-01
   9  T 0   1.446e+07  -9e-01  0.06  5.0e-01  1.4e-02  5.0e-01  8.9e+00  2.1e-01  1.2e-03  2.1e-01
  10  F 0   1.446e+07  -9e-01  0.06  5.0e-01  1.4e-02  0.0e+00  0.0e+00  2.2e-01  1.2e-03  2.2e-01
  10  T 1   1.175e+07  -9e-01  0.05  5.0e-01  1.7e-02  2.5e-01  3.9e+00  2.1e-01  1.0e-03  2.1e-01
  11  F 0   1.175e+07  -9e-01  0.05  5.0e-01  1.7e-02  0.0e+00  0.0e+00  2.1e-01  1.2e-03  2.1e-01
  11  T 1   1.075e+07  -9e-01  0.05  5.0e-01  2.6e-02  2.5e-01  3.9e+00  2.0e-01  1.1e-03  2.1e-01
  12  F 0   1.075e+07  -9e-01  0.05  5.0e-01  2.6e-02  0.0e+00  0.0e+00  2.2e-01  1.3e-03  2.2e-01
  12  T 1   1.040e+07  -9e-01  0.05  5.0e-01  4.2e-02  2.5e-01  3.8e+00  2.1e-01  1.0e-03  2.1e-01
  13  F 0   1.040e+07  -9e-01  0.05  5.0e-01  4.2e-02  0.0e+00  0.0e+00  2.0e-01  1.2e-03  2.1e-01
  13  T 1   9.737e+06  -8e-01  0.14  5.0e-01  7.7e-03  2.5e-01  3.7e+00  2.8e-01  1.0e-03  2.8e-01
  14  F 0   9.737e+06  -8e-01  0.14  5.0e-01  7.7e-03  0.0e+00  0.0e+00  2.2e-01  1.3e-03  2.2e-01
  14  F 1   9.737e+06  -8e-01  0.14  5.0e-01  7.7e-03  0.0e+00  0.0e+00  2.5e-01  1.1e-03  2.5e-01
  14  T 2   9.287e+06  -8e-01  0.14  5.0e-01  7.0e-03  1.2e-01  1.7e+00  2.2e-01  1.1e-03  2.2e-01
  15  T 0   8.684e+06  -8e-01  0.18  5.0e-01  3.9e-02  5.0e-01  5.2e+00  2.1e-01  1.2e-03  2.1e-01
  16  F 0   8.684e+06  -8e-01  0.18  5.0e-01  3.9e-02  0.0e+00  0.0e+00  2.0e-01  1.3e-03  2.1e-01
  16  T 1   8.429e+06  -7e-01  0.19  5.0e-01  3.6e-02  2.5e-01  2.8e+00  2.2e-01  9.9e-04  2.2e-01
  17  F 0   8.429e+06  -7e-01  0.19  5.0e-01  3.6e-02  0.0e+00  0.0e+00  2.7e-01  1.2e-03  2.7e-01
  17  F 1   8.429e+06  -7e-01  0.19  5.0e-01  3.6e-02  0.0e+00  0.0e+00  2.1e-01  1.0e-03  2.1e-01
  17  T 2   8.032e+06  -7e-01  0.16  5.0e-01  4.2e-02  1.2e-01  1.7e+00  2.1e-01  1.0e-03  2.1e-01
  18  F 0   8.032e+06  -7e-01  0.16  5.0e-01  4.2e-02  0.0e+00  0.0e+00  2.0e-01  1.3e-03  2.1e-01
  18  T 1   7.747e+06  -7e-01  0.24  5.0e-01  2.1e-02  2.2e-01  2.6e+00  2.1e-01  1.0e-03  2.1e-01
  19  F 0   7.747e+06  -7e-01  0.24  5.0e-01  2.1e-02  0.0e+00  0.0e+00  2.1e-01  1.2e-03  2.2e-01
  19  T 1   7.727e+06  -6e-01  0.23  5.0e-01  2.2e-02  2.5e-01  2.6e+00  2.1e-01  1.0e-03  2.1e-01
  20  F 0   7.727e+06  -6e-01  0.23  5.0e-01  2.2e-02  0.0e+00  0.0e+00  2.1e-01  1.3e-03  2.1e-01
  20  F 1   7.727e+06  -6e-01  0.23  5.0e-01  2.2e-02  0.0e+00  0.0e+00  2.1e-01  1.0e-03  2.1e-01
  20  T 2   7.426e+06  -6e-01  0.21  5.0e-01  2.5e-02  1.2e-01  1.5e+00  2.2e-01  1.0e-03  2.2e-01
  21  F 0   7.426e+06  -6e-01  0.21  5.0e-01  2.5e-02  0.0e+00  0.0e+00  2.1e-01  1.3e-03  2.1e-01
  21  T 1   7.198e+06  -6e-01  0.27  5.0e-01  2.8e-02  2.5e-01  2.4e+00  2.2e-01  1.0e-03  2.2e-01
  22  F 0   7.198e+06  -6e-01  0.27  5.0e-01  2.8e-02  0.0e+00  0.0e+00  2.1e-01  1.3e-03  2.1e-01
