   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   9.132e+07  -9e+00  1.00  5.0e-01  0.0e+00  1.0e+00  1.0e+00  4.7e-01  0.0e+00  0.0e+00
   1  T 0   5.656e+07  -6e+00  0.12  5.0e-01  6.8e-04  3.6e-01  1.9e+01  2.5e-01  1.0e-02  2.6e-01
   2  T 0   4.016e+07  -4e+00  0.13  5.0e-01  1.4e-03  3.6e-01  1.7e+01  2.0e-01  3.3e-03  2.1e-01
   3  T 0   2.802e+07  -3e+00  0.39  5.0e-01  1.3e-03  5.0e-01  2.0e+01  2.0e-01  2.4e-03  2.0e-01
   4  T 0   1.826e+07  -3e+00  0.52  5.0e-01  4.6e-04  5.0e-01  1.2e+01  2.1e-01  2.0e-03  2.1e-01
   5  T 0   1.469e+07  -2e+00  0.49  5.0e-01  8.5e-04  4.2e-01  7.6e+00  2.0e-01  2.1e-03  2.1e-01
   6  T 0   1.122e+07  -2e+00  0.55  5.0e-01  8.1e-04  3.7e-01  6.9e+00  2.1e-01  1.9e-03  2.1e-01
   7  T 0   9.836e+06  -1e+00  0.68  5.0e-01  6.5e-02  4.4e-01  5.3e+00  2.1e-01  2.0e-03  2.1e-01
   8  T 0   8.518e+06  -1e+00  0.69  5.0e-01  3.7e-04  5.0e-01  5.4e+00  2.1e-01  2.0e-03  2.1e-01
   9  T 0   7.293e+06  -1e+00  0.72  5.0e-01  4.3e-04  5.0e-01  4.3e+00  2.1e-01  1.9e-03  2.1e-01
  10  T 0   6.195e+06  -9e-01  0.75  5.0e-01  5.5e-04  3.2e-01  3.6e+00  2.0e-01  1.9e-03  2.1e-01
  11  T 0   5.336e+06  -7e-01  0.81  5.0e-01  3.1e-04  4.0e-01  3.3e+00  2.0e-01  1.9e-03  2.0e-01
  12  T 0   4.926e+06  -6e-01  0.85  5.0e-01  5.0e-04  3.2e-01  2.6e+00  2.0e-01  1.9e-03  2.0e-01
  13  T 0   4.781e+06  -5e-01  0.87  5.0e-01  5.6e-04  4.8e-01  2.3e+00  2.0e-01  2.0e-03  2.1e-01
  14  T 0   4.549e+06  -5e-01  0.88  5.0e-01  1.4e-03  4.8e-01  2.1e+00  2.0e-01  2.0e-03  2.1e-01
