   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   1.353e+09  -4e+00  1.00  1.0e-01  0.0e+00  1.0e+00  1.0e+00  4.1e-01  0.0e+00  0.0e+00
   1  T 0   1.259e+09  -4e+00  0.40  1.0e-01  4.1e-04  1.0e-01  6.5e+00  3.0e-01  5.1e-03  3.0e-01
   2  T 0   1.165e+09  -3e+00  0.41  1.0e-01  4.1e-04  1.0e-01  6.5e+00  2.5e-01  1.6e-03  2.5e-01
   3  T 0   1.070e+09  -3e+00  0.39  1.0e-01  4.1e-04  1.0e-01  6.6e+00  2.3e-01  1.7e-03  2.3e-01
   4  T 0   9.747e+08  -3e+00  0.39  1.0e-01  4.1e-04  1.0e-01  6.6e+00  2.4e-01  1.8e-03  2.4e-01
   5  T 0   8.848e+08  -2e+00  0.38  1.0e-01  4.1e-04  1.0e-01  6.6e+00  1.9e-01  1.7e-03  1.9e-01
   6  T 0   8.026e+08  -2e+00  0.36  1.0e-01  4.2e-04  1.0e-01  6.7e+00  2.0e-01  1.7e-03  2.0e-01
   7  T 0   7.303e+08  -2e+00  0.34  1.0e-01  4.3e-04  1.0e-01  6.8e+00  2.0e-01  1.7e-03  2.0e-01
   8  T 0   6.545e+08  -2e+00  0.32  1.0e-01  4.3e-04  1.0e-01  6.9e+00  1.8e-01  1.8e-03  1.8e-01
   9  T 0   5.702e+08  -2e+00  0.31  1.0e-01  4.5e-04  1.0e-01  6.9e+00  2.3e-01  1.8e-03  2.4e-01
  10  T 0   4.711e+08  -1e+00  0.56  1.0e-01  4.0e-04  1.0e-01  7.0e+00  2.0e-01  1.8e-03  2.0e-01
  11  T 0   4.292e+08  -1e+00  0.57  1.0e-01  4.4e-04  1.0e-01  5.3e+00  2.0e-01  2.1e-03  2.0e-01
  12  T 0   3.892e+08  -1e+00  0.62  1.0e-01  4.3e-04  1.0e-01  5.2e+00  2.1e-01  1.8e-03  2.1e-01
  13  T 0   3.549e+08  -1e+00  0.64  1.0e-01  4.3e-04  1.0e-01  4.8e+00  2.0e-01  1.9e-03  2.0e-01
  14  T 0   3.216e+08  -8e-01  0.69  1.0e-01  4.5e-04  1.0e-01  4.6e+00  2.0e-01  1.9e-03  2.1e-01
  15  T 0   2.952e+08  -7e-01  0.72  1.0e-01  4.3e-04  1.0e-01  4.3e+00  2.9e-01  1.9e-03  2.9e-01
  16  T 0   2.707e+08  -6e-01  0.75  1.0e-01  4.4e-04  1.0e-01  4.1e+00  2.6e-01  2.0e-03  2.6e-01
  17  T 0   2.513e+08  -5e-01  0.78  1.0e-01  4.1e-04  1.0e-01  3.7e+00  2.3e-01  1.9e-03  2.3e-01
  18  T 0   2.351e+08  -5e-01  0.80  1.0e-01  4.0e-04  1.0e-01  3.4e+00  2.2e-01  1.9e-03  2.2e-01
  19  T 0   2.213e+08  -4e-01  0.83  1.0e-01  3.1e-04  1.0e-01  3.3e+00  2.8e-01  1.8e-03  2.8e-01
  20  T 0   2.109e+08  -3e-01  0.85  1.0e-01  5.9e-04  1.0e-01  3.0e+00  2.1e-01  1.8e-03  2.1e-01
  21  T 0   2.021e+08  -3e-01  0.87  1.0e-01  3.3e-04  1.0e-01  2.8e+00  2.3e-01  1.8e-03  2.3e-01
  22  T 0   1.944e+08  -2e-01  0.88  1.0e-01  4.2e-04  1.0e-01  2.7e+00  2.1e-01  1.8e-03  2.1e-01
  23  T 0   1.876e+08  -2e-01  0.89  1.0e-01  6.0e-04  1.0e-01  2.6e+00  2.1e-01  1.9e-03  2.1e-01
  24  T 0   1.821e+08  -1e-01  0.90  1.0e-01  1.5e-03  1.0e-01  2.5e+00  2.1e-01  1.8e-03  2.2e-01
  25  T 0   1.773e+08  -9e-02  0.90  1.0e-01  6.5e-04  1.0e-01  2.4e+00  2.2e-01  1.5e-03  2.2e-01
  26  T 0   1.727e+08  -5e-02  0.91  1.0e-01  7.3e-04  1.0e-01  2.3e+00  2.2e-01  1.4e-03  2.2e-01
  27  T 0   1.695e+08  -2e-02  0.92  1.0e-01  5.6e-04  1.0e-01  2.1e+00  2.3e-01  1.6e-03  2.4e-01
  28  T 0   1.678e+08  -4e-03  0.93  1.0e-01  8.4e-04  1.0e-01  2.0e+00  2.2e-01  2.9e-03  2.2e-01
  29  F 0   1.681e+08  -4e-03  0.94  1.0e-01  3.5e-04  1.0e-01  1.9e+00  2.3e-01  2.9e-03  2.3e-01
  30  F 0   1.696e+08  -5e-03  0.92  1.0e-01  5.2e-04  1.0e-01  2.1e+00  2.8e-01  3.1e-03  2.8e-01
  31  F 0   1.724e+08  -8e-03  0.92  1.0e-01  6.5e-04  1.0e-01  2.4e+00  2.2e-01  2.7e-03  2.2e-01
  32  F 0   1.810e+08  -1e-02  0.88  1.0e-01  7.0e-04  1.0e-01  2.8e+00  2.5e-01  2.6e-03  2.5e-01
  33  F 0   1.827e+08  -2e-02  0.88  1.0e-01  8.2e-04  1.0e-01  3.2e+00  2.8e-01  2.6e-03  2.8e-01
  34  F 0   1.980e+08  -2e-02  0.84  1.0e-01  8.9e-04  1.0e-01  3.6e+00  2.6e-01  3.1e-03  2.7e-01
  35  F 0   1.928e+08  -3e-02  0.85  1.0e-01  9.4e-04  1.0e-01  3.8e+00  2.1e-01  2.5e-03  2.2e-01
  36  F 0   1.999e+08  -3e-02  0.81  1.0e-01  9.0e-04  1.0e-01  3.7e+00  2.1e-01  2.9e-03  2.1e-01
  37  F 0   1.857e+08  -3e-02  0.84  1.0e-01  8.5e-04  1.0e-01  3.5e+00  2.1e-01  3.0e-03  2.1e-01
  38  F 0   1.816e+08  -3e-02  0.82  1.0e-01  6.7e-04  1.0e-01  3.0e+00  2.2e-01  3.1e-03  2.2e-01
  39  F 0   1.707e+08  -2e-02  0.86  1.0e-01  5.4e-04  1.0e-01  2.3e+00  2.1e-01  3.1e-03  2.1e-01
  40  T 0   1.665e+08  -1e-02  0.88  1.0e-01  2.0e-04  1.0e-01  1.3e+00  2.7e-01  2.6e-03  2.8e-01
  41  T 0   1.659e+08  -9e-03  0.90  1.0e-01  1.6e-04  1.0e-01  5.6e-01  2.8e-01  1.8e-03  2.8e-01
  42  T 0   1.655e+08  -7e-03  0.92  1.0e-01  1.8e-04  1.0e-01  4.7e-01  2.3e-01  1.8e-03  2.3e-01
  43  T 0   1.653e+08  -4e-03  0.93  1.0e-01  3.0e-04  1.0e-01  4.5e-01  2.3e-01  1.9e-03  2.3e-01
  44  T 0   1.651e+08  -1e-03  0.94  1.0e-01  1.3e-04  1.0e-01  4.0e-01  2.2e-01  3.0e-03  2.2e-01
  45  T 0   1.650e+08  -5e-04  0.95  1.0e-01  1.2e-04  1.0e-01  2.9e-01  2.2e-01  3.4e-03  2.2e-01
  46  T 0   1.649e+08  -4e-04  0.95  1.0e-01  1.1e-04  1.0e-01  2.6e-01  2.2e-01  2.9e-03  2.2e-01
  47  T 0   1.648e+08  -4e-04  0.95  1.0e-01  1.0e-04  9.1e-02  3.0e-01  2.5e-01  3.2e-03  2.6e-01
  48  T 0   1.647e+08  -4e-04  0.95  1.0e-01  1.0e-04  1.0e-01  3.6e-01  2.4e-01  3.1e-03  2.5e-01
  49  T 0   1.646e+08  -4e-04  0.95  1.0e-01  9.6e-05  1.0e-01  3.7e-01  2.6e-01  3.1e-03  2.6e-01
  50  T 0   1.645e+08  -4e-04  0.96  1.0e-01  9.2e-05  1.0e-01  4.1e-01  2.5e-01  3.0e-03  2.5e-01
  51  T 0   1.644e+08  -4e-04  0.96  1.0e-01  8.7e-05  1.0e-01  4.1e-01  2.1e-01  3.0e-03  2.1e-01
  52  T 0   1.643e+08  -3e-04  0.96  1.0e-01  8.1e-05  1.0e-01  4.3e-01  2.3e-01  2.7e-03  2.3e-01
  53  T 0   1.642e+08  -3e-04  0.96  1.0e-01  7.4e-05  1.0e-01  4.1e-01  2.9e-01  3.0e-03  2.9e-01
  54  T 0   1.641e+08  -4e-04  0.96  1.0e-01  6.7e-05  1.0e-01  4.5e-01  2.1e-01  2.7e-03  2.2e-01
  55  T 0   1.640e+08  -4e-04  0.96  1.0e-01  6.0e-05  1.0e-01  5.0e-01  2.6e-01  3.0e-03  2.7e-01
