   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   1.353e+09  -4e+00  1.00  1.0e-01  0.0e+00  1.0e+00  1.0e+00  3.8e-01  0.0e+00  0.0e+00
   1  T 0   1.259e+09  -4e+00  0.40  1.0e-01  4.1e-04  1.0e-01  6.6e+00  2.0e-01  3.1e-03  2.1e-01
   2  T 0   1.165e+09  -3e+00  0.42  1.0e-01  4.1e-04  1.0e-01  6.6e+00  2.1e-01  1.1e-03  2.1e-01
   3  T 0   1.070e+09  -3e+00  0.38  1.0e-01  4.1e-04  1.0e-01  6.6e+00  2.7e-01  1.3e-03  2.8e-01
   4  T 0   9.744e+08  -3e+00  0.40  1.0e-01  4.1e-04  1.0e-01  6.7e+00  2.5e-01  1.1e-03  2.5e-01
   5  T 0   8.842e+08  -2e+00  0.38  1.0e-01  4.1e-04  1.0e-01  6.7e+00  2.2e-01  1.1e-03  2.2e-01
   6  T 0   8.016e+08  -2e+00  0.37  1.0e-01  4.2e-04  1.0e-01  6.5e+00  2.1e-01  1.4e-03  2.1e-01
   7  T 0   7.274e+08  -2e+00  0.34  1.0e-01  4.3e-04  1.0e-01  6.3e+00  2.0e-01  1.1e-03  2.1e-01
   8  T 0   6.535e+08  -2e+00  0.33  1.0e-01  4.4e-04  1.0e-01  6.4e+00  2.5e-01  1.2e-03  2.5e-01
   9  T 0   5.704e+08  -2e+00  0.31  1.0e-01  4.4e-04  1.0e-01  6.6e+00  3.3e-01  1.2e-03  3.3e-01
  10  T 0   4.690e+08  -1e+00  0.54  1.0e-01  4.0e-04  1.0e-01  7.0e+00  3.1e-01  1.2e-03  3.1e-01
  11  T 0   4.267e+08  -1e+00  0.57  1.0e-01  9.9e-04  1.0e-01  5.7e+00  2.2e-01  1.2e-03  2.3e-01
  12  T 0   3.861e+08  -1e+00  0.61  1.0e-01  4.8e-04  1.0e-01  5.3e+00  3.6e-01  1.0e-03  3.7e-01
  13  T 0   3.525e+08  -1e+00  0.65  1.0e-01  3.9e-03  1.0e-01  4.9e+00  2.4e-01  1.3e-03  2.4e-01
  14  T 0   3.234e+08  -9e-01  0.68  1.0e-01  4.0e-04  1.0e-01  4.4e+00  2.4e-01  1.2e-03  2.4e-01
  15  T 0   2.964e+08  -8e-01  0.72  1.0e-01  4.1e-04  1.0e-01  4.5e+00  2.3e-01  1.2e-03  2.3e-01
  16  T 0   2.743e+08  -7e-01  0.75  1.0e-01  4.0e-04  1.0e-01  4.3e+00  2.1e-01  1.2e-03  2.1e-01
  17  T 0   2.556e+08  -6e-01  0.78  1.0e-01  4.0e-04  1.0e-01  4.0e+00  2.5e-01  1.3e-03  2.5e-01
  18  T 0   2.403e+08  -5e-01  0.80  1.0e-01  3.5e-04  1.0e-01  3.8e+00  2.9e-01  1.2e-03  2.9e-01
  19  T 0   2.285e+08  -4e-01  0.83  1.0e-01  2.8e-04  1.0e-01  3.5e+00  5.4e-01  1.2e-03  5.4e-01
  20  T 0   2.195e+08  -3e-01  0.85  1.0e-01  3.1e-04  1.0e-01  3.2e+00  4.0e-01  1.2e-03  4.0e-01
  21  T 0   2.118e+08  -3e-01  0.86  1.0e-01  3.3e-04  1.0e-01  3.0e+00  2.7e-01  1.4e-03  2.7e-01
  22  T 0   2.049e+08  -2e-01  0.87  1.0e-01  2.6e-04  1.0e-01  2.8e+00  3.3e-01  1.2e-03  3.3e-01
  23  T 0   1.986e+08  -2e-01  0.88  1.0e-01  2.9e-04  1.0e-01  2.6e+00  3.4e-01  1.3e-03  3.4e-01
  24  T 0   1.934e+08  -2e-01  0.89  1.0e-01  3.2e-04  1.0e-01  2.6e+00  2.4e-01  1.4e-03  2.5e-01
  25  T 0   1.894e+08  -1e-01  0.90  1.0e-01  3.0e-04  1.0e-01  2.4e+00  2.2e-01  1.3e-03  2.2e-01
  26  T 0   1.858e+08  -1e-01  0.90  1.0e-01  2.5e-04  1.0e-01  2.1e+00  2.3e-01  1.3e-03  2.3e-01
  27  T 0   1.826e+08  -8e-02  0.91  1.0e-01  2.6e-04  1.0e-01  1.7e+00  2.7e-01  3.8e-03  2.8e-01
  28  T 0   1.797e+08  -6e-02  0.91  1.0e-01  2.5e-04  1.0e-01  1.8e+00  2.9e-01  1.1e-03  2.9e-01
  29  T 0   1.770e+08  -4e-02  0.92  1.0e-01  2.7e-04  1.0e-01  1.9e+00  3.1e-01  1.2e-03  3.1e-01
  30  T 0   1.743e+08  -1e-02  0.92  1.0e-01  3.0e-04  1.0e-01  2.1e+00  2.0e-01  1.2e-03  2.1e-01
  31  T 0   1.726e+08  -4e-07  0.93  1.0e-01  3.5e-04  1.0e-01  1.8e+00  2.3e-01  1.8e-03  2.3e-01
  32  T 0   1.717e+08  -8e-07  0.93  1.0e-01  9.1e-04  1.0e-01  1.7e+00  2.7e-01  2.1e-03  2.7e-01
  33  T 0   1.715e+08  -4e-06  0.91  1.0e-01  5.2e-04  1.0e-01  1.1e+00  2.5e-01  1.9e-03  2.6e-01
  34  T 0   1.705e+08  -3e-06  0.91  1.0e-01  7.7e-04  1.0e-01  7.6e-01  2.2e-01  2.0e-03  2.2e-01
  35  T 0   1.701e+08  -6e-06  0.92  1.0e-01  5.1e-04  1.0e-01  5.2e-01  2.0e-01  1.6e-03  2.1e-01
  36  T 0   1.694e+08   4e-07  0.92  1.0e-01  3.3e-04  6.8e-02  3.1e-01  2.2e-01  1.9e-03  2.2e-01
  37  T 0   1.688e+08   5e-07  0.91  1.0e-01  4.4e-04  5.8e-02  2.8e-01  2.0e-01  1.8e-03  2.0e-01
  38  T 0   1.674e+08  -7e-06  0.94  1.0e-01  4.6e-03  1.0e-01  1.3e+00  2.9e-01  1.8e-03  3.0e-01
  39  F 0   1.674e+08  -7e-06  0.94  1.0e-01  4.6e-03  0.0e+00  0.0e+00  4.0e-01  2.0e-03  4.0e-01
  39  F 1   1.674e+08  -7e-06  0.94  1.0e-01  4.6e-03  0.0e+00  0.0e+00  2.7e-01  1.4e-03  2.7e-01
  39  T 2   1.669e+08  -2e-04  0.93  1.0e-01  1.7e-03  2.8e-02  8.1e-02  2.1e-01  1.6e-03  2.1e-01
  40  T 0   1.667e+08  -5e-05  0.93  1.0e-01  1.7e-03  1.3e-02  3.1e-02  2.2e-01  1.2e-03  2.2e-01
  41  T 0   1.658e+08  -3e-06  0.95  1.0e-01  6.0e-03  1.0e-01  2.0e+00  2.5e-01  2.5e-03  2.5e-01
  42  F 0   1.658e+08  -3e-06  0.95  1.0e-01  6.0e-03  0.0e+00  0.0e+00  2.4e-01  1.7e-03  2.4e-01
  42  F 1   1.658e+08  -3e-06  0.95  1.0e-01  6.0e-03  0.0e+00  0.0e+00  2.4e-01  1.6e-03  2.4e-01
  42  T 2   1.648e+08  -4e-07  0.95  1.0e-01  4.8e-03  1.0e-01  1.7e+00  2.1e-01  1.6e-03  2.1e-01
  43  F 0   1.648e+08  -4e-07  0.95  1.0e-01  4.8e-03  0.0e+00  0.0e+00  2.0e-01  1.9e-03  2.1e-01
  43  F 1   1.648e+08  -4e-07  0.95  1.0e-01  4.8e-03  0.0e+00  0.0e+00  2.3e-01  1.3e-03  2.4e-01
  43  T 2   1.647e+08  -3e-04  0.94  1.0e-01  1.3e-02  3.4e-02  1.1e-01  2.3e-01  1.6e-03  2.3e-01
  44  T 0   1.643e+08  -2e-04  0.94  1.0e-01  6.1e-04  2.6e-02  6.9e-02  2.3e-01  1.3e-03  2.3e-01
  45  T 0   1.642e+08  -7e-06  0.94  1.0e-01  6.3e-04  6.0e-03  2.0e-02  2.4e-01  1.3e-03  2.4e-01
  46  F 0   1.642e+08  -7e-06  0.94  1.0e-01  6.3e-04  0.0e+00  0.0e+00  2.1e-01  2.8e-03  2.1e-01
  46  T 1   1.640e+08  -7e-07  0.95  1.0e-01  1.5e-03  1.0e-01  1.9e+00  2.3e-01  1.9e-03  2.3e-01
  47  F 0   1.640e+08  -7e-07  0.95  1.0e-01  1.5e-03  0.0e+00  0.0e+00  2.4e-01  1.9e-03  2.4e-01
  47  F 1   1.640e+08  -7e-07  0.95  1.0e-01  1.5e-03  0.0e+00  0.0e+00  2.6e-01  1.5e-03  2.6e-01
  47  T 2   1.640e+08  -1e-06  0.94  1.0e-01  5.9e-04  3.4e-02  8.3e-02  2.7e-01  1.6e-03  2.7e-01
  48  T 0   1.637e+08   2e-06  0.94  1.0e-01  5.3e-04  2.6e-02  1.1e-01  2.4e-01  1.8e-03  2.4e-01
  49  T 0   1.635e+08  -3e-07  0.94  1.0e-01  3.7e-04  3.5e-02  1.3e-01  2.5e-01  1.6e-03  2.5e-01
  50  T 0   1.629e+08  -8e-06  0.94  1.0e-01  2.1e-04  1.0e-01  6.7e-01  2.1e-01  1.6e-03  2.1e-01
  51  T 0   1.627e+08   6e-06  0.95  1.0e-01  2.9e-04  1.0e-01  3.7e-01  2.1e-01  1.2e-03  2.1e-01
  52  T 0   1.624e+08  -5e-07  0.96  1.0e-01  8.0e-05  1.0e-01  6.0e-01  2.1e-01  1.6e-03  2.1e-01
  53  F 0   1.624e+08  -5e-07  0.96  1.0e-01  8.0e-05  0.0e+00  0.0e+00  2.4e-01  2.2e-03  2.4e-01
  53  F 1   1.624e+08  -5e-07  0.96  1.0e-01  8.0e-05  0.0e+00  0.0e+00  2.5e-01  1.6e-03  2.5e-01
  53  T 2   1.623e+08  -1e-07  0.96  1.0e-01  1.6e-04  1.0e-01  1.4e+00  2.9e-01  1.3e-03  2.9e-01
  54  T 0   1.621e+08  -8e-07  0.95  1.0e-01  1.5e-04  1.0e-01  1.2e+00  2.6e-01  2.4e-03  2.6e-01
