   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
 145  T 0   1.703e+08   3e-06  0.98  1.0e-01  7.0e-06  1.0e-01  6.6e-01  2.5e-01  1.9e-03  2.5e-01
 146  T 0   1.702e+08  -2e-07  0.98  1.0e-01  6.0e-06  1.0e-01  6.4e-01  2.1e-01  1.9e-03  2.1e-01
 147  T 0   1.702e+08   3e-07  0.98  1.0e-01  7.9e-06  1.0e-01  7.0e-01  2.2e-01  2.1e-03  2.2e-01
 148  T 0   1.702e+08   3e-06  0.97  1.0e-01  8.7e-06  1.0e-01  6.4e-01  2.0e-01  1.8e-03  2.0e-01
 149  T 0   1.701e+08  -1e-07  0.98  1.0e-01  9.5e-06  1.0e-01  6.6e-01  2.1e-01  1.9e-03  2.1e-01
 150  T 0   1.701e+08   3e-07  0.97  1.0e-01  1.1e-05  1.0e-01  5.9e-01  2.1e-01  1.9e-03  2.1e-01
 151  T 0   1.701e+08  -3e-06  0.98  1.0e-01  1.6e-05  1.0e-01  6.1e-01  2.8e-01  1.9e-03  2.8e-01
 152  T 0   1.700e+08   5e-07  0.98  1.0e-01  6.5e-06  1.0e-01  5.5e-01  2.1e-01  1.9e-03  2.2e-01
 153  T 0   1.700e+08  -1e-07  0.98  1.0e-01  6.1e-06  1.0e-01  5.2e-01  2.6e-01  1.9e-03  2.6e-01
 154  T 0   1.700e+08  -1e-07  0.98  1.0e-01  5.9e-06  1.0e-01  5.5e-01  2.6e-01  2.0e-03  2.6e-01
 155  T 0   1.700e+08  -2e-07  0.98  1.0e-01  5.6e-06  1.0e-01  5.9e-01  3.3e-01  1.8e-03  3.3e-01
 156  T 0   1.699e+08  -3e-07  0.98  1.0e-01  5.3e-06  1.0e-01  6.2e-01  3.0e-01  2.0e-03  3.0e-01
 157  T 0   1.699e+08  -1e-07  0.98  1.0e-01  4.8e-06  1.0e-01  6.4e-01  3.3e-01  1.9e-03  3.3e-01
 158  T 0   1.698e+08  -4e-07  0.98  1.0e-01  4.7e-06  1.0e-01  6.3e-01  2.8e-01  1.9e-03  2.8e-01
 159  T 0   1.698e+08  -9e-07  0.98  1.0e-01  5.1e-06  1.0e-01  6.4e-01  2.4e-01  2.1e-03  2.4e-01
 160  T 0   1.698e+08  -7e-07  0.98  1.0e-01  5.5e-06  1.0e-01  6.7e-01  3.1e-01  1.8e-03  3.1e-01
 161  T 0   1.697e+08  -3e-07  0.98  1.0e-01  1.1e-05  1.0e-01  7.2e-01  2.5e-01  1.9e-03  2.6e-01
 162  T 0   1.697e+08   2e-06  0.97  1.0e-01  6.4e-06  1.0e-01  7.1e-01  2.4e-01  1.8e-03  2.4e-01
 163  T 0   1.696e+08  -2e-06  0.98  1.0e-01  1.2e-05  1.0e-01  6.9e-01  2.4e-01  1.4e-03  2.4e-01
 164  T 0   1.696e+08  -9e-08  0.98  1.0e-01  4.9e-06  1.0e-01  6.2e-01  2.5e-01  1.9e-03  2.5e-01
 165  T 0   1.695e+08  -6e-06  0.98  1.0e-01  5.3e-06  1.0e-01  6.0e-01  2.5e-01  1.9e-03  2.6e-01
 166  T 0   1.695e+08  -2e-06  0.98  1.0e-01  5.4e-06  1.0e-01  5.8e-01  2.4e-01  1.4e-03  2.4e-01
 167  T 0   1.695e+08   3e-06  0.98  1.0e-01  5.7e-06  1.0e-01  6.1e-01  2.1e-01  2.1e-03  2.1e-01
 168  T 0   1.694e+08   2e-07  0.98  1.0e-01  6.0e-06  1.0e-01  6.4e-01  2.8e-01  1.9e-03  2.8e-01
 169  T 0   1.694e+08  -9e-06  0.98  1.0e-01  6.3e-06  1.0e-01  6.3e-01  2.0e-01  1.5e-03  2.1e-01
 170  T 0   1.693e+08   3e-07  0.98  1.0e-01  6.6e-06  1.0e-01  6.3e-01  2.0e-01  2.0e-03  2.1e-01
 171  T 0   1.693e+08   2e-07  0.98  1.0e-01  5.7e-06  1.0e-01  6.3e-01  2.1e-01  2.1e-03  2.1e-01
 172  T 0   1.692e+08  -1e-06  0.98  1.0e-01  6.2e-06  1.0e-01  6.4e-01  3.1e-01  2.1e-03  3.1e-01
 173  T 0   1.692e+08   2e-08  0.98  1.0e-01  9.6e-06  1.0e-01  6.3e-01  2.7e-01  1.6e-03  2.7e-01
 174  T 0   1.692e+08  -3e-07  0.98  1.0e-01  1.3e-05  1.0e-01  6.9e-01  2.9e-01  1.9e-03  3.0e-01
 175  T 0   1.691e+08  -2e-07  0.97  1.0e-01  9.1e-06  1.0e-01  6.7e-01  2.1e-01  1.9e-03  2.1e-01
 176  T 0   1.691e+08  -4e-06  0.98  1.0e-01  1.7e-05  1.0e-01  7.5e-01  2.3e-01  2.0e-03  2.3e-01
 177  T 0   1.690e+08  -4e-06  0.97  1.0e-01  9.0e-06  1.0e-01  6.9e-01  2.2e-01  1.9e-03  2.2e-01
 178  T 0   1.690e+08   3e-06  0.97  1.0e-01  1.3e-05  1.0e-01  7.5e-01  2.1e-01  1.9e-03  2.2e-01
 179  T 0   1.689e+08   1e-07  0.97  1.0e-01  8.2e-06  1.0e-01  6.7e-01  2.2e-01  1.9e-03  2.2e-01
 180  T 0   1.689e+08   7e-05  0.97  1.0e-01  1.1e-05  1.0e-01  6.9e-01  2.4e-01  1.7e-03  2.4e-01
 181  T 0   1.688e+08  -7e-05  0.97  1.0e-01  5.9e-06  1.0e-01  6.6e-01  2.6e-01  1.7e-03  2.6e-01
 182  T 0   1.687e+08   8e-06  0.97  1.0e-01  6.5e-06  1.0e-01  6.8e-01  2.4e-01  1.8e-03  2.4e-01
 183  T 0   1.687e+08  -1e-05  0.97  1.0e-01  6.8e-06  1.0e-01  6.4e-01  2.4e-01  1.9e-03  2.4e-01
 184  T 0   1.686e+08  -3e-07  0.97  1.0e-01  7.4e-06  1.0e-01  7.0e-01  2.2e-01  1.9e-03  2.2e-01
 185  T 0   1.686e+08  -2e-06  0.97  1.0e-01  8.1e-06  1.0e-01  7.0e-01  2.2e-01  2.0e-03  2.2e-01
 186  T 0   1.685e+08  -8e-08  0.97  1.0e-01  6.6e-06  1.0e-01  7.0e-01  2.1e-01  1.9e-03  2.1e-01
 187  T 0   1.684e+08   2e-06  0.97  1.0e-01  6.8e-06  1.0e-01  6.8e-01  2.1e-01  1.8e-03  2.2e-01
 188  T 0   1.684e+08   3e-06  0.97  1.0e-01  9.2e-06  1.0e-01  7.0e-01  2.3e-01  2.1e-03  2.4e-01
