   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   1.353e+09  -4e+00  1.00  1.0e-01  0.0e+00  1.0e+00  1.0e+00  3.6e-01  0.0e+00  0.0e+00
   1  T 0   1.259e+09  -4e+00  0.40  1.0e-01  4.1e-04  1.0e-01  6.6e+00  2.6e-01  3.0e-03  2.6e-01
   2  T 0   1.165e+09  -3e+00  0.42  1.0e-01  4.1e-04  1.0e-01  6.6e+00  2.1e-01  1.1e-03  2.2e-01
   3  T 0   1.070e+09  -3e+00  0.38  1.0e-01  4.1e-04  1.0e-01  6.6e+00  2.4e-01  1.1e-03  2.4e-01
   4  T 0   9.744e+08  -3e+00  0.40  1.0e-01  4.1e-04  1.0e-01  6.7e+00  2.7e-01  1.2e-03  2.7e-01
   5  T 0   8.842e+08  -2e+00  0.38  1.0e-01  4.1e-04  1.0e-01  6.7e+00  2.1e-01  1.0e-03  2.1e-01
   6  T 0   8.016e+08  -2e+00  0.37  1.0e-01  4.2e-04  1.0e-01  6.5e+00  2.5e-01  1.1e-03  2.5e-01
   7  T 0   7.274e+08  -2e+00  0.34  1.0e-01  4.3e-04  1.0e-01  6.3e+00  2.5e-01  1.0e-03  2.5e-01
   8  T 0   6.535e+08  -2e+00  0.33  1.0e-01  4.4e-04  1.0e-01  6.4e+00  1.9e-01  1.1e-03  1.9e-01
   9  T 0   5.704e+08  -2e+00  0.31  1.0e-01  4.4e-04  1.0e-01  6.6e+00  2.4e-01  1.1e-03  2.4e-01
  10  T 0   4.690e+08  -1e+00  0.54  1.0e-01  4.0e-04  1.0e-01  7.0e+00  2.3e-01  1.1e-03  2.3e-01
  11  T 0   4.267e+08  -1e+00  0.57  1.0e-01  9.9e-04  1.0e-01  5.7e+00  2.4e-01  1.1e-03  2.4e-01
  12  T 0   3.861e+08  -1e+00  0.61  1.0e-01  4.8e-04  1.0e-01  5.3e+00  2.7e-01  1.1e-03  2.7e-01
  13  T 0   3.525e+08  -1e+00  0.65  1.0e-01  3.9e-03  1.0e-01  4.9e+00  2.7e-01  1.1e-03  2.7e-01
  14  T 0   3.234e+08  -9e-01  0.68  1.0e-01  4.0e-04  1.0e-01  4.4e+00  2.5e-01  9.9e-04  2.5e-01
  15  T 0   2.964e+08  -8e-01  0.72  1.0e-01  4.1e-04  1.0e-01  4.5e+00  3.0e-01  1.1e-03  3.0e-01
  16  T 0   2.743e+08  -7e-01  0.75  1.0e-01  4.0e-04  1.0e-01  4.3e+00  2.2e-01  8.8e-04  2.2e-01
  17  T 0   2.556e+08  -6e-01  0.78  1.0e-01  4.0e-04  1.0e-01  4.0e+00  2.2e-01  1.1e-03  2.2e-01
  18  T 0   2.403e+08  -5e-01  0.80  1.0e-01  3.5e-04  1.0e-01  3.8e+00  2.1e-01  1.1e-03  2.2e-01
  19  T 0   2.285e+08  -4e-01  0.83  1.0e-01  2.8e-04  1.0e-01  3.5e+00  2.1e-01  1.5e-03  2.1e-01
  20  T 0   2.195e+08  -3e-01  0.85  1.0e-01  3.1e-04  1.0e-01  3.2e+00  2.2e-01  1.0e-03  2.2e-01
  21  T 0   2.118e+08  -3e-01  0.86  1.0e-01  3.3e-04  1.0e-01  3.0e+00  2.4e-01  1.0e-03  2.4e-01
  22  T 0   2.049e+08  -2e-01  0.87  1.0e-01  2.6e-04  1.0e-01  2.8e+00  2.0e-01  1.1e-03  2.0e-01
  23  T 0   1.986e+08  -2e-01  0.88  1.0e-01  2.9e-04  1.0e-01  2.6e+00  2.1e-01  1.1e-03  2.1e-01
  24  T 0   1.934e+08  -2e-01  0.89  1.0e-01  3.2e-04  1.0e-01  2.6e+00  2.0e-01  1.0e-03  2.1e-01
  25  T 0   1.894e+08  -1e-01  0.90  1.0e-01  3.0e-04  1.0e-01  2.4e+00  2.1e-01  1.1e-03  2.1e-01
  26  T 0   1.858e+08  -1e-01  0.90  1.0e-01  2.5e-04  1.0e-01  2.1e+00  2.0e-01  1.1e-03  2.0e-01
  27  T 0   1.826e+08  -8e-02  0.91  1.0e-01  2.6e-04  1.0e-01  1.7e+00  2.0e-01  1.1e-03  2.0e-01
  28  T 0   1.797e+08  -6e-02  0.91  1.0e-01  2.5e-04  1.0e-01  1.8e+00  2.4e-01  1.1e-03  2.4e-01
  29  T 0   1.770e+08  -4e-02  0.92  1.0e-01  2.7e-04  1.0e-01  1.9e+00  2.1e-01  1.2e-03  2.1e-01
  30  T 0   1.743e+08  -1e-02  0.92  1.0e-01  3.0e-04  1.0e-01  2.1e+00  2.1e-01  1.1e-03  2.1e-01
  31  T 0   1.726e+08  -4e-07  0.93  1.0e-01  3.5e-04  1.0e-01  1.8e+00  2.1e-01  1.7e-03  2.1e-01
  32  T 0   1.717e+08  -8e-07  0.93  1.0e-01  9.1e-04  1.0e-01  1.7e+00  2.1e-01  1.9e-03  2.1e-01
  33  T 0   1.715e+08  -4e-06  0.91  1.0e-01  5.2e-04  1.0e-01  1.1e+00  2.0e-01  1.7e-03  2.1e-01
  34  T 0   1.705e+08  -3e-06  0.91  1.0e-01  7.7e-04  1.0e-01  7.6e-01  2.3e-01  1.7e-03  2.3e-01
  35  T 0   1.701e+08  -6e-06  0.92  1.0e-01  5.1e-04  1.0e-01  5.2e-01  2.2e-01  1.6e-03  2.2e-01
  36  T 0   1.694e+08   4e-07  0.92  1.0e-01  3.3e-04  6.8e-02  3.1e-01  2.2e-01  1.7e-03  2.2e-01
  37  T 0   1.688e+08   5e-07  0.91  1.0e-01  4.4e-04  5.8e-02  2.8e-01  2.4e-01  1.4e-03  2.4e-01
  38  T 0   1.674e+08  -7e-06  0.94  1.0e-01  4.6e-03  1.0e-01  1.3e+00  2.1e-01  1.6e-03  2.1e-01
  39  F 0   1.701e+08  -5e-06  0.92  1.0e-01  4.5e-03  1.0e-01  8.8e-01  2.2e-01  1.7e-03  2.2e-01
  40  F 0   1.708e+08  -2e-03  0.90  1.0e-01  1.7e-03  1.0e-01  1.2e+00  2.4e-01  1.6e-03  2.4e-01
  41  F 0   1.696e+08  -1e-03  0.90  1.0e-01  7.4e-04  1.0e-01  9.2e-01  2.1e-01  1.1e-03  2.1e-01
  42  F 0   1.685e+08  -8e-07  0.91  1.0e-01  9.3e-04  1.0e-01  5.2e-01  2.0e-01  1.7e-03  2.1e-01
  43  F 0   1.689e+08   3e-07  0.91  1.0e-01  5.6e-03  1.0e-01  6.0e-01  2.3e-01  1.7e-03  2.3e-01
  44  F 0   1.688e+08  -2e-03  0.91  1.0e-01  5.0e-04  1.0e-01  4.9e-01  2.2e-01  1.5e-03  2.2e-01
  45  F 0   1.675e+08   5e-06  0.91  1.0e-01  4.7e-04  6.5e-02  4.2e-01  2.3e-01  1.7e-03  2.3e-01
  46  T 0   1.663e+08   9e-07  0.91  1.0e-01  1.2e-03  7.8e-02  4.3e-01  2.2e-01  1.9e-03  2.2e-01
  47  T 0   1.648e+08   6e-06  0.95  1.0e-01  1.3e-03  1.0e-01  2.0e+00  1.7e-01  2.1e-03  1.7e-01
  48  T 0   1.636e+08   3e-06  0.95  1.0e-01  4.3e-04  1.0e-01  1.9e+00  2.1e-01  2.6e-03  2.1e-01
  49  T 0   1.635e+08   2e-06  0.95  1.0e-01  1.3e-03  1.0e-01  1.5e+00  2.3e-01  1.7e-03  2.3e-01
  50  F 0   1.643e+08   8e-07  0.94  1.0e-01  2.7e-03  1.0e-01  1.1e+00  2.2e-01  1.5e-03  2.2e-01
  51  F 0   1.638e+08  -1e-03  0.91  1.0e-01  2.7e-04  1.0e-01  7.4e-01  2.4e-01  1.4e-03  2.4e-01
  52  T 0   1.629e+08  -2e-07  0.94  1.0e-01  3.5e-04  6.0e-02  4.7e-01  2.3e-01  2.1e-03  2.3e-01
  53  T 0   1.622e+08   4e-06  0.96  1.0e-01  1.9e-04  1.0e-01  1.7e+00  2.1e-01  2.1e-03  2.1e-01
  54  T 0   1.619e+08  -1e-05  0.96  1.0e-01  1.9e-03  1.0e-01  1.5e+00  2.3e-01  1.4e-03  2.3e-01
  55  T 0   1.619e+08  -1e-06  0.95  1.0e-01  1.8e-04  1.0e-01  1.4e+00  2.4e-01  1.8e-03  2.4e-01
  56  T 0   1.617e+08   4e-07  0.94  1.0e-01  1.9e-04  1.0e-01  9.3e-01  2.2e-01  1.5e-03  2.3e-01
  57  T 0   1.613e+08  -4e-05  0.95  1.0e-01  8.8e-05  6.7e-02  4.3e-01  2.2e-01  1.4e-03  2.2e-01
  58  T 0   1.613e+08   6e-08  0.96  1.0e-01  3.8e-05  2.1e-02  1.3e-01  2.2e-01  1.6e-03  2.3e-01
  59  T 0   1.611e+08  -5e-06  0.96  1.0e-01  3.8e-05  1.0e-01  8.3e-01  2.1e-01  1.5e-03  2.1e-01
  60  T 0   1.609e+08   8e-06  0.97  1.0e-01  1.1e-04  1.0e-01  1.3e+00  2.0e-01  1.5e-03  2.1e-01
  61  T 0   1.607e+08  -1e-06  0.97  1.0e-01  8.1e-05  1.0e-01  1.0e+00  2.2e-01  1.6e-03  2.2e-01
  62  F 0   1.609e+08   2e-06  0.97  1.0e-01  1.5e-04  1.0e-01  8.6e-01  2.2e-01  1.5e-03  2.2e-01
  63  T 0   1.606e+08   3e-07  0.96  1.0e-01  9.8e-05  1.0e-01  6.4e-01  2.6e-01  1.8e-03  2.6e-01
  64  T 0   1.606e+08  -7e-06  0.96  1.0e-01  3.1e-05  4.0e-02  1.9e-01  2.0e-01  1.5e-03  2.0e-01
  65  T 0   1.605e+08  -7e-07  0.97  1.0e-01  3.0e-05  2.6e-02  1.4e-01  2.2e-01  1.6e-03  2.2e-01
  66  T 0   1.604e+08   2e-06  0.97  1.0e-01  3.3e-05  1.0e-01  9.0e-01  2.3e-01  1.5e-03  2.3e-01
  67  F 0   1.604e+08  -8e-06  0.97  1.0e-01  9.0e-05  1.0e-01  1.3e+00  2.2e-01  1.5e-03  2.2e-01
  68  F 0   1.606e+08  -8e-07  0.97  1.0e-01  1.6e-04  1.0e-01  1.1e+00  2.0e-01  1.6e-03  2.0e-01
  69  T 0   1.604e+08   4e-06  0.96  1.0e-01  1.5e-04  1.0e-01  8.0e-01  2.3e-01  1.5e-03  2.3e-01
  70  T 0   1.602e+08  -9e-07  0.96  1.0e-01  5.1e-05  5.5e-02  3.1e-01  2.8e-01  1.6e-03  2.9e-01
  71  T 0   1.602e+08  -3e-07  0.97  1.0e-01  2.6e-05  1.6e-02  8.6e-02  2.5e-01  1.6e-03  2.6e-01
  72  T 0   1.601e+08  -3e-07  0.97  1.0e-01  2.5e-05  1.0e-01  5.2e-01  2.7e-01  1.5e-03  2.7e-01
  73  F 0   1.601e+08   1e-06  0.98  1.0e-01  7.8e-05  1.0e-01  9.2e-01  2.3e-01  1.5e-03  2.3e-01
  74  F 0   1.604e+08  -7e-07  0.97  1.0e-01  1.8e-04  1.0e-01  9.7e-01  2.3e-01  1.8e-03  2.3e-01
  75  T 0   1.601e+08   5e-06  0.96  1.0e-01  1.3e-04  1.0e-01  7.3e-01  3.6e-01  1.6e-03  3.6e-01
  76  T 0   1.600e+08  -2e-07  0.97  1.0e-01  2.9e-05  4.6e-02  2.2e-01  2.9e-01  1.7e-03  3.0e-01
  77  T 0   1.600e+08   1e-07  0.97  1.0e-01  2.0e-05  1.8e-02  9.1e-02  2.2e-01  1.5e-03  2.2e-01
  78  T 0   1.599e+08   4e-07  0.97  1.0e-01  1.7e-05  6.9e-02  4.0e-01  2.5e-01  1.6e-03  2.5e-01
  79  T 0   1.599e+08  -5e-07  0.98  1.0e-01  4.0e-05  1.0e-01  6.9e-01  2.4e-01  1.6e-03  2.4e-01
  80  T 0   1.598e+08  -5e-07  0.98  1.0e-01  3.7e-05  1.0e-01  8.8e-01  2.8e-01  1.4e-03  2.8e-01
  81  F 0   1.599e+08   5e-06  0.97  1.0e-01  9.2e-05  1.0e-01  9.0e-01  3.0e-01  1.9e-03  3.0e-01
  82  F 0   1.600e+08  -4e-06  0.97  1.0e-01  1.4e-04  1.0e-01  8.0e-01  2.4e-01  1.6e-03  2.4e-01
  83  T 0   1.598e+08  -1e-07  0.96  1.0e-01  1.0e-04  9.4e-02  5.4e-01  2.5e-01  2.0e-03  2.5e-01
  84  T 0   1.597e+08   3e-07  0.97  1.0e-01  2.8e-05  2.9e-02  1.3e-01  2.5e-01  1.6e-03  2.5e-01
  85  T 0   1.597e+08   1e-05  0.97  1.0e-01  1.8e-05  1.4e-02  8.0e-02  2.4e-01  1.4e-03  2.4e-01
  86  T 0   1.597e+08  -1e-06  0.98  1.0e-01  2.1e-05  1.0e-01  6.0e-01  2.4e-01  1.5e-03  2.4e-01
  87  F 0   1.597e+08  -1e-06  0.98  1.0e-01  8.9e-05  1.0e-01  1.1e+00  2.2e-01  1.6e-03  2.2e-01
  88  F 0   1.598e+08  -4e-07  0.97  1.0e-01  1.3e-04  1.0e-01  8.9e-01  2.1e-01  1.6e-03  2.1e-01
  89  F 0   1.597e+08   5e-06  0.96  1.0e-01  1.3e-04  1.0e-01  6.8e-01  2.3e-01  1.5e-03  2.4e-01
  90  T 0   1.596e+08  -1e-06  0.97  1.0e-01  5.4e-05  4.6e-02  3.0e-01  2.5e-01  1.6e-03  2.5e-01
  91  T 0   1.596e+08   7e-07  0.97  1.0e-01  2.2e-05  1.5e-02  6.2e-02  2.5e-01  1.6e-03  2.5e-01
  92  T 0   1.595e+08  -3e-05  0.97  1.0e-01  1.8e-05  7.3e-02  3.9e-01  2.2e-01  1.3e-03  2.2e-01
  93  F 0   1.597e+08  -1e-06  0.98  1.0e-01  1.1e-04  1.0e-01  7.9e-01  2.4e-01  1.6e-03  2.5e-01
  94  F 0   1.597e+08  -5e-06  0.97  1.0e-01  1.4e-04  1.0e-01  8.2e-01  2.0e-01  1.5e-03  2.0e-01
  95  T 0   1.595e+08   4e-06  0.97  1.0e-01  7.1e-05  7.7e-02  4.3e-01  2.1e-01  1.5e-03  2.1e-01
  96  T 0   1.595e+08  -2e-08  0.97  1.0e-01  2.2e-05  2.0e-02  9.5e-02  2.1e-01  1.5e-03  2.1e-01
  97  T 0   1.595e+08  -2e-07  0.97  1.0e-01  1.8e-05  2.0e-02  8.4e-02  2.0e-01  1.5e-03  2.0e-01
  98  T 0   1.594e+08  -3e-07  0.98  1.0e-01  2.4e-05  1.0e-01  5.7e-01  2.8e-01  1.6e-03  2.9e-01
  99  F 0   1.597e+08  -2e-06  0.98  1.0e-01  1.4e-04  1.0e-01  9.4e-01  2.1e-01  1.7e-03  2.1e-01
 100  F 0   1.596e+08  -4e-07  0.97  1.0e-01  1.6e-04  1.0e-01  8.6e-01  2.6e-01  1.5e-03  2.6e-01
 101  T 0   1.594e+08  -1e-05  0.96  1.0e-01  8.0e-05  7.3e-02  4.1e-01  2.7e-01  1.4e-03  2.7e-01
 102  T 0   1.594e+08  -3e-05  0.97  1.0e-01  2.8e-05  2.3e-02  9.6e-02  2.9e-01  1.6e-03  2.9e-01
