   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   5.388e+09   2e-02  0.00  1.0e-01  7.5e+02  1.0e+00  1.0e+00  3.6e-01  0.0e+00  0.0e+00
   1  T 0   2.680e+09  -3e-05  0.00  1.0e-01  1.3e-02  1.0e-01  8.5e+00  2.2e-01  5.3e-03  2.2e-01
   2  T 0   1.318e+09  -3e-02  0.22  1.0e-01  4.9e-03  1.0e-01  7.6e+00  2.7e-01  1.5e-03  2.8e-01
   3  T 0   1.041e+09  -9e-02  0.22  1.0e-01  1.2e-02  1.0e-01  7.2e+00  2.5e-01  1.2e-03  2.5e-01
   4  T 0   6.289e+08  -1e-01  0.35  1.0e-01  1.7e-03  1.0e-01  6.9e+00  2.9e-01  1.9e-03  2.9e-01
   5  T 0   4.777e+08  -1e-01  0.39  1.0e-01  2.2e-03  1.0e-01  6.3e+00  3.2e-01  8.6e-04  3.2e-01
   6  T 0   3.473e+08  -1e-01  0.45  1.0e-01  9.1e-04  1.0e-01  6.2e+00  3.2e-01  1.1e-03  3.2e-01
   7  T 0   2.743e+08  -2e-01  0.51  1.0e-01  6.2e-04  1.0e-01  5.8e+00  1.9e-01  1.1e-03  1.9e-01
   8  T 0   2.281e+08  -2e-01  0.76  1.0e-01  1.4e-03  1.0e-01  5.6e+00  2.3e-01  1.1e-03  2.3e-01
   9  T 0   2.207e+08  -2e-01  0.76  1.0e-01  2.3e-02  1.0e-01  4.1e+00  2.5e-01  1.2e-03  2.5e-01
  10  T 0   2.029e+08  -1e-01  0.82  1.0e-01  2.7e-03  1.0e-01  4.0e+00  2.4e-01  1.1e-03  2.4e-01
  11  T 0   1.950e+08  -8e-02  0.82  1.0e-01  3.4e-04  1.0e-01  3.6e+00  2.9e-01  1.1e-03  2.9e-01
  12  T 0   1.891e+08  -5e-02  0.85  1.0e-01  6.4e-04  1.0e-01  3.5e+00  3.5e-01  1.1e-03  3.5e-01
  13  T 0   1.873e+08  -1e-02  0.85  1.0e-01  1.0e-04  1.0e-01  3.4e+00  2.6e-01  1.2e-03  2.6e-01
  14  T 0   1.861e+08  -8e-03  0.87  1.0e-01  1.7e-04  1.0e-01  3.4e+00  2.7e-01  1.2e-03  2.7e-01
  15  F 0   1.861e+08  -8e-03  0.87  1.0e-01  1.7e-04  0.0e+00  0.0e+00  2.1e-01  2.2e-03  2.1e-01
  15  T 1   1.827e+08  -4e-06  0.85  1.0e-01  3.7e-04  1.0e-01  2.8e+00  2.1e-01  1.9e-03  2.1e-01
  16  T 0   1.809e+08  -4e-06  0.91  1.0e-01  1.6e-04  1.0e-01  3.1e+00  2.1e-01  2.5e-03  2.1e-01
  17  F 0   1.809e+08  -4e-06  0.91  1.0e-01  1.6e-04  0.0e+00  0.0e+00  2.5e-01  1.8e-03  2.5e-01
  17  T 1   1.799e+08  -1e-05  0.87  1.0e-01  1.1e-04  1.0e-01  2.6e+00  2.1e-01  2.0e-03  2.1e-01
  18  T 0   1.777e+08  -1e-04  0.91  1.0e-01  2.4e-04  1.0e-01  3.0e+00  2.2e-01  1.7e-03  2.2e-01
  19  F 0   1.777e+08  -1e-04  0.91  1.0e-01  2.4e-04  0.0e+00  0.0e+00  2.1e-01  2.0e-03  2.1e-01
  19  T 1   1.768e+08  -4e-06  0.89  1.0e-01  1.1e-04  1.0e-01  2.6e+00  2.0e-01  1.6e-03  2.1e-01
  20  F 0   1.768e+08  -4e-06  0.89  1.0e-01  1.1e-04  0.0e+00  0.0e+00  2.2e-01  2.0e-03  2.2e-01
  20  T 1   1.750e+08  -3e-06  0.91  1.0e-01  1.1e-04  1.0e-01  2.4e+00  2.1e-01  1.7e-03  2.1e-01
  21  F 0   1.750e+08  -3e-06  0.91  1.0e-01  1.1e-04  0.0e+00  0.0e+00  2.1e-01  1.8e-03  2.1e-01
  21  F 1   1.750e+08  -3e-06  0.91  1.0e-01  1.1e-04  0.0e+00  0.0e+00  2.0e-01  1.6e-03  2.0e-01
  21  T 2   1.744e+08  -2e-06  0.89  1.0e-01  7.0e-04  1.0e-01  1.8e+00  2.5e-01  1.5e-03  2.6e-01
  22  T 0   1.713e+08   1e-06  0.91  1.0e-01  5.1e-04  1.0e-01  2.6e+00  2.1e-01  1.9e-03  2.2e-01
  23  T 0   1.693e+08  -5e-06  0.92  1.0e-01  3.2e-04  1.0e-01  2.4e+00  2.8e-01  2.0e-03  2.8e-01
  24  T 0   1.687e+08  -1e-06  0.92  1.0e-01  3.3e-04  1.0e-01  2.4e+00  2.2e-01  2.2e-03  2.2e-01
  25  F 0   1.687e+08  -1e-06  0.92  1.0e-01  3.3e-04  0.0e+00  0.0e+00  2.2e-01  2.0e-03  2.2e-01
  25  F 1   1.687e+08  -1e-06  0.92  1.0e-01  3.3e-04  0.0e+00  0.0e+00  2.1e-01  1.7e-03  2.1e-01
  25  T 2   1.679e+08  -1e-05  0.90  1.0e-01  1.6e-04  1.0e-01  1.6e+00  2.1e-01  1.8e-03  2.1e-01
  26  T 0   1.654e+08   3e-06  0.93  1.0e-01  4.9e-04  1.0e-01  2.4e+00  2.1e-01  2.2e-03  2.2e-01
  27  T 0   1.645e+08  -2e-05  0.94  1.0e-01  4.9e-04  1.0e-01  2.1e+00  2.1e-01  2.2e-03  2.1e-01
  28  F 0   1.645e+08  -2e-05  0.94  1.0e-01  4.9e-04  0.0e+00  0.0e+00  2.5e-01  2.0e-03  2.5e-01
  28  T 1   1.642e+08  -2e-06  0.94  1.0e-01  3.8e-04  1.0e-01  1.9e+00  2.1e-01  1.8e-03  2.2e-01
  29  F 0   1.642e+08  -2e-06  0.94  1.0e-01  3.8e-04  0.0e+00  0.0e+00  2.2e-01  1.8e-03  2.2e-01
  29  T 1   1.636e+08  -2e-06  0.93  1.0e-01  3.3e-04  1.0e-01  2.0e+00  2.0e-01  1.8e-03  2.1e-01
  30  F 0   1.636e+08  -2e-06  0.93  1.0e-01  3.3e-04  0.0e+00  0.0e+00  2.0e-01  2.1e-03  2.0e-01
  30  T 1   1.635e+08  -3e-06  0.94  1.0e-01  7.5e-05  1.0e-01  2.0e+00  2.2e-01  1.8e-03  2.2e-01
  31  F 0   1.635e+08  -3e-06  0.94  1.0e-01  7.5e-05  0.0e+00  0.0e+00  2.0e-01  2.2e-03  2.1e-01
  31  T 1   1.633e+08  -2e-05  0.93  1.0e-01  7.4e-05  1.0e-01  2.0e+00  2.2e-01  1.8e-03  2.2e-01
  32  F 0   1.633e+08  -2e-05  0.93  1.0e-01  7.4e-05  0.0e+00  0.0e+00  2.1e-01  2.4e-03  2.1e-01
  32  T 1   1.629e+08  -5e-06  0.95  1.0e-01  7.4e-05  1.0e-01  2.0e+00  2.1e-01  1.8e-03  2.1e-01
  33  F 0   1.629e+08  -5e-06  0.95  1.0e-01  7.4e-05  0.0e+00  0.0e+00  2.2e-01  2.1e-03  2.2e-01
  33  T 1   1.626e+08  -2e-05  0.93  1.0e-01  6.7e-05  1.0e-01  2.0e+00  2.1e-01  1.7e-03  2.2e-01
  34  T 0   1.623e+08  -2e-04  0.95  1.0e-01  6.7e-05  1.0e-01  2.1e+00  2.1e-01  2.0e-03  2.1e-01
  35  F 0   1.623e+08  -2e-04  0.95  1.0e-01  6.7e-05  0.0e+00  0.0e+00  2.1e-01  1.7e-03  2.2e-01
  35  F 1   1.623e+08  -2e-04  0.95  1.0e-01  6.7e-05  0.0e+00  0.0e+00  2.2e-01  1.6e-03  2.2e-01
  35  T 2   1.618e+08   7e-07  0.93  1.0e-01  5.0e-05  1.0e-01  1.2e+00  2.1e-01  1.6e-03  2.1e-01
  36  T 0   1.608e+08  -1e-05  0.95  1.0e-01  4.5e-05  1.0e-01  2.0e+00  2.7e-01  1.8e-03  2.7e-01
  37  T 0   1.606e+08  -3e-06  0.96  1.0e-01  3.9e-05  1.0e-01  1.9e+00  2.6e-01  2.5e-03  2.6e-01
  38  F 0   1.606e+08  -3e-06  0.96  1.0e-01  3.9e-05  0.0e+00  0.0e+00  2.5e-01  2.3e-03  2.6e-01
  38  F 1   1.606e+08  -3e-06  0.96  1.0e-01  3.9e-05  0.0e+00  0.0e+00  2.2e-01  1.7e-03  2.2e-01
  38  T 2   1.604e+08  -8e-07  0.95  1.0e-01  3.7e-05  1.0e-01  9.0e-01  2.1e-01  1.5e-03  2.2e-01
  39  T 0   1.600e+08   7e-09  0.96  1.0e-01  5.3e-05  1.0e-01  1.8e+00  2.1e-01  2.2e-03  2.1e-01
  40  T 0   1.597e+08  -3e-05  0.96  1.0e-01  4.1e-05  1.0e-01  1.7e+00  2.1e-01  1.8e-03  2.1e-01
  41  T 0   1.595e+08   5e-05  0.96  1.0e-01  5.2e-05  1.0e-01  1.6e+00  2.1e-01  2.0e-03  2.1e-01
  42  T 0   1.595e+08   3e-05  0.97  1.0e-01  3.7e-05  1.0e-01  1.6e+00  2.6e-01  2.0e-03  2.6e-01
  43  F 0   1.595e+08   3e-05  0.97  1.0e-01  3.7e-05  0.0e+00  0.0e+00  2.8e-01  1.0e-02  2.9e-01
  43  T 1   1.595e+08  -1e-05  0.96  1.0e-01  4.5e-05  1.0e-01  1.6e+00  2.4e-01  1.7e-03  2.4e-01
  44  F 0   1.595e+08  -1e-05  0.96  1.0e-01  4.5e-05  0.0e+00  0.0e+00  2.7e-01  2.0e-03  2.7e-01
  44  F 1   1.595e+08  -1e-05  0.96  1.0e-01  4.5e-05  0.0e+00  0.0e+00  2.3e-01  1.6e-03  2.3e-01
  44  T 2   1.594e+08   2e-06  0.95  1.0e-01  4.3e-05  1.0e-01  1.0e+00  2.5e-01  1.4e-03  2.5e-01
  45  F 0   1.594e+08   2e-06  0.95  1.0e-01  4.3e-05  0.0e+00  0.0e+00  2.2e-01  2.6e-03  2.2e-01
  45  T 1   1.592e+08   2e-07  0.96  1.0e-01  4.6e-05  1.0e-01  1.5e+00  2.6e-01  1.5e-03  2.6e-01
  46  F 0   1.592e+08   2e-07  0.96  1.0e-01  4.6e-05  0.0e+00  0.0e+00  3.0e-01  2.5e-03  3.0e-01
  46  F 1   1.592e+08   2e-07  0.96  1.0e-01  4.6e-05  0.0e+00  0.0e+00  2.2e-01  1.6e-03  2.2e-01
  46  T 2   1.592e+08  -8e-07  0.96  1.0e-01  3.8e-05  1.0e-01  9.1e-01  2.1e-01  1.4e-03  2.1e-01
  47  F 0   1.592e+08  -8e-07  0.96  1.0e-01  3.8e-05  0.0e+00  0.0e+00  2.4e-01  1.8e-03  2.4e-01
  47  T 1   1.591e+08  -1e-05  0.96  1.0e-01  4.9e-05  1.0e-01  1.4e+00  2.8e-01  1.5e-03  2.8e-01
  48  F 0   1.591e+08  -1e-05  0.96  1.0e-01  4.9e-05  0.0e+00  0.0e+00  2.3e-01  2.0e-03  2.3e-01
  48  F 1   1.591e+08  -1e-05  0.96  1.0e-01  4.9e-05  0.0e+00  0.0e+00  2.2e-01  1.6e-03  2.2e-01
  48  T 2   1.590e+08  -2e-07  0.96  1.0e-01  4.1e-05  1.0e-01  7.7e-01  2.3e-01  1.4e-03  2.3e-01
  49  T 0   1.590e+08  -5e-06  0.97  1.0e-01  4.4e-05  1.0e-01  1.6e+00  2.3e-01  2.1e-03  2.3e-01
  50  F 0   1.590e+08  -5e-06  0.97  1.0e-01  4.4e-05  0.0e+00  0.0e+00  2.2e-01  2.2e-03  2.2e-01
  50  F 1   1.590e+08  -5e-06  0.97  1.0e-01  4.4e-05  0.0e+00  0.0e+00  2.2e-01  1.6e-03  2.2e-01
  50  T 2   1.589e+08  -5e-06  0.95  1.0e-01  4.0e-05  1.0e-01  9.6e-01  2.7e-01  1.4e-03  2.7e-01
  51  F 0   1.589e+08  -5e-06  0.95  1.0e-01  4.0e-05  0.0e+00  0.0e+00  2.6e-01  2.0e-03  2.6e-01
  51  T 1   1.588e+08  -1e-06  0.97  1.0e-01  4.8e-05  1.0e-01  1.4e+00  2.7e-01  1.9e-03  2.7e-01
  52  F 0   1.588e+08  -1e-06  0.97  1.0e-01  4.8e-05  0.0e+00  0.0e+00  2.1e-01  1.8e-03  2.1e-01
  52  F 1   1.588e+08  -1e-06  0.97  1.0e-01  4.8e-05  0.0e+00  0.0e+00  2.1e-01  1.5e-03  2.1e-01
  52  F 2   1.588e+08  -1e-06  0.97  1.0e-01  4.8e-05  0.0e+00  0.0e+00  2.9e-01  1.4e-03  2.9e-01
  52  T 3   1.587e+08  -7e-06  0.96  1.0e-01  4.8e-05  2.9e-02  1.1e-01  2.4e-01  1.5e-03  2.4e-01
  53  F 0   1.587e+08  -7e-06  0.96  1.0e-01  4.8e-05  0.0e+00  0.0e+00  2.7e-01  2.3e-03  2.7e-01
  53  F 1   1.587e+08  -7e-06  0.96  1.0e-01  4.8e-05  0.0e+00  0.0e+00  2.6e-01  1.8e-03  2.7e-01
  53  T 2   1.587e+08   4e-06  0.96  1.0e-01  3.9e-05  1.0e-01  6.9e-01  3.6e-01  1.8e-03  3.6e-01
  54  T 0   1.587e+08  -2e-05  0.97  1.0e-01  4.1e-05  1.0e-01  1.5e+00  2.7e-01  2.2e-03  2.7e-01
  55  F 0   1.587e+08  -2e-05  0.97  1.0e-01  4.1e-05  0.0e+00  0.0e+00  2.1e-01  2.0e-03  2.2e-01
  55  F 1   1.587e+08  -2e-05  0.97  1.0e-01  4.1e-05  0.0e+00  0.0e+00  3.0e-01  1.4e-03  3.0e-01
  55  T 2   1.586e+08  -4e-07  0.96  1.0e-01  3.5e-05  1.0e-01  9.1e-01  3.1e-01  1.7e-03  3.1e-01
  56  F 0   1.586e+08  -4e-07  0.96  1.0e-01  3.5e-05  0.0e+00  0.0e+00  2.9e-01  2.2e-03  2.9e-01
  56  T 1   1.585e+08  -1e-06  0.97  1.0e-01  4.7e-05  1.0e-01  1.3e+00  2.4e-01  1.8e-03  2.5e-01
  57  F 0   1.585e+08  -1e-06  0.97  1.0e-01  4.7e-05  0.0e+00  0.0e+00  2.5e-01  1.8e-03  2.6e-01
  57  F 1   1.585e+08  -1e-06  0.97  1.0e-01  4.7e-05  0.0e+00  0.0e+00  2.7e-01  1.7e-03  2.7e-01
  57  F 2   1.585e+08  -1e-06  0.97  1.0e-01  4.7e-05  0.0e+00  0.0e+00  2.9e-01  1.3e-03  2.9e-01
  57  T 3   1.585e+08   7e-07  0.96  1.0e-01  4.7e-05  2.7e-02  1.1e-01  2.1e-01  1.6e-03  2.1e-01
  58  F 0   1.585e+08   7e-07  0.96  1.0e-01  4.7e-05  0.0e+00  0.0e+00  2.2e-01  1.9e-03  2.2e-01
  58  F 1   1.585e+08   7e-07  0.96  1.0e-01  4.7e-05  0.0e+00  0.0e+00  2.3e-01  1.6e-03  2.3e-01
  58  F 2   1.585e+08   7e-07  0.96  1.0e-01  4.7e-05  0.0e+00  0.0e+00  2.1e-01  1.5e-03  2.2e-01
  58  T 3   1.584e+08  -3e-06  0.96  1.0e-01  4.5e-05  2.3e-02  9.1e-02  2.1e-01  1.4e-03  2.1e-01
  59  F 0   1.584e+08  -3e-06  0.96  1.0e-01  4.5e-05  0.0e+00  0.0e+00  2.5e-01  2.0e-03  2.5e-01
  59  F 1   1.584e+08  -3e-06  0.96  1.0e-01  4.5e-05  0.0e+00  0.0e+00  3.1e-01  1.5e-03  3.1e-01
  59  T 2   1.584e+08   1e-07  0.96  1.0e-01  3.7e-05  1.0e-01  6.3e-01  2.3e-01  1.4e-03  2.3e-01
  60  F 0   1.584e+08   1e-07  0.96  1.0e-01  3.7e-05  0.0e+00  0.0e+00  2.5e-01  1.8e-03  2.5e-01
  60  F 1   1.584e+08   1e-07  0.96  1.0e-01  3.7e-05  0.0e+00  0.0e+00  2.2e-01  1.4e-03  2.2e-01
  60  T 2   1.583e+08  -3e-06  0.97  1.0e-01  3.6e-05  1.0e-01  5.4e-01  2.8e-01  1.5e-03  2.8e-01
  61  T 0   1.582e+08  -2e-06  0.97  1.0e-01  3.9e-05  1.0e-01  1.4e+00  2.8e-01  2.1e-03  2.8e-01
  62  T 0   1.581e+08   4e-06  0.97  1.0e-01  2.7e-05  1.0e-01  1.5e+00  3.0e-01  1.6e-03  3.0e-01
  63  T 0   1.580e+08   3e-06  0.97  1.0e-01  4.0e-05  1.0e-01  1.5e+00  2.4e-01  1.9e-03  2.4e-01
  64  F 0   1.580e+08   3e-06  0.97  1.0e-01  4.0e-05  0.0e+00  0.0e+00  2.2e-01  2.0e-03  2.2e-01
  64  F 1   1.580e+08   3e-06  0.97  1.0e-01  4.0e-05  0.0e+00  0.0e+00  2.2e-01  1.6e-03  2.2e-01
  64  T 2   1.580e+08  -3e-06  0.97  1.0e-01  3.1e-05  1.0e-01  7.3e-01  2.1e-01  1.5e-03  2.2e-01
  65  F 0   1.580e+08  -3e-06  0.97  1.0e-01  3.1e-05  0.0e+00  0.0e+00  2.2e-01  2.2e-03  2.2e-01
  65  F 1   1.580e+08  -3e-06  0.97  1.0e-01  3.1e-05  0.0e+00  0.0e+00  2.1e-01  1.4e-03  2.2e-01
  65  T 2   1.580e+08  -5e-06  0.96  1.0e-01  3.0e-05  1.0e-01  6.8e-01  2.2e-01  1.4e-03  2.2e-01
  66  F 0   1.580e+08  -5e-06  0.96  1.0e-01  3.0e-05  0.0e+00  0.0e+00  2.3e-01  2.0e-03  2.3e-01
  66  F 1   1.580e+08  -5e-06  0.96  1.0e-01  3.0e-05  0.0e+00  0.0e+00  2.2e-01  1.6e-03  2.2e-01
  66  T 2   1.579e+08   2e-07  0.97  1.0e-01  2.9e-05  8.5e-02  4.4e-01  2.8e-01  1.4e-03  2.8e-01
  67  F 0   1.579e+08   2e-07  0.97  1.0e-01  2.9e-05  0.0e+00  0.0e+00  2.5e-01  1.8e-03  2.5e-01
  67  F 1   1.579e+08   2e-07  0.97  1.0e-01  2.9e-05  0.0e+00  0.0e+00  2.2e-01  1.6e-03  2.2e-01
  67  T 2   1.579e+08   5e-06  0.97  1.0e-01  3.3e-05  8.4e-02  4.7e-01  2.2e-01  1.5e-03  2.2e-01
  68  F 0   1.579e+08   5e-06  0.97  1.0e-01  3.3e-05  0.0e+00  0.0e+00  2.4e-01  1.8e-03  2.4e-01
  68  F 1   1.579e+08   5e-06  0.97  1.0e-01  3.3e-05  0.0e+00  0.0e+00  2.5e-01  1.6e-03  2.6e-01
  68  F 2   1.579e+08   5e-06  0.97  1.0e-01  3.3e-05  0.0e+00  0.0e+00  2.1e-01  1.3e-03  2.1e-01
  68  T 3   1.578e+08  -3e-06  0.97  1.0e-01  3.4e-05  1.3e-02  6.7e-02  2.4e-01  1.4e-03  2.4e-01
  69  F 0   1.578e+08  -3e-06  0.97  1.0e-01  3.4e-05  0.0e+00  0.0e+00  3.3e-01  1.8e-03  3.3e-01
  69  F 1   1.578e+08  -3e-06  0.97  1.0e-01  3.4e-05  0.0e+00  0.0e+00  3.0e-01  1.7e-03  3.1e-01
  69  F 2   1.578e+08  -3e-06  0.97  1.0e-01  3.4e-05  0.0e+00  0.0e+00  2.2e-01  1.5e-03  2.2e-01
  69  T 3   1.578e+08  -8e-07  0.97  1.0e-01  3.3e-05  9.4e-03  4.9e-02  2.6e-01  1.4e-03  2.7e-01
  70  F 0   1.578e+08  -8e-07  0.97  1.0e-01  3.3e-05  0.0e+00  0.0e+00  2.2e-01  1.9e-03  2.2e-01
  70  F 1   1.578e+08  -8e-07  0.97  1.0e-01  3.3e-05  0.0e+00  0.0e+00  2.0e-01  1.5e-03  2.0e-01
  70  F 2   1.578e+08  -8e-07  0.97  1.0e-01  3.3e-05  0.0e+00  0.0e+00  2.0e-01  1.4e-03  2.0e-01
  70  T 3   1.578e+08  -2e-05  0.97  1.0e-01  3.2e-05  9.0e-03  3.7e-02  2.1e-01  1.2e-03  2.1e-01
  71  F 0   1.578e+08  -2e-05  0.97  1.0e-01  3.2e-05  0.0e+00  0.0e+00  2.0e-01  2.2e-03  2.1e-01
