   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
  33  T 1   2.416e+06   3e-06  0.98  8.4e-02  2.5e-05  7.0e-02  6.6e-01  1.7e-01  1.4e-03  1.7e-01
  34  F 0   2.416e+06   3e-06  0.98  5.9e-02  2.5e-05  0.0e+00  0.0e+00  1.6e-01  1.3e-03  1.6e-01
  34  T 1   2.413e+06  -4e-06  0.97  7.1e-02  3.6e-05  5.9e-02  4.1e-01  1.6e-01  1.1e-03  1.6e-01
  35  T 0   2.410e+06   8e-06  0.97  8.5e-02  1.8e-05  5.9e-02  2.1e-01  1.7e-01  1.3e-03  1.8e-01
  36  T 0   2.410e+06   1e-07  0.98  1.0e-01  6.0e-06  2.6e-02  8.4e-02  1.6e-01  1.4e-03  1.6e-01
  37  T 0   2.409e+06  -2e-09  0.98  1.0e-01  5.5e-06  2.1e-02  5.7e-02  1.8e-01  1.3e-03  1.8e-01
  38  T 0   2.407e+06   7e-06  0.98  1.0e-01  4.6e-06  1.0e-01  6.5e-01  2.0e-01  1.3e-03  2.0e-01
  39  T 0   2.405e+06   8e-06  0.98  1.0e-01  9.0e-06  1.0e-01  7.2e-01  1.5e-01  1.4e-03  1.5e-01
  40  T 0   2.405e+06   1e-06  0.98  1.0e-01  1.4e-05  1.0e-01  5.3e-01  1.6e-01  1.4e-03  1.6e-01
  41  F 0   2.405e+06   1e-06  0.98  7.0e-02  1.4e-05  0.0e+00  0.0e+00  1.6e-01  1.4e-03  1.6e-01
  41  F 1   2.405e+06   1e-06  0.98  4.9e-02  1.4e-05  0.0e+00  0.0e+00  1.6e-01  1.1e-03  1.6e-01
  41  T 2   2.404e+06  -7e-06  0.98  5.9e-02  1.2e-05  4.9e-02  3.0e-01  1.6e-01  1.1e-03  1.6e-01
  42  T 0   2.404e+06   4e-06  0.98  7.1e-02  8.1e-06  4.9e-02  1.5e-01  1.8e-01  1.3e-03  1.8e-01
  43  T 0   2.403e+06  -8e-06  0.98  8.5e-02  3.6e-06  2.1e-02  6.6e-02  1.6e-01  1.3e-03  1.6e-01
  44  T 0   2.403e+06  -9e-08  0.98  1.0e-01  3.1e-06  1.2e-02  2.6e-02  1.6e-01  1.3e-03  1.6e-01
  45  T 0   2.403e+06   7e-06  0.99  1.0e-01  1.9e-06  9.3e-02  2.4e-01  1.6e-01  1.3e-03  1.6e-01
  46  F 0   2.403e+06   7e-06  0.99  7.0e-02  1.9e-06  0.0e+00  0.0e+00  1.6e-01  1.3e-03  1.6e-01
  46  F 1   2.403e+06   7e-06  0.99  4.9e-02  1.9e-06  0.0e+00  0.0e+00  1.6e-01  1.1e-03  1.7e-01
  46  F 2   2.403e+06   7e-06  0.99  3.4e-02  1.9e-06  0.0e+00  0.0e+00  1.6e-01  1.1e-03  1.6e-01
  46  F 3   2.403e+06   7e-06  0.99  2.4e-02  1.9e-06  0.0e+00  0.0e+00  1.6e-01  1.1e-03  1.6e-01
  46  T 4   2.403e+06  -1e-06  0.99  2.9e-02  4.5e-06  2.4e-02  1.5e-01  1.6e-01  1.1e-03  1.6e-01
  47  F 0   2.403e+06  -1e-06  0.99  2.0e-02  4.5e-06  0.0e+00  0.0e+00  1.9e-01  1.3e-03  1.9e-01
  47  F 1   2.403e+06  -1e-06  0.99  1.4e-02  4.5e-06  0.0e+00  0.0e+00  2.1e-01  1.3e-03  2.1e-01
  47  T 2   2.403e+06  -2e-07  0.99  1.7e-02  4.4e-06  1.4e-02  8.7e-02  1.5e-01  1.3e-03  1.5e-01
  48  T 0   2.403e+06  -8e-07  0.99  2.0e-02  2.2e-06  1.4e-02  5.0e-02  1.7e-01  1.3e-03  1.7e-01
  49  T 0   2.403e+06   2e-07  0.99  2.4e-02  1.3e-06  8.6e-03  2.3e-02  1.7e-01  1.3e-03  1.7e-01
  50  T 0   2.402e+06  -4e-07  0.99  2.9e-02  1.2e-06  7.3e-03  1.8e-02  1.6e-01  1.3e-03  1.6e-01
  51  T 0   2.402e+06  -6e-07  0.99  3.5e-02  2.2e-06  2.9e-02  1.4e-01  2.1e-01  1.3e-03  2.1e-01
  52  F 0   2.402e+06  -6e-07  0.99  2.5e-02  2.2e-06  0.0e+00  0.0e+00  1.7e-01  1.2e-03  1.7e-01
  52  F 1   2.402e+06  -6e-07  0.99  1.7e-02  2.2e-06  0.0e+00  0.0e+00  1.9e-01  1.1e-03  1.9e-01
  52  F 2   2.402e+06  -6e-07  0.99  1.2e-02  2.2e-06  0.0e+00  0.0e+00  1.9e-01  7.6e-04  1.9e-01
  52  T 3   2.402e+06  -2e-06  0.99  1.4e-02  1.8e-06  1.2e-02  7.4e-02  2.2e-01  1.1e-03  2.2e-01
  53  F 0   2.402e+06  -2e-06  0.99  1.0e-02  1.8e-06  0.0e+00  0.0e+00  2.4e-01  1.3e-03  2.4e-01
  53  T 1   2.402e+06   8e-08  0.99  1.2e-02  2.5e-06  1.0e-02  5.4e-02  1.9e-01  1.1e-03  1.9e-01
  54  T 0   2.402e+06   1e-04  0.99  1.5e-02  1.1e-06  1.1e-02  3.4e-02  1.7e-01  1.1e-03  1.7e-01
  55  F 0   2.402e+06   1e-04  0.99  1.0e-02  1.1e-06  0.0e+00  0.0e+00  2.1e-01  1.3e-03  2.1e-01
  55  F 1   2.402e+06   1e-04  0.99  7.1e-03  1.1e-06  0.0e+00  0.0e+00  1.6e-01  1.1e-03  1.6e-01
  55  F 2   2.402e+06   1e-04  0.99  5.0e-03  1.1e-06  0.0e+00  0.0e+00  2.0e-01  1.1e-03  2.1e-01
  55  F 3   2.402e+06   1e-04  0.99  3.5e-03  1.1e-06  0.0e+00  0.0e+00  1.6e-01  1.2e-03  1.6e-01
  55  F 4   2.402e+06   1e-04  0.99  2.4e-03  1.1e-06  0.0e+00  0.0e+00  2.1e-01  1.3e-03  2.1e-01
  55  F 5   2.402e+06   1e-04  0.99  1.7e-03  1.1e-06  0.0e+00  0.0e+00  2.0e-01  1.1e-03  2.0e-01
  55  F 6   2.402e+06   1e-04  0.99  1.2e-03  1.1e-06  0.0e+00  0.0e+00  2.2e-01  1.1e-03  2.2e-01
  55  F 7   2.402e+06   1e-04  0.99  8.4e-04  1.1e-06  0.0e+00  0.0e+00  2.0e-01  1.1e-03  2.0e-01
  55  F 8   2.402e+06   1e-04  0.99  5.9e-04  1.1e-06  0.0e+00  0.0e+00  1.6e-01  1.4e-03  1.6e-01
  55  F 9   2.402e+06   1e-04  0.99  4.1e-04  1.1e-06  0.0e+00  0.0e+00  1.7e-01  1.5e-03  1.8e-01
  55  F10   2.402e+06   1e-04  0.99  2.9e-04  1.1e-06  0.0e+00  0.0e+00  1.9e-01  1.5e-03  1.9e-01
  55  F11   2.402e+06   1e-04  0.99  2.0e-04  1.1e-06  0.0e+00  0.0e+00  1.9e-01  1.4e-03  1.9e-01
  55  F12   2.402e+06   1e-04  0.99  1.4e-04  1.1e-06  0.0e+00  0.0e+00  1.5e-01  1.4e-03  1.5e-01
  55  F13   2.402e+06   1e-04  0.99  9.9e-05  1.1e-06  0.0e+00  0.0e+00  2.0e-01  1.4e-03  2.0e-01
  55  F14   2.402e+06   1e-04  0.99  6.9e-05  1.1e-06  0.0e+00  0.0e+00  1.6e-01  1.4e-03  1.6e-01
  55  F15   2.402e+06   1e-04  0.99  4.8e-05  1.1e-06  0.0e+00  0.0e+00  1.7e-01  2.0e-03  1.8e-01
  55  F16   2.402e+06   1e-04  0.99  3.4e-05  1.1e-06  0.0e+00  0.0e+00  2.0e-01  1.9e-03  2.0e-01
Enforced Termination; excessively reduced trust-region
Total number of system evaluations: 88
