   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
   0  T 0   9.457e+07  -9e+00  1.00  1.0e-01  0.0e+00  1.0e+00  1.0e+00  3.0e-01  0.0e+00  0.0e+00
   1  T 0   8.219e+07  -8e+00  0.12  1.0e-01  6.7e-04  1.0e-01  5.6e+00  1.7e-01  8.9e-03  1.8e-01
   2  T 0   7.133e+07  -7e+00  0.14  1.0e-01  6.7e-04  1.0e-01  5.6e+00  1.7e-01  7.8e-04  1.8e-01
   3  T 0   6.197e+07  -6e+00  0.11  1.0e-01  6.8e-04  1.0e-01  5.7e+00  1.3e-01  7.7e-04  1.3e-01
   4  T 0   5.412e+07  -6e+00  0.11  1.0e-01  7.0e-04  1.0e-01  5.6e+00  1.7e-01  8.3e-04  1.7e-01
   5  T 0   4.737e+07  -5e+00  0.09  1.0e-01  7.3e-04  1.0e-01  5.5e+00  1.7e-01  8.4e-04  1.7e-01
   6  T 0   4.074e+07  -4e+00  0.09  1.0e-01  7.2e-04  1.0e-01  5.3e+00  2.0e-01  8.3e-04  2.0e-01
   7  T 0   3.354e+07  -4e+00  0.09  1.0e-01  6.9e-04  1.0e-01  5.1e+00  1.6e-01  8.1e-04  1.6e-01
   8  T 0   2.653e+07  -3e+00  0.10  1.0e-01  7.4e-04  1.0e-01  5.0e+00  2.1e-01  8.3e-04  2.1e-01
   9  T 0   2.076e+07  -3e+00  0.11  1.0e-01  1.4e-03  1.0e-01  5.1e+00  1.5e-01  1.1e-03  1.5e-01
  10  T 0   1.520e+07  -2e+00  0.50  1.0e-01  4.8e-04  1.0e-01  5.1e+00  1.6e-01  8.5e-04  1.6e-01
  11  T 0   1.300e+07  -2e+00  0.52  1.0e-01  5.2e-04  1.0e-01  3.0e+00  1.6e-01  9.0e-04  1.6e-01
  12  T 0   1.113e+07  -2e+00  0.52  1.0e-01  6.4e-04  1.0e-01  2.9e+00  1.8e-01  9.3e-04  1.8e-01
  13  T 0   9.370e+06  -1e+00  0.53  1.0e-01  2.2e-03  1.0e-01  3.1e+00  1.6e-01  1.0e-03  1.6e-01
  14  T 0   8.503e+06  -1e+00  0.64  1.0e-01  1.6e-03  1.0e-01  2.8e+00  2.3e-01  9.1e-04  2.3e-01
  15  T 0   7.410e+06  -1e+00  0.63  1.0e-01  5.7e-04  1.0e-01  2.5e+00  1.6e-01  9.4e-04  1.6e-01
  16  T 0   6.508e+06  -1e+00  0.66  1.0e-01  4.3e-03  1.0e-01  2.3e+00  1.6e-01  9.3e-04  1.6e-01
  17  T 0   6.057e+06  -9e-01  0.70  1.0e-01  1.1e-03  1.0e-01  2.2e+00  1.6e-01  1.0e-03  1.6e-01
  18  T 0   5.381e+06  -8e-01  0.68  1.0e-01  1.9e-03  1.0e-01  2.2e+00  1.9e-01  9.1e-04  1.9e-01
  19  T 0   4.819e+06  -7e-01  0.77  1.0e-01  5.5e-04  1.0e-01  1.8e+00  1.7e-01  9.1e-04  1.7e-01
  20  T 0   4.532e+06  -7e-01  0.80  1.0e-01  4.9e-03  1.0e-01  1.5e+00  2.2e-01  9.4e-04  2.2e-01
  21  T 0   4.333e+06  -6e-01  0.79  1.0e-01  1.0e-03  1.0e-01  1.4e+00  2.1e-01  1.2e-03  2.2e-01
  22  T 0   4.134e+06  -6e-01  0.82  1.0e-01  1.4e-03  1.0e-01  1.3e+00  2.2e-01  9.2e-04  2.2e-01
  23  T 0   4.006e+06  -5e-01  0.83  1.0e-01  3.1e-03  1.0e-01  1.1e+00  2.7e-01  9.5e-04  2.7e-01
  24  T 0   3.869e+06  -5e-01  0.83  1.0e-01  1.8e-03  1.0e-01  1.1e+00  2.5e-01  9.3e-04  2.6e-01
  25  T 0   3.769e+06  -5e-01  0.84  1.0e-01  1.3e-03  1.0e-01  9.7e-01  2.4e-01  9.6e-04  2.4e-01
  26  T 0   3.681e+06  -4e-01  0.85  1.0e-01  2.0e-03  1.0e-01  8.9e-01  2.1e-01  9.2e-04  2.1e-01
  27  T 0   3.599e+06  -4e-01  0.86  1.0e-01  2.9e-03  1.0e-01  8.7e-01  1.5e-01  9.0e-04  1.6e-01
  28  T 0   3.527e+06  -4e-01  0.87  1.0e-01  2.0e-03  1.0e-01  8.9e-01  1.7e-01  9.1e-04  1.7e-01
  29  T 0   3.455e+06  -4e-01  0.87  1.0e-01  2.7e-03  1.0e-01  8.5e-01  2.2e-01  9.7e-04  2.2e-01
  30  T 0   3.380e+06  -3e-01  0.88  1.0e-01  1.3e-03  1.0e-01  8.7e-01  1.5e-01  8.7e-04  1.5e-01
  31  T 0   3.303e+06  -3e-01  0.88  1.0e-01  2.9e-03  1.0e-01  8.7e-01  1.7e-01  8.9e-04  1.7e-01
  32  T 0   3.229e+06  -3e-01  0.89  1.0e-01  1.1e-03  1.0e-01  8.3e-01  1.9e-01  9.2e-04  1.9e-01
  33  T 0   3.163e+06  -3e-01  0.89  1.0e-01  1.3e-03  1.0e-01  8.4e-01  1.7e-01  9.0e-04  1.7e-01
  34  T 0   3.103e+06  -2e-01  0.90  1.0e-01  1.9e-03  1.0e-01  8.2e-01  1.7e-01  9.3e-04  1.7e-01
  35  T 0   3.052e+06  -2e-01  0.90  1.0e-01  7.8e-04  1.0e-01  7.8e-01  1.7e-01  9.1e-04  1.7e-01
  36  T 0   3.005e+06  -2e-01  0.90  1.0e-01  7.9e-04  1.0e-01  8.0e-01  1.8e-01  1.1e-03  1.9e-01
  37  T 0   2.961e+06  -2e-01  0.90  1.0e-01  6.9e-04  1.0e-01  7.9e-01  2.0e-01  9.6e-04  2.0e-01
  38  T 0   2.925e+06  -2e-01  0.90  1.0e-01  8.2e-04  1.0e-01  7.7e-01  1.8e-01  9.5e-04  1.8e-01
  39  T 0   2.889e+06  -2e-01  0.91  1.0e-01  2.2e-03  1.0e-01  7.7e-01  1.6e-01  9.1e-04  1.6e-01
  40  T 0   2.854e+06  -2e-01  0.91  1.0e-01  1.5e-03  1.0e-01  7.2e-01  1.9e-01  9.1e-04  1.9e-01
  41  T 0   2.826e+06  -1e-01  0.91  1.0e-01  2.1e-03  1.0e-01  6.9e-01  1.9e-01  8.9e-04  1.9e-01
  42  T 0   2.800e+06  -1e-01  0.92  1.0e-01  1.1e-03  1.0e-01  7.0e-01  2.2e-01  9.1e-04  2.2e-01
  43  T 0   2.778e+06  -1e-01  0.92  1.0e-01  1.5e-03  1.0e-01  5.9e-01  2.0e-01  9.0e-04  2.0e-01
  44  T 0   2.760e+06  -1e-01  0.93  1.0e-01  9.4e-04  1.0e-01  5.5e-01  1.9e-01  8.9e-04  1.9e-01
  45  T 0   2.738e+06  -1e-01  0.93  1.0e-01  1.8e-03  1.0e-01  5.4e-01  2.4e-01  9.2e-04  2.4e-01
  46  T 0   2.718e+06  -1e-01  0.94  1.0e-01  8.4e-04  1.0e-01  5.0e-01  2.1e-01  9.0e-04  2.1e-01
  47  T 0   2.697e+06  -9e-02  0.94  1.0e-01  1.4e-03  1.0e-01  5.3e-01  1.5e-01  8.9e-04  1.5e-01
  48  T 0   2.681e+06  -7e-02  0.94  1.0e-01  1.4e-03  1.0e-01  5.2e-01  1.6e-01  9.1e-04  1.6e-01
  49  T 0   2.664e+06  -7e-02  0.94  1.0e-01  2.0e-03  1.0e-01  5.2e-01  1.6e-01  9.3e-04  1.6e-01
  50  T 0   2.646e+06  -5e-02  0.94  1.0e-01  2.0e-03  1.0e-01  5.4e-01  1.6e-01  8.9e-04  1.6e-01
  51  T 0   2.627e+06  -4e-02  0.94  1.0e-01  1.3e-03  1.0e-01  5.8e-01  1.6e-01  9.1e-04  1.6e-01
  52  T 0   2.604e+06  -3e-02  0.95  1.0e-01  9.4e-04  1.0e-01  5.7e-01  1.7e-01  8.9e-04  1.7e-01
  53  T 0   2.583e+06  -2e-02  0.95  1.0e-01  1.3e-03  1.0e-01  5.4e-01  1.9e-01  1.0e-03  1.9e-01
  54  T 0   2.563e+06  -8e-03  0.95  1.0e-01  1.3e-03  1.0e-01  5.5e-01  1.7e-01  8.7e-04  1.7e-01
  55  T 0   2.543e+06  -1e-07  0.95  1.0e-01  9.5e-04  1.0e-01  5.2e-01  1.6e-01  1.7e-03  1.7e-01
  56  T 0   2.532e+06  -1e-08  0.95  1.0e-01  1.1e-03  1.0e-01  5.4e-01  2.2e-01  3.1e-03  2.3e-01
  57  T 0   2.522e+06  -2e-07  0.95  1.0e-01  1.1e-03  1.0e-01  5.2e-01  1.6e-01  1.9e-03  1.6e-01
  58  T 0   2.512e+06  -1e-07  0.96  1.0e-01  1.5e-03  1.0e-01  4.9e-01  1.6e-01  1.5e-03  1.6e-01
  59  T 0   2.500e+06   6e-05  0.96  1.0e-01  1.6e-03  1.0e-01  5.0e-01  2.0e-01  1.6e-03  2.0e-01
  60  T 0   2.491e+06  -4e-06  0.97  1.0e-01  9.9e-04  1.0e-01  4.9e-01  1.6e-01  2.2e-03  1.6e-01
  61  T 0   2.486e+06  -4e-06  0.97  1.0e-01  1.0e-03  1.0e-01  4.4e-01  1.6e-01  2.5e-03  1.7e-01
  62  T 0   2.481e+06   2e-05  0.97  1.0e-01  7.8e-04  1.0e-01  4.4e-01  1.6e-01  1.9e-03  1.6e-01
  63  T 0   2.478e+06  -1e-06  0.98  1.0e-01  2.8e-04  1.0e-01  4.1e-01  1.6e-01  2.4e-03  1.6e-01
  64  T 0   2.476e+06   6e-06  0.98  1.0e-01  2.7e-04  1.0e-01  3.7e-01  1.6e-01  2.2e-03  1.6e-01
  65  T 0   2.475e+06   2e-05  0.98  1.0e-01  4.0e-04  1.0e-01  3.6e-01  1.5e-01  2.0e-03  1.6e-01
  66  T 0   2.474e+06  -6e-08  0.98  1.0e-01  1.9e-04  1.0e-01  3.6e-01  1.6e-01  1.7e-03  1.6e-01
  67  T 0   2.473e+06  -3e-06  0.98  1.0e-01  1.2e-04  1.0e-01  3.2e-01  1.6e-01  1.7e-03  1.6e-01
  68  T 0   2.472e+06   8e-06  0.98  1.0e-01  2.2e-04  1.0e-01  3.1e-01  1.6e-01  1.2e-03  1.6e-01
  69  T 0   2.471e+06   3e-05  0.98  1.0e-01  1.7e-04  1.0e-01  3.0e-01  1.5e-01  1.8e-03  1.6e-01
  70  T 0   2.470e+06  -3e-06  0.98  1.0e-01  2.3e-04  1.0e-01  2.7e-01  1.5e-01  1.4e-03  1.6e-01
  71  T 0   2.469e+06   3e-05  0.98  1.0e-01  2.6e-04  1.0e-01  2.1e-01  1.8e-01  1.5e-03  1.9e-01
  72  T 0   2.469e+06  -2e-08  0.98  1.0e-01  1.4e-04  9.3e-02  2.0e-01  1.5e-01  1.8e-03  1.5e-01
  73  T 0   2.468e+06   2e-05  0.98  1.0e-01  2.5e-04  7.2e-02  1.8e-01  1.5e-01  1.4e-03  1.6e-01
  74  T 0   2.467e+06   4e-05  0.98  8.2e-02  1.4e-04  8.2e-02  1.9e-01  1.6e-01  1.0e-03  1.6e-01
  75  T 0   2.466e+06   1e-05  0.98  8.5e-02  2.1e-04  6.9e-02  1.7e-01  1.6e-01  1.5e-03  1.6e-01
  76  T 0   2.465e+06  -1e-05  0.98  8.2e-02  3.5e-04  8.2e-02  1.9e-01  1.6e-01  1.4e-03  1.6e-01
  77  T 0   2.464e+06   2e-05  0.98  9.9e-02  3.8e-04  9.9e-02  1.8e-01  1.6e-01  1.8e-03  1.6e-01
  78  T 0   2.462e+06  -4e-06  0.99  1.0e-01  2.1e-04  1.0e-01  1.8e-01  1.6e-01  1.3e-03  1.6e-01
  79  T 0   2.461e+06  -2e-06  0.99  1.0e-01  2.8e-04  1.0e-01  1.8e-01  1.6e-01  1.5e-03  1.6e-01
  80  T 0   2.460e+06  -3e-06  0.99  1.0e-01  3.5e-04  1.0e-01  2.0e-01  2.0e-01  1.6e-03  2.1e-01
  81  T 0   2.459e+06  -2e-08  0.99  1.0e-01  2.4e-04  8.7e-02  2.0e-01  2.0e-01  1.2e-03  2.0e-01
  82  T 0   2.459e+06   1e-05  0.99  1.0e-01  3.6e-04  1.0e-01  2.4e-01  1.9e-01  1.9e-03  1.9e-01
  83  T 0   2.458e+06  -4e-06  0.99  1.0e-01  6.9e-05  1.0e-01  2.3e-01  1.5e-01  1.6e-03  1.5e-01
  84  T 0   2.457e+06  -1e-04  0.99  1.0e-01  6.2e-05  1.0e-01  2.0e-01  1.6e-01  1.2e-03  1.6e-01
  85  T 0   2.457e+06  -3e-05  0.99  1.0e-01  1.2e-04  1.0e-01  1.9e-01  1.6e-01  1.7e-03  1.6e-01
  86  T 0   2.456e+06  -6e-06  0.99  1.0e-01  3.1e-05  1.0e-01  1.9e-01  1.8e-01  1.5e-03  1.8e-01
  87  T 0   2.456e+06   1e-05  0.99  1.0e-01  3.1e-05  1.0e-01  1.6e-01  1.5e-01  1.9e-03  1.5e-01
  88  T 0   2.456e+06   1e-04  0.99  1.0e-01  3.4e-05  7.1e-02  1.0e-01  1.6e-01  1.4e-03  1.6e-01
  89  F 0   2.456e+06   6e-06  0.99  1.0e-01  3.2e-05  2.5e-02  7.3e-02  1.9e-01  1.2e-03  1.9e-01
