   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
 101  T 0   2.399e+06  -4e-07  0.98  1.0e-01  6.7e-06  2.5e-02  7.8e-02  2.4e-01  1.4e-03  2.4e-01
 102  T 0   2.399e+06  -2e-06  0.99  1.0e-01  5.3e-06  2.0e-02  3.2e-02  2.1e-01  1.4e-03  2.1e-01
 103  T 0   2.398e+06   3e-07  0.99  1.0e-01  1.6e-06  3.6e-02  9.8e-02  2.3e-01  1.2e-03  2.3e-01
 104  F 0   2.399e+06   2e-07  0.99  1.0e-01  8.2e-06  5.8e-02  1.5e-01  1.9e-01  1.4e-03  1.9e-01
 105  F 0   2.399e+06   2e-06  0.99  1.0e-01  8.2e-06  7.8e-02  1.8e-01  1.5e-01  1.4e-03  1.5e-01
 106  T 0   2.398e+06   8e-06  0.99  1.0e-01  4.0e-06  3.5e-02  1.0e-01  1.6e-01  1.2e-03  1.6e-01
 107  T 0   2.398e+06  -2e-06  0.99  1.0e-01  1.5e-06  1.3e-02  2.6e-02  1.6e-01  1.2e-03  1.7e-01
 108  T 0   2.398e+06   2e-07  0.99  1.0e-01  1.3e-06  8.4e-03  1.8e-02  1.8e-01  1.2e-03  1.8e-01
 109  T 0   2.398e+06  -4e-09  0.99  1.0e-01  1.3e-06  5.1e-02  8.7e-02  1.7e-01  1.3e-03  1.7e-01
 110  F 0   2.400e+06   2e-05  0.99  1.0e-01  1.7e-05  1.0e-01  5.3e-01  1.6e-01  1.4e-03  1.6e-01
 111  F 0   2.411e+06  -6e-06  0.98  1.0e-01  5.2e-05  1.0e-01  6.1e-01  1.8e-01  1.4e-03  1.8e-01
 112  F 0   2.408e+06  -2e-06  0.96  1.0e-01  5.8e-05  1.0e-01  5.0e-01  1.9e-01  1.7e-03  2.0e-01
 113  F 0   2.400e+06   4e-06  0.97  1.0e-01  2.2e-05  6.3e-02  2.2e-01  2.0e-01  1.5e-03  2.0e-01
 114  F 0   2.399e+06   4e-06  0.98  1.0e-01  1.2e-05  1.5e-02  5.8e-02  2.3e-01  1.3e-03  2.3e-01
 115  F 0   2.398e+06   8e-07  0.98  1.0e-01  4.0e-06  1.6e-02  5.0e-02  1.6e-01  1.3e-03  1.6e-01
 116  T 0   2.398e+06  -3e-06  0.99  1.0e-01  3.3e-06  1.0e-01  2.7e-01  1.6e-01  1.3e-03  1.7e-01
 117  T 0   2.398e+06  -5e-06  0.99  1.0e-01  6.9e-06  1.0e-01  2.2e-01  1.6e-01  1.2e-03  1.6e-01
 118  F 0   2.398e+06  -5e-06  0.99  1.0e-01  1.2e-05  9.6e-02  2.0e-01  1.6e-01  1.4e-03  1.6e-01
 119  T 0   2.398e+06   4e-06  0.98  1.0e-01  6.5e-06  5.1e-02  1.4e-01  1.6e-01  1.4e-03  1.7e-01
 120  T 0   2.397e+06  -8e-06  0.99  1.0e-01  1.2e-06  1.5e-02  3.2e-02  1.6e-01  1.2e-03  1.6e-01
